path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,40264,0,1081,8914,114,44,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
1,,40368,0,1079,9311,111,46,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
2,,40472,0,1077,9508,108,47,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
3,,40576,0,1075,9905,105,49,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
4,,40680,0,1073,10102,102,50,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
5,,40784,0,989,10118,118,50,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
6,,40888,0,32,10316,116,51,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
7,,40992,0,33,10317,117,51,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
8,,41096,0,1071,10499,99,52,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
9,,41200,0,34,10514,114,52,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
10,,41304,0,35,10515,115,52,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
11,,41408,0,36,10516,116,52,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
12,,41512,0,1069,10696,96,53,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
13,,41616,0,37,10712,112,53,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
14,,41720,0,38,10713,113,53,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
15,,41824,0,39,10716,116,53,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
16,,41928,0,44,10910,110,54,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
17,,42032,0,45,10911,111,54,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
18,,42136,0,46,10917,117,54,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
19,,42240,0,1067,11093,93,55,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
20,,42344,0,47,11108,108,55,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
21,,42448,0,48,11109,109,55,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
22,,42552,0,49,11117,117,55,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
23,,42656,0,50,11118,118,55,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
24,,42760,0,1065,11290,90,56,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
25,,42864,0,53,11306,106,56,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
26,,42968,0,54,11307,107,56,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
27,,43072,0,55,11318,118,56,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
28,,43176,0,58,11504,104,57,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
29,,43280,0,59,11505,105,57,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
30,,43384,0,60,11519,119,57,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
31,,43488,0,1063,11687,87,58,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
32,,43592,0,61,11702,102,58,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
33,,43696,0,62,11703,103,58,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
34,,43800,0,63,11719,119,58,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
35,,43904,0,64,11720,120,58,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
36,,44008,0,1061,11884,84,59,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
37,,44112,0,65,11900,100,59,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
38,,44216,0,66,11901,101,59,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
39,,44320,0,68,11920,120,59,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
40,,44424,0,69,12098,98,60,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
41,,44528,0,70,12099,99,60,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
42,,44632,0,73,12112,112,60,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
43,,44720,0,74,12121,121,60,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
44,,44824,0,1059,12281,81,61,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
45,,44928,0,75,12296,96,61,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
46,,45032,0,76,12297,97,61,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
47,,45136,0,79,12310,110,61,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
48,,45224,0,80,12311,111,61,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
49,,45312,0,787,12312,112,61,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
50,,45400,0,81,12313,113,61,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
51,,45488,0,82,12321,121,61,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
52,,45592,0,83,12322,122,61,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
53,,45696,0,1057,12478,78,62,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
54,,45800,0,84,12494,94,62,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
55,,45904,0,85,12495,95,62,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
56,,46008,0,88,12508,108,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
57,,46096,0,89,12509,109,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
58,,46184,0,793,12510,110,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
59,,46272,0,789,12511,111,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
60,,46360,0,90,12513,113,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
61,,46448,0,91,12514,114,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
62,,46536,0,92,12522,122,62,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
63,,46640,0,93,12692,92,63,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
64,,46744,0,94,12693,93,63,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
65,,46848,0,95,12702,102,63,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
66,,46936,0,98,12706,106,63,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
67,,47024,0,99,12707,107,63,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
68,,47112,0,795,12708,108,63,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
69,,47200,0,791,12709,109,63,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
70,,47288,0,100,12714,114,63,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
71,,47376,0,101,12723,123,63,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
72,,47480,0,1055,12875,75,64,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
73,,47584,0,102,12890,90,64,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
74,,47688,0,103,12891,91,64,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
75,,47792,0,106,12904,104,64,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
76,,47880,0,107,12905,105,64,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
77,,47968,0,799,12906,106,64,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
78,,48056,0,797,12907,107,64,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
79,,48144,0,108,12915,115,64,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
80,,48232,0,109,12923,123,64,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
81,,48336,0,110,12924,124,64,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
82,,48440,0,1053,13072,72,65,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
83,,48544,0,111,13088,88,65,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
84,,48648,0,112,13089,89,65,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
85,,48752,0,115,13102,102,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
86,,48840,0,116,13103,103,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
87,,48928,0,803,13104,104,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
88,,49016,0,801,13105,105,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
89,,49104,0,117,13115,115,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
90,,49192,0,118,13116,116,65,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
91,,49280,0,119,13124,124,65,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
92,,49384,0,120,13286,86,66,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
