path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,40264,0,25,7911,111,39,0,33554536,0x02000068,scenery,generic,00000105.pro,-1,,0
1,,40352,0,26,8716,116,43,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
2,,40440,0,27,8914,114,44,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
3,,40528,0,28,8915,115,44,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
4,,40616,0,29,8916,116,44,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
5,,40704,0,30,9112,112,45,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
6,,40792,0,744,9112,112,45,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
7,,40896,0,31,9113,113,45,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
8,,40984,0,32,9116,116,45,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
9,,41072,0,33,9310,110,46,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
10,,41160,0,34,9311,111,46,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
11,,41248,0,35,9316,116,46,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
12,,41336,0,36,9466,66,47,0,33554558,0x0200007E,scenery,generic,00000127.pro,-1,,0
13,,41424,0,37,9466,66,47,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
14,,41512,0,38,9468,68,47,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
15,,41600,0,39,9468,68,47,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
16,,41688,0,40,9508,108,47,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
17,,41776,0,41,9509,109,47,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
18,,41864,0,746,9509,109,47,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
19,,41968,0,42,9516,116,47,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
20,,42056,0,43,9668,68,48,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
21,,42144,0,44,9668,68,48,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
22,,42232,0,45,9706,106,48,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
23,,42320,0,748,9706,106,48,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
24,,42424,0,46,9707,107,48,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
25,,42512,0,47,9716,116,48,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
26,,42600,0,48,9904,104,49,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
27,,42688,0,49,9905,105,49,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
28,,42776,0,50,9915,115,49,0,33554845,0x0200019D,scenery,generic,00000414.pro,-1,,0
29,,42864,0,51,9916,116,49,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
30,,42952,0,52,10102,102,50,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
31,,43040,0,53,10103,103,50,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
32,,43128,0,750,10103,103,50,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
33,,43232,0,54,10116,116,50,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
34,,43320,0,55,10118,118,50,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
35,,43424,0,56,10300,100,51,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
36,,43512,0,752,10300,100,51,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
37,,43616,0,57,10301,101,51,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
38,,43704,0,58,10316,116,51,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
39,,43792,0,59,10316,116,51,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
40,,43896,0,60,10317,117,51,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
41,,44000,0,61,10498,98,52,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
42,,44088,0,62,10499,99,52,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
43,,44176,0,63,10514,114,52,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
44,,44280,0,64,10515,115,52,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
45,,44384,0,65,10516,116,52,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
46,,44472,0,754,10697,97,53,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
47,,44576,0,66,10712,112,53,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
48,,44680,0,67,10713,113,53,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
49,,44784,0,68,10716,116,53,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
50,,44872,0,69,10845,45,54,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
51,,44960,0,70,10846,46,54,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
52,,45048,0,756,10894,94,54,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
53,,45152,0,71,10910,110,54,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
54,,45256,0,72,10911,111,54,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
55,,45360,0,73,10916,116,54,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
56,,45448,0,74,11108,108,55,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
57,,45552,0,75,11109,109,55,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
58,,45656,0,76,11116,116,55,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
59,,45744,0,758,11291,91,56,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
60,,45848,0,77,11306,106,56,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
61,,45952,0,78,11307,107,56,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
62,,46056,0,79,11316,116,56,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
63,,46144,0,760,11488,88,57,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
64,,46248,0,80,11504,104,57,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
65,,46352,0,81,11505,105,57,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
66,,46456,0,82,11516,116,57,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
67,,46544,0,83,11702,102,58,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
68,,46648,0,84,11703,103,58,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
69,,46752,0,85,11716,116,58,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
70,,46840,0,762,11885,85,59,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
71,,46944,0,86,11900,100,59,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
72,,47048,0,87,11901,101,59,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
73,,47152,0,88,11912,112,59,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
74,,47240,0,89,11916,116,59,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
75,,47328,0,764,12082,82,60,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
76,,47432,0,90,12098,98,60,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
77,,47536,0,91,12099,99,60,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
78,,47640,0,92,12110,110,60,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
79,,47728,0,93,12111,111,60,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
80,,47816,0,94,12112,112,60,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
81,,47904,0,95,12116,116,60,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
82,,47992,0,96,12296,96,61,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
83,,48096,0,97,12297,97,61,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
84,,48200,0,98,12308,108,61,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
85,,48288,0,99,12309,109,61,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
86,,48376,0,100,12310,110,61,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
87,,48464,0,101,12311,111,61,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
88,,48552,0,102,12313,113,61,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
89,,48640,0,103,12316,116,61,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
90,,48728,0,766,12479,79,62,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
91,,48832,0,104,12494,94,62,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
92,,48936,0,105,12495,95,62,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
93,,49040,0,106,12506,106,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
94,,49128,0,107,12507,107,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
95,,49216,0,108,12508,108,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
96,,49304,0,109,12509,109,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
97,,49392,0,110,12513,113,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
98,,49480,0,111,12514,114,62,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
99,,49568,0,112,12516,116,62,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
100,,49656,0,768,12676,76,63,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
101,,49760,0,113,12692,92,63,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
102,,49864,0,114,12693,93,63,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
103,,49968,0,115,12702,102,63,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
104,,50056,0,116,12704,104,63,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
105,,50144,0,117,12705,105,63,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
