occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,"Ves a Mitch, el gerente de Almacenes Todo en Uno.","Ves a Mitch, el gerente de Almacenes Todo en Uno.",1,1,1,1,True
2,101,101,101,,,¿Buscas algo?,¿Buscas algo?,2,2,1,1,True
3,102,102,102,,,¿Qué buscas hoy?,¿Qué buscas hoy?,3,3,1,1,True
4,103,103,103,,,¿Cómo podría ayudarte?,¿Cómo podría ayudarte?,4,4,1,1,True
5,104,104,104,,,"Tengo de todo, ¿qué necesitas?","Tengo de todo, ¿qué necesitas?",5,5,1,1,True
6,105,105,105,,,¿Necesitas provisiones?,¿Necesitas provisiones?,6,6,1,1,True
7,106,106,106,,,¿Quieres comprar algo?,¿Quieres comprar algo?,7,7,1,1,True
8,107,107,107,,,¿Qué deseas?,¿Qué deseas?,8,8,1,1,True
9,108,108,108,,,¿Tienes algo bueno que ofrecer?,¿Tienes algo bueno que ofrecer?,9,9,1,1,True
10,109,109,109,,,¿Qué tienes?,¿Qué tienes?,10,10,1,1,True
11,110,110,110,,,Hazme una oferta.,Hazme una oferta.,11,11,1,1,True
12,111,111,111,,,Haremos un trato.,Haremos un trato.,12,12,1,1,True
13,112,112,112,,,Vuelve otra vez.,Vuelve otra vez.,13,13,1,1,True
14,113,113,113,,,"Gracias, hasta pronto.","Gracias, hasta pronto.",14,14,1,1,True
15,114,114,114,,,Adiós.,Adiós.,15,15,1,1,True
16,115,115,115,,,Cuidado con la cartera.,Cuidado con la cartera.,16,16,1,1,True
17,116,116,116,,,"Si necesitas algo, házmelo saber.","Si necesitas algo, házmelo saber.",17,17,1,1,True
18,117,117,117,,,Sé prudente.,Sé prudente.,18,18,1,1,True
19,118,118,118,,,"Si encuentras algo bueno, tráelo.","Si encuentras algo bueno, tráelo.",19,19,1,1,True
20,119,119,119,,,No seas extraño.,No seas extraño.,20,20,1,1,True
21,120,120,120,,,Tengo toda la buena mercancía.,Tengo toda la buena mercancía.,21,21,1,1,True
22,121,121,121,,,¿Qué?,¿Qué?,22,22,1,1,True
23,122,122,122,,,"Mitch lleva este negocio, yo no.","Mitch lleva este negocio, yo no.",23,23,1,1,True
24,123,123,123,,,¡Voy al Halcón cuando estoy libre!,¡Voy al Halcón cuando estoy libre!,24,24,1,1,True
25,124,124,124,,,Aléjate de los problemas.,Aléjate de los problemas.,25,25,1,1,True
26,125,125,125,,,Vigílalo.,Vigílalo.,26,26,1,1,True
27,126,126,126,,,¿Me miras a mí?,¿Me miras a mí?,27,27,1,1,True
28,127,127,127,,,Mejor será que no te pille robando.,Mejor será que no te pille robando.,28,28,1,1,True
29,128,128,128,,,Bienvenido a Almacenes Todo en Uno.,Bienvenido a Almacenes Todo en Uno.,29,29,1,1,True
30,129,129,129,,,¡Compra algo ya!,¡Compra algo ya!,30,30,1,1,True
31,130,130,130,,,¿Intentas causar problemas?,¿Intentas causar problemas?,31,31,1,1,True
32,131,131,131,,,Está cerrado.,Está cerrado.,32,32,1,1,True
