procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,4160,message_lookup,53,100,100,,,,,linked,你看见墨菲斯。,
1,start,4636,message_lookup,53,500,500,,,,,linked,你消灭了大教堂的领袖之一，得到了1000点经验值。,
2,do_dialogue,5064,message_lookup,766,172,172,,,,,different-message-list,,
2,do_dialogue,5376,message_lookup,766,171,171,,,,,different-message-list,,
5,morph02,5556,reply,53,101,101,,,,,linked,我不记得请过谁到我的房间来？但有人来拜访我，怎么回事？,MORP02
5,morph02,5588,intelligence_option,53,102,102,4,7,morph02_1,50,linked,哦，抱歉。看来我是走错地方了。,
5,morph02,5620,intelligence_option,53,103,103,5,9,morph02_3,50,linked,因为我有某一桩买卖跟你谈……,
5,morph02,5646,message_lookup,53,104,104,,,,,linked,我是,
5,morph02,5674,message_lookup,53,105,105,,,,,linked,。你的什么？,
5,morph02,5690,intelligence_option,,,<unresolved>,,,,,dynamic-number,,
5,morph02,5722,intelligence_option,53,106,106,4,16,morph06,51,linked,一个教友派我上这里来的。,
5,morph02,5756,intelligence_option,53,107,107,-3,6,morph02a,50,linked,妈？,
6,morph02a,5802,message,53,108,108,,,,51,linked,不。我是死神老爸……,MORP02A
10,morph03,6192,reply,53,109,109,,,,,linked,嗯，我的孩子，窥探不属于你的地方是十分危险的。你去哪里？怎么会跑到我这里来？,MORP03
10,morph03,6224,intelligence_option,53,110,110,4,11,morph03_1,50,linked,我是新来的，我在找茅厕。另外一个高级牧师派我上这里来的。,
10,morph03,6256,intelligence_option,53,111,111,5,12,morph03_2,50,linked,我在找忏悔室，一个高级牧师派来上这里来的。我误入你的房间，真是抱歉！,
10,morph03,6288,intelligence_option,53,112,112,4,36,morph23,50,linked,嗯，我不是真迷路了。,
10,morph03,6320,intelligence_option,53,113,113,4,37,morph24,51,linked,我到这里来取你的狗命。,
10,morph03,6352,intelligence_option,53,114,114,4,16,morph06,50,linked,我忘了。我这就走。,
13,morph04,6616,message,53,115,115,,,,50,linked,啊……嗨，嗨嗨。那是拉舍尔吧。他这么喜欢让信徒们陷入麻烦。今天是你的幸运日，我无知的小朋友。现在没事了，你走吧。,MORP04
14,morph04a,6682,message_lookup,53,116,116,,,,,linked,我警告过你的。卫兵！,MORP04A
15,morph05,6754,reply,53,117,117,,,,,linked,你是个可怜的骗子。现在，在我活剥了你的皮之前……告诉我到这里的真正原因。,MORP05A
15,morph05,6786,intelligence_option,53,118,118,4,87,morph05a,51,linked,真的不！我迷路了！,
15,morph05,6818,intelligence_option,53,119,119,4,91,morph05b,50,linked,好的，你看出来了。我到这里是来找你谈一桩买卖。,
15,morph05,6850,intelligence_option,53,120,120,4,16,morph06,51,linked,我不过是四处看看。,
16,morph06,6896,message,53,121,121,,,,51,linked,我怀疑你是间谍，是末世论者派来的。我也可能搞错了，但我不能冒这个险。你必须去死。,MORP06
17,morph07,6960,reply,53,122,122,,,,,linked,你能给我提供点什么？,MORP07
17,morph07,6992,intelligence_option,53,123,123,4,19,morph08,50,linked,我是从一个避难所来的。你知道那是什么，对吗？,
17,morph07,7024,intelligence_option,53,124,124,4,28,morph16,50,linked,我想向你提供一些你敌人的情报。,
17,morph07,7056,intelligence_option,53,125,125,6,18,morph07_1,50,linked,我是主教派来这里的。他要我监视你。,
19,morph08,7204,reply,53,126,126,,,,,linked,继续说。,morp08
19,morph08,7236,intelligence_option,53,127,127,5,88,morph08a,50,linked,我想给你的主教一些关于我们避难所的情报。,
19,morph08,7268,intelligence_option,53,128,128,4,24,morph12,50,linked,我有一些关于我们避难所的情报给主教。,
19,morph08,7300,intelligence_option,53,129,129,5,26,morph14,50,linked,不要那么急。我想知道我的情报能换到什么。,
20,morph09,7340,reply,53,130,130,,,,,linked,我没有主教，你这个白痴！,MORP09
20,morph09,7372,intelligence_option,53,131,131,5,21,morph10,50,linked,那你称呼那个主教叫什么呢？他不是控制你吗？,
20,morph09,7404,intelligence_option,53,132,132,5,21,morph10,50,linked,看来那个主教确实控制了你。,
20,morph09,7436,intelligence_option,53,133,133,4,16,morph06,51,linked,嗨。有人恼羞成怒了！！,
20,morph09,7468,intelligence_option,53,134,134,4,23,morph11,51,linked,看来我触到了某人的痛处。,
21,morph10,7508,reply,53,135,135,,,,,linked,没有人控制我。我和他是……合伙人。,MORP10
21,morph10,7540,intelligence_option,53,136,136,4,23,morph11,51,linked,是的，没错。你就是一条被短狗链拴着的小狗崽。,
21,morph10,7572,intelligence_option,53,137,137,4,24,morph12,50,linked,那无妨。我有他想要的关于一个避难所的情报。,
21,morph10,7604,intelligence_option,53,138,138,4,22,morph10_1,50,linked,他发布命令，对吗？你服从它们，屁都不敢放一个。,
23,morph11,7772,message,53,139,139,,,,51,linked,我不能容忍你的侮辱。卫兵！,MORP11
24,morph12,7836,reply,53,140,140,,,,,linked,很好。我会带你到主教那里去。不过，你要是撒谎的话，他会知道的。,MORP12
24,morph12,7868,intelligence_option,53,141,141,4,84,morphx2,50,linked,好的，很好。,
24,morph12,7900,intelligence_option,53,142,142,4,4,morphcbt,51,linked,你不能带我到任何地方去！,
25,morph13,7946,message,53,143,143,,,,50,linked,这你就不必费心了。但你要是真从一个避难所来，主教会查明的。卫兵！来啊。,MORP13
26,morph14,8010,reply,53,144,144,,,,,linked,你或许能保住小命。现在，把你知道的事告诉我。,MORP14
26,morph14,8042,intelligence_option,53,145,145,4,24,morph12,50,linked,我从一个避难所来，我愿意把这个地点提供给主教。,
26,morph14,8074,intelligence_option,53,146,146,4,23,morph11,51,linked,否则怎样？,
26,morph14,8106,intelligence_option,53,147,147,4,27,morph15,51,linked,我不会告诉你任何事情。,
27,morph15,8152,message,53,148,148,,,,51,linked,不吗？那我会从你身上挖出情报。卫兵！,MORP15
28,morph16,8216,reply,53,149,149,,,,,linked,谁可能是我的敌人呢？,MORP16
28,morph16,8248,intelligence_option,53,150,150,4,29,morph17,50,linked,唔，举例来说，末世论者。,
28,morph16,8280,intelligence_option,53,151,151,4,29,morph17,50,linked,在我看来，每个人看起来都象。,
29,morph17,8320,reply,53,152,152,,,,,linked,把你知道的事告诉我。,MORP17
29,morph17,8352,intelligence_option,53,153,153,4,30,morph18,50,linked,我不这样认为。带我去见主教。他，我会说出来。,
29,morph17,8384,intelligence_option,53,154,154,4,30,morph18,50,linked,也就是说我知道些事情有助于你对付他们。,
30,morph18,8424,reply,53,155,155,,,,,linked,给我那个情报，否则就会慢慢地……一点点地……死亡。,MORP18
30,morph18,8456,intelligence_option,53,156,156,4,31,morph18_1,50,linked,如果你杀死一个避难所原住民，你认为主教会高兴吗？,
30,morph18,8488,intelligence_option,53,157,157,4,32,morph18_2,50,linked,我只告诉主教。,
33,morph19,8748,reply,53,158,158,,,,,linked,啊哈……这么说你就是我听说过的那个避难所原住民。吃惊吧？我有我的消息来源。现在，我要把你当作礼物献给主教。他会很高兴的。,MORP19
33,morph19,8780,intelligence_option,53,159,159,4,4,morphcbt,51,linked,不妥，我看还是把你塞进裹尸袋里吧，怎么样？,
33,morph19,8812,intelligence_option,53,160,160,4,84,morphx2,50,linked,我也会很高兴的。,
34,morph20,8858,message,53,161,161,,,,51,linked,间谍？你蠢死了。当你变成尸体的时候，就不容易向他揭发，不是吗？,MORP20
35,morph21,8922,reply,53,162,162,,,,,linked,你是一个拙劣的骗子。现在告诉我，你想干什么？,MORP21
35,morph21,8954,intelligence_option,53,163,163,4,19,morph08,50,linked,我从一个避难所来。你知道那是什么，对吗？,
35,morph21,8986,intelligence_option,53,164,164,4,28,morph16,50,linked,我愿意向你提供一些你敌人的情报。,
36,morph23,9026,reply,53,165,165,,,,,linked,真令人吃惊。现在告诉我为什么到这里来。,MORP23
36,morph23,9058,intelligence_option,53,166,166,4,24,morph12,50,linked,我从一个避难所来，我愿意向主教提供这个地点。,
36,morph23,9090,intelligence_option,53,167,167,4,28,morph16,50,linked,我愿意向你提供一些你敌人的情报。,
36,morph23,9122,intelligence_option,53,168,168,4,23,morph11,51,linked,你吓唬不了我。,
36,morph23,9154,intelligence_option,53,169,169,4,27,morph15,51,linked,我不会告诉你任何东西。,
37,morph24,9194,reply,53,170,170,,,,,linked,哦，真的？你计划怎样搞定那件事？凭你的天才智商和花言巧语吗？,MORP24
37,morph24,9226,intelligence_option,53,171,171,4,4,morphcbt,51,linked,不，凭这个……,
37,morph24,9258,intelligence_option,53,172,172,7,4,morphcbt,51,linked,对付你那是轻而易举。我要走一条更有挑战性的路线。,
37,morph24,9290,intelligence_option,53,173,173,4,4,morphcbt,51,linked,我认为在脑袋上喂颗子弹就搞定了。,
38,morph26,9330,reply,53,174,174,,,,,linked,这是我开给你的条件。你把知道的东西告诉我，就能用两条腿从这里走出去。,MORP26
38,morph26,9362,intelligence_option,53,175,175,4,24,morph12,50,linked,我从一个避难所来，我愿意向主教提供这个地点。,
38,morph26,9394,intelligence_option,53,176,176,5,28,morph16,50,linked,我愿意向你提供一些你敌人的情报。,
38,morph26,9426,intelligence_option,53,177,177,4,23,morph11,51,linked,你吓唬不了我。,
38,morph26,9458,intelligence_option,53,178,178,4,27,morph15,51,linked,我啥也不会告诉你。,
39,morph27,9498,reply,53,179,179,,,,,linked,是我问你，轮不到你来问我。现在告诉我，你在这里做什么？,MORP27
39,morph27,9530,intelligence_option,53,180,180,4,7,morph02_1,50,linked,我不过是迷路了。,
39,morph27,9562,intelligence_option,53,181,181,4,40,morph27_1,50,linked,我到这里来跟你谈笔买卖。,
41,morph28,9712,reply,53,182,182,,,,,linked,嗯？,morp28
41,morph28,9744,intelligence_option,53,183,183,5,42,morph29,50,linked,嗨。我是新加入大教堂的，想知道能否问你几个问题。,
41,morph28,9776,intelligence_option,53,184,184,4,3,morphend,50,linked,没关系。,
41,morph28,9810,intelligence_option,53,185,185,-3,61,morph42c,50,linked,唔唔？,
