occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,Voici Sally.,Voici Sally.,1,1,1,1,True
2,101,101,101,,,Pourquoi tout le monde me parle de façon si étrange??,Pourquoi tout le monde me parle de façon si étrange??,2,2,1,1,True
3,102,102,102,,,Le mutant t'ignore.,Le mutant t'ignore.,3,3,1,1,True
4,1000,1000,1000,,,Puce,Puce,4,4,1,1,True
5,1001,1001,1001,,,Nécropolis,Nécropolis,5,5,1,1,True
6,1002,1002,1002,,,Set,Set,6,6,1,1,True
7,1003,1003,1003,,,Réservoir,Réservoir,7,7,1,1,True
8,1004,1004,1004,,,Hall,Hall,8,8,1,1,True
9,1005,1005,1005,,,Lieutenant,Lieutenant,9,9,1,1,True
10,1006,1006,1006,,,Goules,Goules,10,10,1,1,True
11,1007,1007,1007,,,Normaux,Normaux,11,11,1,1,True
12,1100,1100,1100,,,Je ne sais pas.,Je ne sais pas.,12,12,1,1,True
13,1101,1101,1101,,,Tu restes là.,Tu restes là.,13,13,1,1,True
14,1102,1102,1102,,,C'est un dégonflé. On devrait les éliminer lui et ses goules.,C'est un dégonflé. On devrait les éliminer lui et ses goules.,14,14,1,1,True
15,1103,1103,1103,,,C'est là.,C'est là.,15,15,1,1,True
16,1104,1104,1104,,,Je ne sais pas.,Je ne sais pas.,16,16,1,1,True
17,1105,1105,1105,,,C'est le chef de Harry.,C'est le chef de Harry.,17,17,1,1,True
18,1106,1106,1106,,,Espèces de peureux.,Espèces de peureux.,18,18,1,1,True
19,1107,1107,1107,,,Plus peureux que des goules.,Plus peureux que des goules.,19,19,1,1,True
