procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
5,talk_p_proc,3170,message_lookup,679,303,303,,,,,linked,哼？【打鼾】……Zzzzzz,
7,look_at_p_proc,3872,message_lookup,679,300,300,,,,,linked,你看见一位睡着的疯狂科学家。,
7,look_at_p_proc,3896,message_lookup,679,100,100,,,,,linked,你看见一位疯狂的科学家。他正在努力的研究着什么。,
9,madsci00,3990,reply,679,101,101,,,,,linked,晚上好，兄弟。是什么风把你吹到我们这个小乐园的？,
9,madsci00,4012,reply,679,102,102,,,,,linked,晚上好，姐妹。是什么风把你吹到我们这个小乐园的？,
9,madsci00,4044,intelligence_option,679,103,103,7,10,madsci00a,50,linked,我是来检查你的进度的。,
9,madsci00,4076,intelligence_option,679,104,104,4,20,madsci04,50,linked,你在这能做什么？,
9,madsci00,4188,intelligence_option,679,105,105,4,11,madsci00b,50,linked,什么？！你胆敢质问我？你这个坏家伙！让我拿你的脑子做做实验怎么样？,
9,madsci00,4222,intelligence_option,679,106,106,-3,23,madsci06,50,linked,咯咯。,
12,madsci01,4480,reply,679,107,107,,,,,linked,又是你？你怎么又来妨碍主教的光荣事业？,
12,madsci01,4512,intelligence_option,679,108,108,4,13,madsci01a,50,linked,主教对你的失败越来越不耐烦了，而我也对你的厚颜无耻越来越讨厌了！,
12,madsci01,4544,intelligence_option,679,109,109,4,14,madsci02,50,linked,我想要知道你的实验怎么样了。,
12,madsci01,4656,intelligence_option,679,110,110,4,2,combat,51,linked,没错儿，我此时此刻就是要给你的人生画上一个句号的，你这个笨蛋！,
12,madsci01,4690,intelligence_option,679,111,111,-3,23,madsci06,50,linked,啊！,
14,madsci02,4840,reply,679,112,112,,,,,linked,进展并不顺利。我一直在把FEV病毒直接注射到松果体，但是没有得到我所期待的结果。,
14,madsci02,4872,intelligence_option,679,113,113,7,24,madsci07,50,linked,你为什么不试试把它注射到扁桃腺？,
14,madsci02,4904,intelligence_option,679,114,114,4,15,madsci02a,50,linked,你为什么不试试把它注射到骨髓？,
