procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,646,message_lookup,309,100,100,,,,,linked,安全岗哨,
3,tylier01,830,reply,309,101,101,,,,,linked,这个终端【泰勒尔】，控制特殊武器运转。请提供声音认证。,
3,tylier01,864,intelligence_option,309,102,102,-3,4,tylier02,50,linked,噜哪！,
3,tylier01,898,intelligence_option,309,103,103,-3,4,tylier02,50,linked,救救我，我受伤了。,
3,tylier01,930,intelligence_option,309,104,104,4,4,tylier02,50,linked,让我进去。,
3,tylier01,956,message_lookup,309,105,105,,,,,linked,我是,
3,tylier01,984,message_lookup,309,106,106,,,,,linked,。让我通过。,
3,tylier01,1000,intelligence_option,,,<unresolved>,,,,,dynamic-number,,
3,tylier01,1032,intelligence_option,309,107,107,5,5,tylier03,50,linked,你在这里干吗？,
4,tylier02,1078,message,309,108,108,,,,50,linked,声音认证没有被通过。安全系统状态：防御。,
5,tylier03,1118,reply,309,109,109,,,,,linked,我是蓝层的安全系统。所有系统进入防御状态。,
5,tylier03,1150,intelligence_option,309,110,110,5,6,tylier04,50,linked,你可以解除防御系统吗？,
5,tylier03,1182,intelligence_option,309,111,111,5,6,tylier04,50,linked,为什么战争已经结束了系统却仍在防御状态中？,
5,tylier03,1214,intelligence_option,309,112,112,5,12,tylierend,50,linked,谢谢。,
6,tylier04,1254,reply,309,113,113,,,,,linked,我已经被设定为防御状态，直到有授权工作人员输入声音代码。,
6,tylier04,1286,intelligence_option,309,114,114,5,7,tylier05,50,linked,你会为我接触防御系统吗？,
6,tylier04,1318,intelligence_option,309,115,115,5,12,tylierend,50,linked,再见。,
6,tylier04,1350,intelligence_option,309,116,116,6,8,tylier06,50,linked,声音改变：伽马、德尔塔、贝塔。所有系统防御解除。,
7,tylier05,1396,message,309,117,117,,,,50,linked,你不是工作人员。认证失败。,
8,tylier06,1436,reply,309,118,118,,,,,linked,错误的密码。认证失败。,
8,tylier06,1484,intelligence_option,309,119,119,5,9,tylier07,50,linked,声音改变：伽马－欧米咖－德尔塔。系统防御解除。,
8,tylier06,1516,intelligence_option,309,120,120,5,8,tylier06,50,linked,声音改变：欧米咖－德尔塔－德尔塔。系统防御解除。,
8,tylier06,1548,intelligence_option,309,121,121,5,8,tylier06,50,linked,声音改变：阿尔法－德尔塔－德尔塔。系统防御解除。,
8,tylier06,1580,intelligence_option,309,122,122,5,8,tylier06,50,linked,声音改变：德尔塔－欧米咖－伽马。系统防御解除。,
8,tylier06,1612,intelligence_option,309,123,123,0,12,tylierend,50,linked,再见。,
9,tylier07,1658,message,309,124,124,,,,50,linked,声音认证通过，解除防御系统。,
10,tylier08,1712,reply,309,125,125,,,,,linked,我无法识别认证命令以外的语言。网络访问无法进行；中央处理器ZAX显然已经被损坏。,
10,tylier08,1744,intelligence_option,309,126,126,5,8,tylier06,50,linked,很好。声音改变：西格马、阿尔法、德尔塔。系统防御解除。,
10,tylier08,1776,intelligence_option,309,127,127,0,12,tylierend,50,linked,再见。,
11,tylier09,1822,message,309,128,128,,,,50,linked,现在安全系统解除了防御。,
