procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
7,show_true_name,2360,message_lookup,282,100,100,,,,,linked,你看见“蛇”。,
7,show_true_name,2384,message_lookup,282,101,101,,,,,linked,你看见铎岗。,
7,show_true_name,2408,message_lookup,282,104,104,,,,,linked,你看见利刃帮的一个成员。,
8,show_false_name,2460,message_lookup,282,,"random(105, 111)",,,,,dynamic-number,,
9,Dolgan00,2504,message_lookup,282,112,112,,,,,linked,滚吧！这仅仅是给真正的战士的。,
10,Dolgan01,2554,message_lookup,282,113,113,,,,,linked,那么你认为你能接受唐格勒和他的懦夫？来吧，我要教你用这把刀。,
11,Dolgan02,2672,message,282,114,114,,,,50,linked,现在你做的更好了，现在去给我踢烂唐格勒的屁股。,
12,Dolgan03,2712,reply,282,115,115,,,,,linked,消灭这些电锯党，你做的很不错。我能为你做些什么？,
12,Dolgan03,2768,intelligence_option,282,116,116,5,13,Dolgan04,50,linked,你能教我更多用刀的技巧吗？,
12,Dolgan03,2800,intelligence_option,282,117,117,5,16,Dolgan07,50,linked,我怎样才能加入这些军火走私商？,
12,Dolgan03,2832,intelligence_option,282,118,118,5,18,DolganEnd,50,linked,没事，谢谢。,
13,Dolgan04,2872,reply,282,119,119,,,,,linked,没错，但是做这些小改进要花好几天时间，你还想这么做吗？,
13,Dolgan04,2928,intelligence_option,282,120,120,4,17,Train,50,linked,是的。,
13,Dolgan04,2960,intelligence_option,282,121,121,4,18,DolganEnd,50,linked,不。,
14,Dolgan05,3006,message,282,122,122,,,,50,linked,这是你要的。已经做了小改进了，祝你好运。,
15,Dolgan06,3052,message,282,123,123,,,,50,linked,好吧。你想接受更多训练时再回来。,
16,Dolgan07,3092,reply,282,124,124,,,,,linked,看起来我们放进来一个白痴。好吧，如果你想进入他们的地盘，那么就要想法突破他们的防御。赶快去找出弱点，你也许还能混进去。,
16,Dolgan07,3124,intelligence_option,282,125,125,5,18,DolganEnd,50,linked,谢谢。,
