procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
2,look_at_p_proc,1438,message_lookup,917,101,101,,,,,linked,你看见一个很高的戴着眼镜的男子。他手里拿着一瓶核子可乐。,
2,look_at_p_proc,1462,message_lookup,917,100,100,,,,,linked,你看见杜根，利刃帮核子可乐的上瘾者。,
3,description_p_proc,1530,message_lookup,917,101,101,,,,,linked,你看见一个很高的戴着眼镜的男子。他手里拿着一瓶核子可乐。,
3,description_p_proc,1554,message_lookup,917,100,100,,,,,linked,你看见杜根，利刃帮核子可乐的上瘾者。,
4,talk_p_proc,1630,message_lookup,669,,"random(100, 105)",,,,,dynamic-number,,
4,talk_p_proc,1706,message_lookup,917,120,120,,,,,linked,我是这世上最蠢的人——当然，除了你。滚出去！,
5,critter_p_proc,1912,message_lookup,917,,"random(121, 125)",,,,,dynamic-number,,
9,Dugan01,2520,reply,917,102,102,,,,,linked,有事吗？,
9,Dugan01,2552,intelligence_option,917,103,103,4,10,Dugan02,50,linked,我只是随便看看，谢谢。,
9,Dugan01,2584,intelligence_option,917,104,104,4,11,Dugan03,50,linked,你在这儿做什么？,
9,Dugan01,2616,intelligence_option,917,105,105,4,13,Dugan05,50,linked,核子可乐是什么？,
9,Dugan01,2672,intelligence_option,917,106,106,4,16,Dugan08,50,linked,这地方被谁控制？,
9,Dugan01,2704,intelligence_option,917,107,107,4,18,DuganEnd,50,linked,啊，没关系。,
9,Dugan01,2738,intelligence_option,917,108,108,-3,17,Dugan09,50,linked,啊，可乐，不错？,
10,Dugan02,2784,message,917,109,109,,,,50,linked,好吧，不要浪费我的时间了。,
11,Dugan03,2824,reply,917,110,110,,,,,linked,我花费了生命中的大部分时间，帮助利刃帮成员明白了核子可乐的真正意义。,
12,Dugan04,2900,option,917,111,111,,13,Dugan05,50,linked,核子可乐有什么好？,
12,Dugan04,2926,option,917,112,112,,14,Dugan06,50,linked,就这样吗？这看起来并不能帮到人们什么。,
12,Dugan04,2952,option,917,113,113,,15,Dugan07,50,linked,你能喝多少那玩意？,
12,Dugan04,2978,option,917,114,114,,9,Dugan01,50,linked,我能再问你几个问题吗？,
12,Dugan04,3004,option,917,115,115,,18,DuganEnd,50,linked,啊，好吧，我们会再见面的。,
13,Dugan05,3044,reply,917,116,116,,,,,linked,这是生命之源……说实在的，如果我一个小时不喝这个东西我就会头痛的要命。,
14,Dugan06,3108,reply,917,117,117,,,,,linked,那么？【杜根对你扬起眉毛】,
15,Dugan07,3172,reply,917,118,118,,,,,linked,大概一天5升。,
16,Dugan08,3242,message,917,119,119,,,,50,linked,你该和剃刀那女人谈谈。,
17,Dugan09,3312,message,917,120,120,,,,50,linked,我是这世上最蠢的人——当然，除了你。滚出去！,
30,Goodbyes,4960,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
