procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
5,Talus00,4394,reply,318,101,101,,,,,linked,你好，你一定是外面来的。很高兴见到你。能为你做点什么？,
5,Talus00,4426,intelligence_option,318,102,102,8,6,Talus01,50,linked,你们组织谁负责？,
5,Talus00,4458,intelligence_option,318,103,103,4,7,Talus02,50,linked,那么，你负责这里吗？,
5,Talus00,4514,intelligence_option,318,104,104,4,10,Talus07,50,linked,我怎么才能弄到更好的武器和装甲？,
5,Talus00,4546,intelligence_option,318,401,401,4,32,Talus28,50,linked,你这里有医生吗？我受伤了。,
5,Talus00,4578,intelligence_option,318,402,402,4,32,Talus28,50,linked,你这里有医生吗？,
5,Talus00,4612,intelligence_option,318,105,105,-3,64,TalusEnd,50,linked,查格!,
6,Talus01,4652,reply,318,106,106,,,,,linked,那可能是议会元老。确切的说，是最高元老，马克松。元老制定这里所有的规则。如果你想和他们谈话，那就去四层。,
6,Talus01,4684,intelligence_option,318,107,107,4,8,Talus05,50,linked,那么你想干什么？,
6,Talus01,4742,intelligence_option,0,,fetch_global(12),4,64,TalusEnd,50,dynamic-number,,
7,Talus02,4782,reply,318,108,108,,,,,linked,不，我们都受议会元老管理。马克松，最高元老，是这里的负责人。如果你想和他谈话，那就去四层。,
7,Talus02,4814,intelligence_option,318,107,107,4,8,Talus05,50,linked,那么你想干什么？,
7,Talus02,4872,intelligence_option,0,,fetch_global(12),4,64,TalusEnd,50,dynamic-number,,
8,Talus05,4912,reply,318,110,110,,,,,linked,我是资深游侠，隆伯斯的得力助手。我们管理着整个游侠和骑士。我要立刻开始训练。我们时刻准备着……,
8,Talus05,4944,intelligence_option,318,111,111,7,9,Talus06,50,linked,你们准备着什么？,
8,Talus05,5000,intelligence_option,318,112,112,4,10,Talus07,50,linked,我怎样才能得到一些武器和装备？,
8,Talus05,5032,intelligence_option,318,401,401,4,32,Talus28,50,linked,你这里有医生吗？我受伤了。,
8,Talus05,5064,intelligence_option,318,402,402,4,32,Talus28,50,linked,你这里有医生吗？,
8,Talus05,5122,intelligence_option,0,,fetch_global(12),4,64,TalusEnd,50,dynamic-number,,
9,Talus06,5162,reply,318,113,113,,,,,linked,据说有一支强大的力量控制了山脉和沙漠边缘。听说一些商队失踪了，我们要保护他们的安全。,
9,Talus06,5194,intelligence_option,318,115,115,4,64,TalusEnd,50,linked,真的？好的，谢谢。,
9,Talus06,5250,intelligence_option,318,112,112,4,10,Talus07,50,linked,我怎样才能得到一些武器和装备？,
10,Talus07,5290,reply,318,116,116,,,,,linked,这么急，不会吧？作为新兵，你会得到一些装备。我会给你一件战斗装甲和三件武器，以及一些弹药。去隔壁的军需官迈克尔那里领装备吧。,
10,Talus07,5346,intelligence_option,318,118,118,4,11,Talus08,50,linked,谢谢，有一些高科技武器吗？,
10,Talus07,5378,intelligence_option,318,119,119,4,46,Talus42,51,linked,什么？你在开玩笑吗？,
10,Talus07,5410,intelligence_option,318,159,159,4,64,TalusEnd,50,linked,十分感谢，再见。,
11,Talus08,5450,reply,318,406,406,,,,,linked,嗯，我不知道。你必须证明自己作为新兵的价值，但那并不意味着我们就认为你有获得武器的资格，特别是失败者，不要介意。,
11,Talus08,5506,intelligence_option,318,109,109,4,37,Talus32,50,linked,我真的需要更好的武器。,
11,Talus08,5538,intelligence_option,318,121,121,4,12,Talus09,51,linked,很好！我现在该做什么？去爬最高的那座山峰吗？,
11,Talus08,5570,intelligence_option,318,193,193,4,64,TalusEnd,50,linked,好的，再见。,
12,Talus09,5654,message,318,122,122,,,,51,linked,听起来不错。为什么你现在不去呢。,
13,Talus10,5700,message,318,123,123,,,,50,linked,好吧，我可以破例一次。你显然受到专业训练。如果你不能完成最高元老那变态的任务的话。,
13,Talus10,5720,message,318,124,124,,,,50,linked,有时我真不知道他是需要寻求帮助，还是消灭了那些白痴。不是冒犯你。我会告诉你一切。我正处于紧要关头因为我派出去的侦察兵再也没有回来。,
13,Talus10,5734,reply,318,125,125,,,,,linked,这就是我的主意，我很想得到它的一些消息。如果你能发现它们出了什么事，我会给你报酬的。,
13,Talus10,5766,intelligence_option,318,126,126,4,64,TalusEnd,50,linked,我会考虑的。,
14,Talus11,5812,message,318,127,127,,,,50,linked,打搅一下，新兵。不要拿着你的武器。把它拿开除非你打算用它。,
15,Talus12,5882,message,318,128,128,,,,50,linked,收起你的武器，新兵。你不是在训练，拿开它。,
16,Talus13,5952,message,318,129,129,,,,51,linked,你会像那样停止挥舞你的武器吗？你应该……哦，别介意。,
17,Talus14,5998,message_lookup,318,130,130,,,,,linked,再次欢迎，兄弟,
17,Talus14,6026,message_lookup,318,131,131,,,,,linked,。要我如何帮你？,
17,Talus14,6030,reply,,,<unresolved>,,,,,dynamic-number,,
17,Talus14,6080,intelligence_option,318,132,132,5,20,Talus16,50,linked,谁是这里的负责人？,
17,Talus14,6120,intelligence_option,318,133,133,5,21,Talus17,50,linked,你可以再给我说说这里的负责人吗？,
17,Talus14,6176,intelligence_option,318,134,134,4,19,Talus15,50,linked,我怎样才能得到一些武器和装备？,
17,Talus14,6216,intelligence_option,318,135,135,4,63,TalusAmmo,50,linked,我可以多要些子弹吗？,
