procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
5,look_at_p_proc,2334,message_lookup,243,100,100,,,,,linked,你看见一个游荡的亚裔商人。,
5,look_at_p_proc,2358,message_lookup,243,101,101,,,,,linked,你看见杜克，游荡的商人。,
7,talk_p_proc,2474,message_lookup,669,,"random(100, 105)",,,,,dynamic-number,,
9,Duc01,3138,reply,243,102,102,,,,,linked,你好，流浪汉，我叫杜克，我要去沙荫镇做些买卖，也许你对我的货物有些兴趣？,
9,Duc01,3200,intelligence_option,243,103,103,4,10,Duc02,50,linked,你有些什么东西卖？,
9,Duc01,3232,intelligence_option,243,104,104,4,11,Duc03,50,linked,你经常去沙荫镇吗？,
9,Duc01,3266,intelligence_option,243,105,105,-3,12,Duc04,50,linked,呃！,
10,Duc02,3306,reply,243,106,106,,,,,linked,给你看看。,
10,Duc02,3338,intelligence_option,634,106,106,0,19,DucBarter,49,different-message-list,,
11,Duc03,3378,reply,243,107,107,,,,,linked,是的，沙荫镇是我日常贸易地点中的一个。为了安全起见，你可以和我们一块去。,
11,Duc03,3410,intelligence_option,243,108,108,4,13,Duc05,50,linked,好吧，听起来不错。,
11,Duc03,3442,intelligence_option,243,109,109,4,20,DucEnd,50,linked,不，谢谢。,
12,Duc04,3488,message,243,110,110,,,,50,linked,噢，对不起---没想到你那么蠢。,
13,Duc05,3534,message,243,111,111,,,,50,linked,只需要花一天左右的时间。走吧！,
14,Duc06,3636,reply,243,113,113,,,,,linked,没几个人敢独自在废土上游逛，你是谁？,
14,Duc06,3668,intelligence_option,243,114,114,4,12,Duc04,51,linked,不关你的事。,
14,Duc06,3694,message_lookup,243,115,115,,,,,linked,我是,
14,Duc06,3722,message_lookup,243,116,116,,,,,linked,。,
14,Duc06,3738,intelligence_option,,,<unresolved>,,,,,dynamic-number,,
14,Duc06,3772,intelligence_option,243,117,117,-3,12,Duc04,50,linked,呃！,
15,Duc07,3812,reply,243,118,118,,,,,linked,再次欢迎你！我能为你做些什么？,
15,Duc07,3844,intelligence_option,243,119,119,4,13,Duc05,50,linked,我能和你一块去沙荫镇吗？,
15,Duc07,3876,intelligence_option,243,120,120,4,10,Duc02,50,linked,你有些什么东西出售？,
15,Duc07,3908,intelligence_option,243,121,121,4,20,DucEnd,50,linked,没什么，谢谢。,
16,Duc08,3948,reply,243,122,122,,,,,linked,你要什么？,
16,Duc08,4010,intelligence_option,243,123,123,6,20,DucEnd,50,linked,没什么，抱歉。,
16,Duc08,4042,intelligence_option,243,124,124,6,10,Duc02,50,linked,你有些什么东西出售？,
16,Duc08,4076,intelligence_option,243,125,125,-3,12,Duc04,50,linked,呃！,
17,Duc09,4122,message,243,126,126,,,,50,linked,如果你独自旅行的话要小心点。最近沙荫镇有些人失踪了。,
18,Duc10,4182,message,243,127,127,,,,49,linked,嗨，我听说了你如何拯救沙荫镇的那个女孩，干的不错。,
19,DucBarter,4286,intelligence_option,634,100,100,0,20,DucEnd,50,different-message-list,,
32,Goodbyes,5934,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
