procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,1334,message_lookup,141,100,100,,,,,linked,你看见格温，一个沙漠强盗。,
3,gwen00,2238,reply,141,101,101,,,,,linked,我是格温。我是伽尔的顾问。你是谁？,
3,gwen00,2264,message_lookup,141,102,102,,,,,linked,我是,
3,gwen00,2292,message_lookup,141,103,103,,,,,linked,。你在这周围干什么？,
3,gwen00,2308,intelligence_option,,,<unresolved>,,,,,dynamic-number,,
3,gwen00,2340,intelligence_option,141,104,104,7,5,gwen02,50,linked,我没什么特别的。你能告诉我关于你的宿营地吗？,
3,gwen00,2374,intelligence_option,141,105,105,-3,6,gwen03,50,linked,呼？,
3,gwen00,2432,intelligence_option,141,106,106,4,10,gwen07,50,linked,我就是那个为你服务的人，宝贝。,
4,gwen01,2472,reply,141,107,107,,,,,linked,作为一个顾问，我确保没有任何低等生命可以给伽尔制造麻烦。,
4,gwen01,2504,intelligence_option,141,108,108,4,7,gwen04,50,linked,还有这关你事吗？,
4,gwen01,2536,intelligence_option,141,109,109,4,11,gwen08,50,linked,你和什么军队？,
4,gwen01,2568,intelligence_option,141,110,110,4,8,gwen05,50,linked,我怀疑你能够做任何事去阻止任何人。,
4,gwen01,2600,intelligence_option,141,111,111,4,9,gwen06,50,linked,看起来所有低等生物都生活在这里。,
5,gwen02,2646,message,141,112,112,,,,50,linked,没什么特殊事情的话别来烦我，走开。,
6,gwen03,2692,message,141,113,113,,,,50,linked,我不能让你这样的白痴打扰伽尔。滚开！,
7,gwen04,2732,reply,141,114,114,,,,,linked,我有办法让那些不上路的家伙消失掉。,
7,gwen04,2764,intelligence_option,141,115,115,4,13,gwenend,50,linked,我以前是错的。你可以把事情做好。再见。,
7,gwen04,2796,intelligence_option,141,116,116,4,15,combat,50,linked,证明它！,
7,gwen04,2828,intelligence_option,141,117,117,4,15,combat,50,linked,死！,
8,gwen05,2874,message,141,118,118,,,,50,linked,好久没有好好干一架了。认输吧，看我的厉害！,
9,gwen06,2944,message,141,119,119,,,,50,linked,你会为你的话后悔的。这是你最后的遗言了！,
10,gwen07,3014,message,141,120,120,,,,50,linked,如果你尽了全力才做到这些，我会代表全世界高兴的宰了你。,
11,gwen08,3084,message,141,121,121,,,,50,linked,我和这支军队！,
12,gwen10,3154,message,141,122,122,,,,50,linked,你惹恼我了。在我发作前快滚。,
14,talk_p_proc,3254,message_lookup,136,,"random(102, 106)",,,,,dynamic-number,,
16,Critter_Action,3628,message_lookup,136,,"random(102, 106)",,,,,dynamic-number,,
29,Goodbyes,5534,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
