procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,648,message_lookup,96,200,200,,,,,linked,你得到,
1,start,672,message_lookup,96,201,201,,,,,linked,点经验值，因为你找到这扇暗门。,
3,find_trap,1184,message_lookup,96,100,100,,,,,linked,你在门框里找到一个简单的爆破装置。,
3,find_trap,1222,message_lookup,96,104,104,,,,,linked,你偶然的关闭了陷阱。,
4,find_iq,1332,message_lookup,96,100,100,,,,,linked,你在门框里找到一个简单的爆破装置。,
4,find_iq,1370,message_lookup,96,104,104,,,,,linked,你偶然的关闭了陷阱。,
5,disarm_trap,1480,message_lookup,96,102,102,,,,,linked,你解除了陷阱。,
5,disarm_trap,1536,message_lookup,96,104,104,,,,,linked,你偶然的关闭了陷阱。,
5,disarm_trap,1584,message_lookup,96,103,103,,,,,linked,你没有解除陷阱。,
6,disarm_mech,1670,message_lookup,96,102,102,,,,,linked,你解除了陷阱。,
6,disarm_mech,1726,message_lookup,96,104,104,,,,,linked,你偶然的关闭了陷阱。,
6,disarm_mech,1774,message_lookup,96,103,103,,,,,linked,你没有解除陷阱。,
7,failure,1818,message_lookup,96,105,105,,,,,linked,你不小心触发了陷阱，你够聪明发现陷阱，却不够聪明躲开陷阱。,
