procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
5,talk_p_proc,1576,message_lookup,950,101,101,,,,,linked,如果你有事要找哈勃城的警官，请你去和治安官格林说，我只是在警长不在的时候替他处理一些杂事。,
5,talk_p_proc,1716,message_lookup,950,102,102,,,,,linked,我不敢相信警长他真的死了。,
6,destroy_p_proc,1764,message_lookup,950,106,106,,,,,linked,哦我的天啊！他们杀了肯尼！那些狗养的。,
7,look_at_p_proc,2118,message_lookup,950,100,100,,,,,linked,你看到代理警长肯尼。,
9,Kenny00,2300,message_lookup,766,103,103,,,,,different-message-list,,
9,Kenny00,2322,message_lookup,766,104,104,,,,,different-message-list,,
9,Kenny00,2346,message,950,103,103,,,,50,linked,你来了啊，我等你很久了。听说警长殉职了，没想到他真的死了。我一直把他当作我的父亲一样。,
9,Kenny00,2366,message,950,104,104,,,,50,linked,警长和我们一起执行任务的时候告诉我，如果他没能活着回来，那么就由我把剩余的酬金给你，我想那应该是1000个瓶盖。【代理警长把1000个瓶盖交给你】,
9,Kenny00,2386,message,950,105,105,,,,50,linked,这座城市欠你太多了。我真希望警长本人能亲自来感谢你！再见了朋友。,
21,Goodbyes,4008,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
