procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
5,look_at_p_proc,1892,message_lookup,507,100,100,,,,,linked,你看见莱尔。,
7,pickup_p_proc,2092,message_lookup,507,101,101,,,,,linked,因此你就是偷水贼！你是叛徒！,
8,talk_p_proc,2194,message_lookup,185,166,166,,,,,different-message-list,,
8,talk_p_proc,2252,message_lookup,507,114,114,,,,,linked,你怎么可以这样背叛我们？走开！,
8,talk_p_proc,2308,message_lookup,507,102,102,,,,,linked,我非常高兴严酷的考验结束了。谢谢你。,
8,talk_p_proc,2364,message_lookup,507,113,113,,,,,linked,谢谢你逮到了那个小偷。你做了一件好事。但是请赶快去找净水芯片，否则就太晚了！,
9,Lyle01,2488,message_lookup,507,103,103,,,,,linked,嗨，,
9,Lyle01,2516,message_lookup,507,104,104,,,,,linked,。,
9,Lyle01,2520,reply,,,<unresolved>,,,,,dynamic-number,,
9,Lyle01,2552,intelligence_option,507,105,105,4,10,Lyle02,50,linked,嗨，莱尔。你进展如何？,
9,Lyle01,2586,intelligence_option,507,107,107,-3,13,LyleEnd,50,linked,哇嗷！,
10,Lyle02,2682,message,507,106,106,,,,50,linked,我们这里还好。但是我希望你能很快找到净水芯片。每个人都在生死边缘上，我们快没时间了。,
10,Lyle02,2704,reply,507,108,108,,,,,linked,不是那么好。自从前几天我的定额给水被偷，事情就变糟了。每个人都非常恐慌，而且没有人知道该做什么。,
10,Lyle02,2736,intelligence_option,507,109,109,4,11,Lyle03,50,linked,太坏了。我希望事情会好起来。,
10,Lyle02,2768,intelligence_option,507,110,110,4,12,Lyle04,49,linked,我去看看，也许能帮上忙。,
11,Lyle03,2814,message,507,111,111,,,,50,linked,是的，我也这么希望。,
12,Lyle04,2874,message,507,112,112,,,,49,linked,谢谢。我当然希望你能查个水落石出。请赶快去找新的净水芯片。如果我们还有一枚净水芯片在运作，就不会发生这种疯狂的事！,
