procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,2000,message_lookup,102,100,100,,,,,linked,你看到了盖瑞特。,
1,start,2320,message_lookup,102,114,114,,,,,linked,跟我来。我会给你酬劳。,
2,do_dialogue,3180,message_lookup,102,201,201,,,,,linked,这是你的报酬。,
2,do_dialogue,3202,message_lookup,102,202,202,,,,,linked,你获得了一大笔酬劳。,
2,do_dialogue,4202,message_lookup,102,200,200,,,,,linked,盖瑞特对你视而不见。,
6,neutstuff,4768,message_lookup,102,204,204,,,,,linked,1把散弹枪,
6,neutstuff,4884,message_lookup,102,205,205,,,,,linked,一些散弹枪子弹,
8,reward,5438,message_lookup,102,203,203,,,,,linked,你获得了：,
8,reward,5630,message_lookup,102,206,206,,,,,linked,几发照明弹,
8,reward,5654,message_lookup,102,207,207,,,,,linked,1发照明弹,
8,reward,5710,message_lookup,102,208,208,,,,,linked,几瓶可乐,
8,reward,5734,message_lookup,102,209,209,,,,,linked,1瓶可乐,
8,reward,5786,message_lookup,102,121,121,,,,,linked,呣呣。冰箱里有些东西不见了。看来我们失窃了。,
8,reward,5818,message_lookup,102,201,201,,,,,linked,这是你的报酬。,
10,garret00a,5920,reply,102,101,101,,,,,linked,白天你不应该出现在这儿。赛特会不高兴的。晚上再来吧。,
10,garret00a,5952,intelligence_option,102,102,102,4,3,garretend,50,linked,哦，好吧。,
10,garret00a,5984,intelligence_option,102,103,103,4,14,garret01a,50,linked,他应该学着自己处理问题.,
10,garret00a,6016,intelligence_option,102,104,104,5,16,garret02a,50,linked,这并不重要。重要的是我和他说的话。,
10,garret00a,6050,intelligence_option,102,112,112,-3,3,garretend,50,linked,好吧。,
11,garret00b,6092,message_lookup,102,105,105,,,,,linked,你应该和赛特去谈谈。,
12,garret00c,6164,reply,102,109,109,,,,,linked,你最好现在就离开。,
12,garret00c,6196,intelligence_option,102,110,110,3,15,garret01c,50,linked,回头见。,
12,garret00c,6228,intelligence_option,102,111,111,5,13,garret00ca,50,linked,这就是我得到的所有东西？我本应得到更多，你最好给我！,
12,garret00c,6262,intelligence_option,102,112,112,-3,17,garret02c,50,linked,好吧。,
14,garret01a,6432,message,102,113,113,,,,50,linked,你必须离开……马上。,
14,garret01a,6456,message_lookup,102,113,113,,,,,linked,你必须离开……马上。,
15,garret01c,6534,message,102,115,115,,,,50,linked,我希望不是，因为你的缘故。赛特可不太高兴我们不得不利用你。离开大墓地是个好主意……最好快点。,
16,garret02a,6668,message,102,116,116,,,,50,linked,我说过让你离开了。,
16,garret02a,6692,message_lookup,102,116,116,,,,,linked,我说过让你离开了。,
17,garret02c,6770,message,102,117,117,,,,50,linked,随便啦。,
18,garret03c,6840,message,102,118,118,,,,50,linked,或许吧。嗯嗯。这里，再拿着这。,
18,garret03c,6854,message_lookup,102,119,119,,,,,linked,你获得了100元。,
18,garret03c,6876,message,102,120,120,,,,50,linked,现在离开吧。,
33,Goodbyes,8938,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
