procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
8,Flash00,3134,message_lookup,36,100,100,,,,,linked,留意着点附近的医生，我不想看你那张苦瓜脸。,
9,Flash01,3184,message_lookup,36,106,106,,,,,linked,天气不错呀，对吧？,
10,Flash00N,3246,reply,36,101,101,,,,,linked,我们关门了，稍后再来把。,
10,Flash00N,3278,intelligence_option,36,102,102,4,12,Flash01N,50,linked,我须要见医生。,
10,Flash00N,3310,intelligence_option,36,103,103,4,24,Flash10N,50,linked,好把，行。,
10,Flash00N,3342,intelligence_option,36,104,104,5,11,Flash00Na,50,linked,我有要紧事，我看医生。,
10,Flash00N,3374,intelligence_option,36,128,128,4,25,Flash11N,50,linked,医生什么时候来？,
10,Flash00N,3408,intelligence_option,36,105,105,-3,24,Flash10N,50,linked,哼。,
12,Flash01N,3726,message_lookup,36,107,107,,,,,linked,别太过分，赶紧离开这，明早之前别回来，晚上不办公！,
13,Flash02N,3798,message,36,108,108,,,,50,linked,等等！我必须见医生。,
14,Flash03N,3852,reply,36,109,109,,,,,linked,你想干吗？,
14,Flash03N,3884,intelligence_option,36,110,110,4,15,Flash03Na,50,linked,我必须见医生。,
14,Flash03N,3916,intelligence_option,36,111,111,5,15,Flash03Na,50,linked,医生有空吗？,
14,Flash03N,3950,intelligence_option,36,112,112,-3,18,Flash06N,50,linked,哼！,
16,Flash04N,4096,reply,36,113,113,,,,,linked,绝对不行，医生正在睡觉，稍后再来吧。,
16,Flash04N,4128,intelligence_option,36,126,126,4,25,Flash11N,50,linked,很好，医生什么时候来？,
17,Flash05N,4192,message,36,114,114,,,,50,linked,我不知道，你为何不亲自去和他谈谈。,
18,Flash06N,4238,message,36,115,115,,,,50,linked,好的，走开。,
19,Flash07N,4278,reply,36,116,116,,,,,linked,嘿！这是私人财产，你最好马上离开！,
19,Flash07N,4310,intelligence_option,36,117,117,4,26,FlashCombat,50,linked,你只配吃我大便！,
19,Flash07N,4342,intelligence_option,36,118,118,5,20,Flash07Na,50,linked,你要再不给我离开，我就让你在医院住两天。,
21,Flash08Na,4622,reply,36,119,119,,,,,linked,你不认识那个弱弱的女人吗？,
21,Flash08Na,4654,intelligence_option,36,120,120,4,26,FlashCombat,50,linked,认为我弱？看看这……,
21,Flash08Na,4686,intelligence_option,36,121,121,5,27,FlashEnd,50,linked,我正好想离开。,
22,Flash08Nb,4726,reply,36,122,122,,,,,linked,带着你那小小的恐吓滚回家吃奶把。你正在和一个男子汉说话。,
22,Flash08Nb,4758,intelligence_option,36,123,123,4,26,FlashCombat,50,linked,认为我弱？看看这……,
22,Flash08Nb,4790,intelligence_option,36,124,124,5,27,FlashEnd,50,linked,我正要离开。,
23,Flash09N,4836,message,36,125,125,,,,50,linked,嚯！如果你真想见他，一直走就是。,
25,Flash11N,4926,message,36,127,127,,,,50,linked,医生见患者的时间是早8点到晚5点，现在离开这。,
39,Goodbyes,6614,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
