procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
2,description_p_proc,844,message_lookup,432,100,100,,,,,linked,看起来是力场控制计算机。,
2,description_p_proc,860,message_lookup,432,101,101,,,,,linked,看起来是由力场信号传导器、远程指挥接收器和标准无线电数据通信端口组成。,
3,use_p_proc,1032,message_lookup,432,109,109,,,,,linked,你好不容易打赢了21点的游戏，并在游戏结束的画面上找到了进入主系统的后门。,
3,use_p_proc,1062,message_lookup,432,116,116,,,,,linked,由于你以非常规的手段破解了程序，你获得了800点经验值。牛！,
3,use_p_proc,1094,message_lookup,432,110,110,,,,,linked,你玩了21点的游戏，但成绩不好，不能突破系统防护。,
4,use_obj_on_p_proc,1212,message_lookup,432,117,117,,,,,linked,你将无线电连接到力场控制计算机。,
4,use_obj_on_p_proc,1250,message_lookup,432,118,118,,,,,linked,你想把无线电接到计算机，但失败了。,
5,use_skill_on_p_proc,1384,message_lookup,432,102,102,,,,,linked,你打开了力场控制计算机，你听到整个基地里发出一阵低沉的嗡嗡声。,
5,use_skill_on_p_proc,1460,message_lookup,432,103,103,,,,,linked,你没有正确使用电脑。,
5,use_skill_on_p_proc,1530,message_lookup,432,104,104,,,,,linked,你不能关闭力场控制计算机，所有的控制端都被锁住并加密。,
5,use_skill_on_p_proc,1554,message_lookup,432,105,105,,,,,linked,你无法理解这台电脑的操作系统。,
5,use_skill_on_p_proc,1666,message_lookup,432,106,106,,,,,linked,力场控制系统在你这样的天才手里不堪一击，这一层所有的力场全部被关闭了。,
5,use_skill_on_p_proc,1728,message_lookup,432,107,107,,,,,linked,力场系统的防卫很严密，但是你还是解除了一半的力场，这已经是你的极限了。,
5,use_skill_on_p_proc,1850,message_lookup,432,108,108,,,,,linked,力场控制系统能防止电子入侵，你花了些时间破解，但是未能成功。,
6,Command01,2004,message_lookup,432,111,111,,,,,linked,唯一没有加密的目录是“娱乐游戏”，也许这里有后门程序？,
6,Command01,2028,message_lookup,432,112,112,,,,,linked,唯一没有加密的目录是“娱乐游戏”。,
6,Command01,2070,message_lookup,432,113,113,,,,,linked,你呆呆地看着电脑。,
6,Command01,2094,message_lookup,432,114,114,,,,,linked,你发现所有的目录都被加密，但似乎你没搜全。,
6,Command01,2118,message_lookup,432,115,115,,,,,linked,你进入了主系统，现在可以进行力场控制程序重新编译。,
