procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
4,look_at_p_proc,1890,message_lookup,382,101,101,,,,,linked,你看见琼·齐默曼。,
4,look_at_p_proc,1914,message_lookup,382,100,100,,,,,linked,你看见一个尖嘴猴腮的年轻人。,
6,Jason01,2230,reply,382,102,102,,,,,linked,嘿，你是从远方来的？你一定经历了很多冒险吧。,
6,Jason01,2262,intelligence_option,382,103,103,4,10,Jason05,50,linked,是的，我是从北方的避难所来的。,
6,Jason01,2294,intelligence_option,382,104,104,4,18,Jason13,50,linked,实际上，我是从火星来的。想看看我的火焰长枪吗？,
6,Jason01,2326,intelligence_option,382,105,105,4,13,Jason08,50,linked,我是经历了不少事情。,
6,Jason01,2358,intelligence_option,382,106,106,4,12,Jason07,50,linked,其实没经历过什么。,
6,Jason01,2392,intelligence_option,382,107,107,-3,7,Jason02,50,linked,呃，远远的，避难所。,
7,Jason02,2438,message,382,108,108,,,,50,linked,哦，我还以为你是穿过外面的荒原来的呢，聪明人，没关系。,
8,Jason03,2484,message,382,109,109,,,,50,linked,麦尔斯说你替他找到了零件，他可以让农场运作起来了，我们不必再卖子弹给哈勃城了。我以前从来没有考虑过这件事情，后来是施密蒂说他造的子弹被,
8,Jason03,2504,message,382,110,110,,,,50,linked,卖给了哈勃商人，再转卖给黑帮。我想，你找到了一个可以避开这个矛盾的办法。,
9,Jason04,2550,message,382,111,111,,,,50,linked,我从没想能组织黑帮间的战斗。我的父亲对我说必须要让他们离我们远远的。我一直想去冒险，但是我想……呃,
9,Jason04,2570,message,382,112,112,,,,50,linked,我喜欢这里的安全感。这里不用担心黑帮会突然袭击，也不用惴惴不安地想谁会死掉。,
10,Jason05,2610,reply,382,113,113,,,,,linked,洛林说南边有一个避难所，很多爷爷辈的祖先住在那里，避难所是什么样子的呢？,
10,Jason05,2642,intelligence_option,382,114,114,4,11,Jason06,50,linked,实际上很无聊的。,
10,Jason05,2674,intelligence_option,382,115,115,4,19,Jason14,50,linked,很好玩，有很多你想都想不到的高科技。,
11,Jason06,2714,reply,382,116,116,,,,,linked,你离开这里后会再去冒险是吧？,
11,Jason06,2746,intelligence_option,382,117,117,4,12,Jason07,50,linked,不会。,
11,Jason06,2778,intelligence_option,382,118,118,4,13,Jason08,50,linked,没错，但是外面很危险。,
11,Jason06,2810,intelligence_option,382,119,119,6,20,Jason15,50,linked,有个名人说过：“冒险就是某些人在很远的地方遭罪。”,
12,Jason07,2850,reply,382,120,120,,,,,linked,呵，哈勃城的商人说起过辐射蝎之类的东西。,
12,Jason07,2882,intelligence_option,382,121,121,4,17,Jason12,50,linked,实际上，看到的主要都是荒漠。,
12,Jason07,2914,intelligence_option,382,122,122,4,13,Jason08,50,linked,实际上，外面全是各种怪兽。,
13,Jason08,2954,reply,382,123,123,,,,,linked,是吗？你和哪些怪物干过架？,
13,Jason08,2986,intelligence_option,382,124,124,4,17,Jason12,50,linked,不多，就是些老鼠之类的。,
14,Jason09,3026,reply,382,125,125,,,,,linked,是啊，哈勃城来的保镖说荒漠里有很多辐射变异的怪物，杀怪物肯定是一个很刺激的事情！,
14,Jason09,3058,intelligence_option,382,126,126,4,15,Jason10,50,linked,对，很爽的。,
14,Jason09,3090,intelligence_option,382,127,127,4,16,Jason11,50,linked,不是的，更多的是伤痛。毒，咬伤，辐射……会要命的。,
15,Jason10,3136,message,382,128,128,,,,50,linked,我想以后去冒险。,
16,Jason11,3182,message,382,129,129,,,,50,linked,我从来没想到过。我就想有干净水源的地方，安安稳稳地过活。,
