procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,1168,message_lookup,138,100,100,,,,,linked,你看到一个被歹徒关起来的囚犯，很沮丧的样子。,
3,prisoner00,2002,reply,138,101,101,,,,,linked,嘿，你！把我从这里弄出去！,
3,prisoner00,2034,intelligence_option,138,102,102,4,4,prisoner01,50,linked,小心点，你要把守卫惊动哇！！,
3,prisoner00,2066,intelligence_option,138,103,103,6,5,prisoner02,50,linked,嘘，你是谁？,
3,prisoner00,2100,intelligence_option,138,104,104,-3,4,prisoner01,50,linked,咕。,
4,prisoner01,2160,message,138,105,105,,,,50,linked,我不喜欢这样，请把我从这里弄出去！,
5,prisoner02,2200,reply,138,106,106,,,,,linked,我叫杰克。我来自迦克镇。这些怪物杀了我商队的其他人并把我关在这里。,
5,prisoner02,2232,intelligence_option,138,107,107,4,8,prisonerend,50,linked,好的，我看看我能做些什么。,
5,prisoner02,2264,intelligence_option,138,108,108,4,8,prisonerend,50,linked,真是个废物，继续待在这吧。,
6,prisoner03,2310,message,138,109,109,,,,50,linked,拜托！请帮我离开。,
7,prisoner04,2356,message,138,110,110,,,,50,linked,啊！我的腿受伤了，我想它断了，请帮帮我！,
9,Critter_Action,2630,message_lookup,136,,"random(102, 106)",,,,,dynamic-number,,
22,Goodbyes,4536,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
