procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
2,look_at_p_proc,1792,message_lookup,252,100,100,,,,,no-msg,,
3,description_p_proc,1836,message_lookup,252,100,100,,,,,no-msg,,
4,talk_p_proc,1948,message_lookup,669,,"random(100, 105)",,,,,no-msg,,
9,DialogWeapon,3068,message,252,131,131,,,,50,no-msg,,
10,DialogFirstTime,3108,reply,252,103,103,,,,,no-msg,,
10,DialogFirstTime,3142,intelligence_option,252,106,106,-3,13,DialogMain1,50,no-msg,,
10,DialogFirstTime,3174,intelligence_option,252,104,104,4,13,DialogMain1,50,no-msg,,
10,DialogFirstTime,3206,intelligence_option,252,105,105,4,14,DialogMain2,50,no-msg,,
11,DialogSubsequent,3246,reply,252,111,111,,,,,no-msg,,
11,DialogSubsequent,3280,intelligence_option,252,106,106,-3,13,DialogMain1,50,no-msg,,
11,DialogSubsequent,3312,intelligence_option,252,104,104,4,13,DialogMain1,50,no-msg,,
11,DialogSubsequent,3344,intelligence_option,252,105,105,4,14,DialogMain2,50,no-msg,,
11,DialogSubsequent,3376,intelligence_option,252,114,114,4,12,DialogExit,50,no-msg,,
13,DialogMain1,3472,message,252,107,107,,,,50,no-msg,,
13,DialogMain1,3500,message,252,110,110,,,,50,no-msg,,
14,DialogMain2,3570,message,252,116,116,,,,50,no-msg,,
14,DialogMain2,3592,reply,252,117,117,,,,,no-msg,,
14,DialogMain2,3626,intelligence_option,252,106,106,-3,12,DialogExit,50,no-msg,,
14,DialogMain2,3658,intelligence_option,252,118,118,4,15,DialogMain3,50,no-msg,,
14,DialogMain2,3690,intelligence_option,252,119,119,4,16,DialogMain4,50,no-msg,,
14,DialogMain2,3722,intelligence_option,252,120,120,5,17,DialogMain5,50,no-msg,,
14,DialogMain2,3754,intelligence_option,252,121,121,6,18,DialogMain6,50,no-msg,,
14,DialogMain2,3786,intelligence_option,252,114,114,4,12,DialogExit,50,no-msg,,
15,DialogMain3,3832,message,252,123,123,,,,50,no-msg,,
16,DialogMain4,3902,message,252,124,124,,,,50,no-msg,,
17,DialogMain5,3996,message,252,125,125,,,,50,no-msg,,
17,DialogMain5,4048,message,252,126,126,,,,50,no-msg,,
17,DialogMain5,4076,message,252,127,127,,,,50,no-msg,,
18,DialogMain6,4122,message,252,128,128,,,,50,no-msg,,
18,DialogMain6,4142,message,252,129,129,,,,50,no-msg,,
30,Goodbyes,5788,message_lookup,634,,"random(100, 105)",,,,,no-msg,,
