procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
3,give_skill,2058,message_lookup,766,116,116,,,,,different-message-list,,
3,give_skill,2082,message_lookup,766,120,120,,,,,different-message-list,,
3,give_skill,2118,message_lookup,766,116,116,,,,,different-message-list,,
3,give_skill,2142,message_lookup,766,121,121,,,,,different-message-list,,
8,praise,4210,message_lookup,633,,"add(200, fetch_global(25))",,,,,dynamic-number,,
8,praise,4276,message_lookup,633,,"add(203, fetch_global(25))",,,,,dynamic-number,,
8,praise,4366,message_lookup,633,,"add(206, fetch_global(25))",,,,,dynamic-number,,
8,praise,4408,message_lookup,633,,"add(209, fetch_global(25))",,,,,dynamic-number,,
9,lesson1,4506,message_lookup,633,,"add(100, fetch_global(23))",,,,,dynamic-number,,
9,lesson1,4884,message_lookup,633,,"add(100, fetch_global(23))",,,,,dynamic-number,,
9,lesson1,4946,message_lookup,633,112,112,,,,,linked,为什么动作幅度太大不好？,
9,lesson1,5008,message_lookup,633,113,113,,,,,linked,如果你有一个机会杀死对方，你会不去做吗？,
9,lesson1,5130,message_lookup,633,,"add(100, fetch_global(23))",,,,,dynamic-number,,
9,lesson1,5280,message_lookup,633,118,118,,,,,linked,让我们看看你以前学过的是什么？,
9,lesson1,5728,message_lookup,633,119,119,,,,,linked,不错，你快要打到我了。,
9,lesson1,5784,message_lookup,633,120,120,,,,,linked,你真的打算做一个初级研究员？,
9,lesson1,5840,message_lookup,633,121,121,,,,,linked,天赋被浪费是个耻辱。,
9,lesson1,5896,message_lookup,633,122,122,,,,,linked,我们将会让你继续留在预备役。怎么样？,
9,lesson1,5958,message_lookup,633,107,107,,,,,linked,噢。,
9,lesson1,6014,message_lookup,633,123,123,,,,,linked,我只是开个玩笑。,
9,lesson1,6070,message_lookup,633,124,124,,,,,linked,应该考虑成为一名骑士。,
9,lesson1,6126,message_lookup,633,125,125,,,,,linked,考虑考虑。,
9,lesson1,6188,message_lookup,633,126,126,,,,,linked,谢谢你托马斯兄弟。,
9,lesson1,6244,message_lookup,633,127,127,,,,,linked,我希望你仔细学习安东尼兄弟是怎么小幅度动作进行进攻的。,
9,lesson1,6300,message_lookup,633,128,128,,,,,linked,他还知道怎么利用我的身材庞大和体重来进攻。,
9,lesson1,6356,message_lookup,633,108,108,,,,,linked,人都到齐了，我们开始复习。,
9,lesson1,6494,message_lookup,633,300,300,,,,,linked,你观摩了这个训练所以你获得了500点经验值。,
