procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
5,talk_p_proc,2710,message_lookup,870,118,118,,,,,linked,你他妈在这鬼鬼祟祟干什么？！？卫兵！！！,
5,talk_p_proc,2790,message_lookup,870,120,120,,,,,linked,你在这乱走已经让我心烦了！卫兵！！,
7,look_at_p_proc,3424,message_lookup,870,100,100,,,,,linked,你看见门卫乔治。,
9,George01,3506,reply,870,101,101,,,,,linked,我能帮你吗？,
9,George01,3538,intelligence_option,870,103,103,4,10,George01a,50,linked,是的。我来见海托先生。,
9,George01,3570,intelligence_option,870,104,104,4,11,George01b,50,linked,我和海托先生约好了，我要迟到了。,
9,George01,3602,intelligence_option,870,105,105,4,17,George06,50,linked,让我进去。,
9,George01,3636,intelligence_option,870,102,102,-3,17,George06,50,linked,我想见海托先生！,
12,George02,3894,reply,870,106,106,,,,,linked,海托先生不见任何人。,
12,George02,3926,intelligence_option,870,107,107,4,13,George02a,50,linked,得了，他想见我。,
12,George02,3958,intelligence_option,870,108,108,4,17,George06,50,linked,我怎样与他订约呢？,
12,George02,3990,intelligence_option,870,109,109,4,14,George03,50,linked,我不是什么普通人！你这个呆子！,
12,George02,4022,intelligence_option,870,110,110,4,20,GeorgeEnd,50,linked,哦，好吧。再见。,
14,George03,4190,message,870,111,111,,,,50,linked,好。进去吧。,
15,George04,4236,message,870,112,112,,,,51,linked,我认识所有海托先生的助手，我从来没见过你。所以你现在最好滚蛋。,
16,George05,4296,message,870,113,113,,,,50,linked,哦，你这家伙有麻烦啦！海托先生讨厌赴约迟到的人！我要让他本人训你一顿。进去吧。,
17,George06,4342,message,870,114,114,,,,51,linked,你不能进去！滚开，贱货！,
18,George07,4392,message_lookup,870,,"random(114, 117)",,,,,dynamic-number,,
19,George08,4442,message_lookup,870,119,119,,,,,linked,离开那扇门！不闯过我这关没人能进去！,
32,Goodbyes,6098,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
