procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
8,timed_event_p_proc,3458,message_lookup,668,,"add(fetch_global(8), fetch_global(9))",,,,,dynamic-number,,
9,Ismarc01,3698,reply,668,102,102,,,,,linked,什么？,
9,Ismarc01,3720,reply,668,103,103,,,,,linked,喂，你想干什么？,
9,Ismarc01,3752,intelligence_option,668,104,104,4,10,Ismarc02,49,linked,嗨，唱的不错。,
9,Ismarc01,3784,intelligence_option,668,105,105,4,11,Ismarc03,51,linked,你的歌声快要让我的耳朵出血了。,
9,Ismarc01,3816,intelligence_option,668,106,106,4,21,IsmarcEnd,50,linked,别介意。,
9,Ismarc01,3850,intelligence_option,668,107,107,-3,12,Ismarc04,51,linked,呼！,
10,Ismarc02,3970,reply,668,109,109,,,,,linked,谢谢。我能为你做些什么？,
11,Ismarc03,4040,message,668,108,108,,,,51,linked,喔，太棒了。你不知道那多么让我满足，走开。,
12,Ismarc04,4086,message,668,114,114,,,,51,linked,什么？！？我可没时间干这些。,
13,Ismarc05,4140,reply,668,115,115,,,,,linked,没错，我有时在哈勃城表演，也跟随商队去过钢铁兄弟会和内城区。你为什么想知道这些？,
14,Ismarc06,4256,reply,668,120,120,,,,,linked,你说哈勃城？哦，它在迦克镇南方不远的地方。你还需要知道些什么吗？,
15,Ismarc07,4372,reply,668,121,121,,,,,linked,钢铁兄弟会在西面偏北的方向距离这里大约数天的路程。但是，别去那里。除非与商队同行，他们是不会允许你进入的。你还需要别的帮助吗？,
16,Ismarc08,4488,reply,668,122,122,,,,,linked,唔。在哈勃城的西南方。内城区是晒骨场的一部分。它是一个工业薄弱的小型城镇。我并不怎么喜欢那里。你还需要些什么？,
17,Ismarc09,4588,intelligence_option,668,116,116,4,14,Ismarc06,50,linked,你能告诉我怎么去哈勃城吗？,
17,Ismarc09,4638,intelligence_option,668,117,117,4,15,Ismarc07,50,linked,我需要知道怎么去钢铁兄弟会。,
17,Ismarc09,4688,intelligence_option,668,118,118,4,16,Ismarc08,50,linked,我怎么才能找到内城区？,
17,Ismarc09,4720,intelligence_option,668,119,119,4,21,IsmarcEnd,50,linked,嗯，没关系，谢谢。,
18,Ismarc10,4796,intelligence_option,668,110,110,4,13,Ismarc05,50,linked,你也在其他什么地方演出吗？,
18,Ismarc10,4846,intelligence_option,668,111,111,4,19,Ismarc11,49,linked,可以这么说，那种感觉就像摇动帽子里的钱币。,
18,Ismarc10,4896,intelligence_option,668,112,112,4,20,Ismarc12,50,linked,你从哪里学习的演唱技巧？,
18,Ismarc10,4928,intelligence_option,668,113,113,4,21,IsmarcEnd,50,linked,耽误了你的时间，非常感谢。,
19,Ismarc11,5100,reply,668,123,123,,,,,linked,嗨，谢谢。贫困艺术家的生活总是很艰辛。你会得到你想知道的一切答案，随便你问。,
19,Ismarc11,5132,intelligence_option,634,106,106,0,18,Ismarc10,49,different-message-list,,
19,Ismarc11,5154,reply,668,124,124,,,,,linked,我感激你的这些想法，但你显然比我更加一文不名。,
20,Ismarc12,5218,reply,668,125,125,,,,,linked,呵，我到处寻访收集。从哈勃城的老歌手那里学习到一些歌唱技巧，从晒骨场的内城区搜寻到一些乐曲。你知道的。只需要进行一些练习。,
34,Goodbyes,7466,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
