procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
7,look_at_p_proc,2922,message_lookup,609,300,300,,,,,no-msg,,
12,SendToSleep,4154,message_lookup,609,124,124,,,,,no-msg,,
17,Luke1,4462,reply,609,203,203,,,,,no-msg,,
17,Luke1,4496,intelligence_option,609,204,204,-3,18,Luke2,50,no-msg,,
17,Luke1,4528,intelligence_option,609,205,205,4,19,Luke3,50,no-msg,,
17,Luke1,4560,intelligence_option,609,206,206,4,20,Luke4,50,no-msg,,
17,Luke1,4592,intelligence_option,609,207,207,4,21,Luke5,50,no-msg,,
17,Luke1,4624,intelligence_option,609,208,208,4,15,LukeEnd,50,no-msg,,
17,Luke1,4736,intelligence_option,609,209,209,4,16,LukeCombat,51,no-msg,,
18,Luke2,4782,message,609,210,210,,,,50,no-msg,,
19,Luke3,4822,reply,609,211,211,,,,,no-msg,,
19,Luke3,4854,intelligence_option,609,212,212,4,20,Luke4,50,no-msg,,
19,Luke3,4886,intelligence_option,609,213,213,4,21,Luke5,50,no-msg,,
19,Luke3,4918,intelligence_option,609,214,214,4,22,Luke6,50,no-msg,,
19,Luke3,4950,intelligence_option,609,215,215,4,23,Luke7,50,no-msg,,
19,Luke3,4982,intelligence_option,609,216,216,4,15,LukeEnd,50,no-msg,,
20,Luke4,5022,reply,609,217,217,,,,,no-msg,,
20,Luke4,5054,intelligence_option,609,218,218,4,21,Luke5,50,no-msg,,
20,Luke4,5086,intelligence_option,609,219,219,4,15,LukeEnd,50,no-msg,,
21,Luke5,5126,reply,609,301,301,,,,,no-msg,,
21,Luke5,5182,intelligence_option,609,221,221,4,24,Luke8,50,no-msg,,
21,Luke5,5228,intelligence_option,609,222,222,4,22,Luke6,50,no-msg,,
21,Luke5,5260,intelligence_option,609,223,223,4,19,Luke3,50,no-msg,,
21,Luke5,5292,intelligence_option,609,224,224,4,23,Luke7,50,no-msg,,
21,Luke5,5324,intelligence_option,609,225,225,4,15,LukeEnd,50,no-msg,,
22,Luke6,5364,reply,609,226,226,,,,,no-msg,,
22,Luke6,5396,intelligence_option,609,227,227,4,20,Luke4,50,no-msg,,
22,Luke6,5428,intelligence_option,609,228,228,4,23,Luke7,50,no-msg,,
22,Luke6,5460,intelligence_option,609,229,229,4,15,LukeEnd,50,no-msg,,
23,Luke7,5500,reply,609,230,230,,,,,no-msg,,
23,Luke7,5532,intelligence_option,609,231,231,4,19,Luke3,50,no-msg,,
23,Luke7,5564,intelligence_option,609,232,232,4,20,Luke4,50,no-msg,,
23,Luke7,5596,intelligence_option,609,233,233,4,21,Luke5,50,no-msg,,
23,Luke7,5628,intelligence_option,609,234,234,4,15,LukeEnd,50,no-msg,,
24,Luke8,5668,reply,609,235,235,,,,,no-msg,,
24,Luke8,5780,intelligence_option,609,236,236,4,16,LukeCombat,51,no-msg,,
24,Luke8,5812,intelligence_option,609,237,237,4,23,Luke7,50,no-msg,,
24,Luke8,5844,intelligence_option,609,238,238,4,15,LukeEnd,50,no-msg,,
36,Goodbyes,7466,message_lookup,634,,"random(100, 105)",,,,,no-msg,,
