procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
2,description_p_proc,928,message_lookup,340,105,105,,,,,linked,这个保险柜是锁着的。,
2,description_p_proc,952,message_lookup,340,101,101,,,,,linked,这个保险柜没有上锁。,
3,look_at_p_proc,996,message_lookup,340,100,100,,,,,linked,你看到：保险柜。,
6,use_p_proc,1550,message_lookup,340,105,105,,,,,linked,这个保险柜是锁着的。,
7,use_obj_on_p_proc,1656,message_lookup,340,101,101,,,,,linked,这个保险柜没有上锁。,
7,use_obj_on_p_proc,1728,message_lookup,340,103,103,,,,,linked,搞定！,
7,use_obj_on_p_proc,1798,message_lookup,340,107,107,,,,,linked,你用工具转动锁芯，但是把锁眼给堵住了，好嘛，你干的好事。,
7,use_obj_on_p_proc,1822,message_lookup,340,104,104,,,,,linked,该死！差点就成功了。,
8,use_skill_on_p_proc,1912,message_lookup,340,101,101,,,,,linked,这个保险柜没有上锁。,
8,use_skill_on_p_proc,1984,message_lookup,340,103,103,,,,,linked,搞定！,
8,use_skill_on_p_proc,2054,message_lookup,340,107,107,,,,,linked,你用工具转动锁芯，但是把锁眼给堵住了，好嘛，你干的好事。,
8,use_skill_on_p_proc,2078,message_lookup,340,104,104,,,,,linked,该死！差点就成功了。,
9,safe_bonus,2144,message_lookup,340,106,106,,,,,linked,你打开了基利安的保险柜，得到500点经验值。,
