procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,1450,message_lookup,70,100,100,,,,,linked,你看到一个僵尸警卫。,
5,ghoul00a,2352,reply,70,111,111,,,,,linked,黑夜之前这门不会开了。,
5,ghoul00a,2384,intelligence_option,70,102,102,4,3,ghoulend,50,linked,好的，见到你我也很高兴。,
5,ghoul00a,2418,intelligence_option,70,103,103,-3,3,ghoulend,50,linked,啊？,
6,ghoul00b,2464,message,70,104,104,,,,50,linked,我是个看守，你要见赛特就到里面找他。,
7,ghoul01,2528,reply,70,105,105,,,,,linked,这扇门是锁着的。你要在天黑的时候再回来看看。,
7,ghoul01,2560,intelligence_option,70,106,106,4,3,ghoulend,50,linked,多谢。,
7,ghoul01,2594,intelligence_option,70,107,107,-3,3,ghoulend,50,linked,啊？,
8,ghoul02,2634,reply,70,108,108,,,,,linked,我说过让你离开了，你在这里不受欢迎。,
8,ghoul02,2666,intelligence_option,70,109,109,4,3,ghoulend,50,linked,正确。,
8,ghoul02,2700,intelligence_option,70,110,110,-3,3,ghoulend,50,linked,噢！,
9,ghoul03,2740,reply,70,101,101,,,,,linked,离开那！你不能靠近那里。,
9,ghoul03,2772,intelligence_option,70,112,112,5,10,ghoul03a,50,linked,我想进去，你有什么办法帮我吗？,
9,ghoul03,2804,intelligence_option,70,113,113,4,3,ghoulend,50,linked,嗯，好吧。,
9,ghoul03,2838,intelligence_option,70,114,114,-3,3,ghoulend,50,linked,啊！,
11,ghoul05,2934,message,70,116,116,,,,50,linked,我很想帮你，但是如果我帮了，赛特会踢烂我的屁股，你知道那会是什么样的……必须服从他的命令。,
25,Goodbyes,4960,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
