procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
5,talk_p_proc,2034,message_lookup,604,132,132,,,,,linked,这个变种人不理你。,
7,look_at_p_proc,2414,message_lookup,604,100,100,,,,,linked,你看见特洛伊。,
8,Troy00,2456,reply,604,101,101,,,,,linked,恭喜你，人类。你已经被选加入精英礼拜者的队伍。跟我走。,
8,Troy00,2488,intelligence_option,604,102,102,7,9,Troy01,50,linked,这件事情难道和超级变种人大军抓狂的谣言没有关联？,
8,Troy00,2520,intelligence_option,604,103,103,4,9,Troy01,50,linked,我们去哪？,
8,Troy00,2552,intelligence_option,604,104,104,4,10,Troy02,50,linked,你还在等什么？我们快走吧！,
8,Troy00,2584,intelligence_option,604,105,105,4,11,Troy03,51,linked,我不这样认为。,
8,Troy00,2616,intelligence_option,604,106,106,4,12,Troy04,51,linked,这他妈是什么恶心的东西啊，一股尸体的恶臭。哦！你这个家伙！,
8,Troy00,2650,intelligence_option,604,107,107,-3,13,Troy05,50,linked,啊?,
9,Troy01,2690,reply,604,108,108,,,,,linked,跟我走就知道了。,
9,Troy01,2722,intelligence_option,604,109,109,4,14,Troy06,50,linked,如果我不去，我就得死？这听起来可不像宗教用语。,
9,Troy01,2754,intelligence_option,604,110,110,4,10,Troy02,50,linked,我信你了！我们走吧。,
9,Troy01,2786,intelligence_option,604,111,111,4,11,Troy03,51,linked,我不这样认为。,
9,Troy01,2818,intelligence_option,604,112,112,4,15,Troy07,51,linked,别逞能！怪胎！,
10,Troy02,2864,message,604,113,113,,,,50,linked,棒极了！,
11,Troy03,2986,message,604,114,114,,,,50,linked,你不该跟简恩女士或她的卫兵玩花样。,
12,Troy04,3050,reply,604,115,115,,,,,linked,你不应该侮辱你打不过的人。现在，你要是不想死在这就跟我走。,
12,Troy04,3082,intelligence_option,604,116,116,4,10,Troy02,50,linked,我来啦！,
12,Troy04,3114,intelligence_option,604,117,117,4,11,Troy03,51,linked,别在意。,
12,Troy04,3146,intelligence_option,604,118,118,4,16,Troy08,51,linked,天哪！你们这些变种人真他妈没一点幽默感！,
12,Troy04,3178,intelligence_option,604,119,119,4,15,Troy07,51,linked,如果我再闻你身上的味我就要死啦！,
13,Troy05,3218,reply,604,120,120,,,,,linked,你这个笨鳖！你到底走不走？,
13,Troy05,3250,intelligence_option,604,121,121,4,10,Troy02,50,linked,呃……我来了！,
13,Troy05,3282,intelligence_option,604,122,122,4,11,Troy03,50,linked,呃……我留下！,
14,Troy06,3322,reply,604,123,123,,,,,linked,别让你的磨蹭使我不快！告诉我你的答案，人类！,
14,Troy06,3354,intelligence_option,604,124,124,4,10,Troy02,50,linked,我跟你走。咱们走吧。,
14,Troy06,3386,intelligence_option,604,125,125,4,11,Troy03,51,linked,别在意。,
14,Troy06,3418,intelligence_option,604,126,126,4,15,Troy07,51,linked,你怎么敢催我！没人告诉我要做什么！,
15,Troy07,3478,message,604,127,127,,,,51,linked,野狗！你受死吧！,
16,Troy08,3542,reply,604,128,128,,,,,linked,别让你的磨蹭使我不快！告诉我你的答案，人类！,
16,Troy08,3574,intelligence_option,604,129,129,4,10,Troy02,50,linked,我跟你走。咱们走吧。,
16,Troy08,3606,intelligence_option,604,120,120,4,11,Troy03,51,linked,你这个笨鳖！你到底走不走？,
16,Troy08,3638,intelligence_option,604,121,121,4,15,Troy07,51,linked,呃……我来了！,
28,Goodbyes,5260,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
