procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
2,use_p_proc,848,message_lookup,63,104,104,,,,,no-msg,,
3,use_skill_on_p_proc,1042,message_lookup,63,100,100,,,,,no-msg,,
3,use_skill_on_p_proc,1066,message_lookup,766,103,103,,,,,no-msg,,
3,use_skill_on_p_proc,1088,message_lookup,766,104,104,,,,,no-msg,,
3,use_skill_on_p_proc,1136,message_lookup,63,110,110,,,,,no-msg,,
3,use_skill_on_p_proc,1160,message_lookup,63,103,103,,,,,no-msg,,
3,use_skill_on_p_proc,1184,message_lookup,63,109,109,,,,,no-msg,,
4,look_at_p_proc,1252,message_lookup,63,104,104,,,,,no-msg,,
5,use_obj_on_p_proc,1400,message_lookup,63,100,100,,,,,no-msg,,
5,use_obj_on_p_proc,1416,message_lookup,766,103,103,,,,,no-msg,,
5,use_obj_on_p_proc,1438,message_lookup,766,104,104,,,,,no-msg,,
5,use_obj_on_p_proc,1512,message_lookup,63,101,101,,,,,no-msg,,
5,use_obj_on_p_proc,1536,message_lookup,63,103,103,,,,,no-msg,,
