procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
3,critter_p_proc,1346,message_lookup,631,117,117,,,,,linked,因为完成了一个小的清洁工作，你获得了1000点经验值。,
4,description_p_proc,1444,message_lookup,631,100,100,,,,,linked,这是个非功能型的机器人。从上边的一层灰尘来看它最近很少活动。,
4,description_p_proc,1486,message_lookup,631,101,101,,,,,linked,这个机器人已经被修好了，但是它仍然没反应。,
4,description_p_proc,1576,message_lookup,631,102,102,,,,,linked,硬件没有问题，它必须安装软件。,
4,description_p_proc,1636,message_lookup,631,102,102,,,,,linked,硬件没有问题，它必须安装软件。,
6,use_skill_on_p_proc,1850,message_lookup,631,103,103,,,,,linked,你不能访问机器人的系统，因为它被禁用了。,
6,use_skill_on_p_proc,1930,message_lookup,631,105,105,,,,,linked,你重新启动了机载电脑，而且顺利的重新启动了机器人。你注意到机器人的无线电设备坏掉了。,
6,use_skill_on_p_proc,1968,message_lookup,631,106,106,,,,,linked,你在这个机器人电脑上花了很多时间，但是没有让它重新启动。,
6,use_skill_on_p_proc,2066,message_lookup,631,101,101,,,,,linked,这个机器人已经被修好了，但是它仍然没反应。,
6,use_skill_on_p_proc,2104,message_lookup,631,104,104,,,,,linked,你胡乱修复故障部分，但是需要更多的时间来修复。,
7,MrHandyC00,2146,reply,631,107,107,,,,,linked,462号单位在线。测试。调整单元位置数据。修复。重新建立存储文件。修复。错误－任务未完成。,
7,MrHandyC00,2180,intelligence_option,631,108,108,-3,8,MrHandyC01,0,linked,诺嘎。,
7,MrHandyC00,2212,intelligence_option,631,109,109,4,9,MrHandyC02,0,linked,什么是任务未完成？,
7,MrHandyC00,2244,intelligence_option,631,110,110,4,8,MrHandyC01,0,linked,很好，该干什么干什么，别妨碍我！,
8,MrHandyC01,2290,message,631,111,111,,,,0,linked,【点击】搞定！重新启动任务。,
9,MrHandyC02,2344,reply,631,112,112,,,,,linked,462号单位是一个清洁模式。必须完成本层的清洁和维护。,
9,MrHandyC02,2376,intelligence_option,631,113,113,4,8,MrHandyC01,0,linked,立刻去执行！,
9,MrHandyC02,2408,intelligence_option,631,114,114,6,10,MrHandyC03,0,linked,你要清理什么地方？,
10,MrHandyC03,2448,reply,631,115,115,,,,,linked,病毒槽控制室。【点击】结束列表。,
10,MrHandyC03,2480,intelligence_option,631,116,116,6,8,MrHandyC01,0,linked,嗯，你完成了任务。,
