procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,5426,message_lookup,48,100,100,,,,,linked,你看到劳拉。,
1,start,5916,message_lookup,766,178,178,,,,,different-message-list,,
2,do_dialogue,6892,message_lookup,766,177,177,,,,,different-message-list,,
2,do_dialogue,6948,message_lookup,766,179,179,,,,,different-message-list,,
4,laura01,7504,reply,48,102,102,,,,,linked,嗨，兄弟。在这美好的一天需要我的服务吗？,laura0m
4,laura01,7526,reply,48,104,104,,,,,linked,嗨，姐妹。在这美好的一天需要我的服务吗？,laura0f
4,laura01,7582,intelligence_option,48,105,105,4,6,laura02,50,linked,你是劳拉吗？,
4,laura01,7614,intelligence_option,48,106,106,5,12,laura14,50,linked,我能问你一点关于大教堂教徒的问题吗？,
4,laura01,7646,intelligence_option,48,107,107,4,13,laura15,51,linked,你能提供什么样的“服务”？,
4,laura01,7680,intelligence_option,48,108,108,-3,5,laura01a,50,linked,妈妈？,
5,laura01a,7726,message,48,110,110,,,,50,linked,你真的很可爱，但我不是你的妈妈哦。我相信你一定能在别的地方找到她。,laura01a
6,laura02,7790,reply,48,112,112,,,,,linked,我就是劳拉。你需要什么吗？,laura2
6,laura02,7846,intelligence_option,48,113,113,4,7,laura03,50,linked,妮可尔让我来找你。,
6,laura02,7878,intelligence_option,48,114,114,4,10,laura10,50,linked,啊……不。没关系。,
7,laura03,7918,reply,48,116,116,,,,,linked,妮可尔？很抱歉。我想我不认识叫这个名字的人。,laura3
7,laura03,7974,intelligence_option,48,117,117,4,8,laura04,50,linked,哦，她让我对你说“红骑士”。,
7,laura03,8006,intelligence_option,48,118,118,4,9,laura09,50,linked,你当然认识！她派我过来的！,
8,laura04,8052,message,48,120,120,,,,50,linked,对不起。我……我真的不知道。跟我到个咱们能说话的地方去。,laura4
9,laura09,8130,reply,48,122,122,,,,,linked,恕我怠慢。希望你不要介意。,laura9
10,laura10,8194,reply,48,124,124,,,,,linked,你……确定吗？啊……请别介意我的好奇，但是你好像就是在找我。,laura10
10,laura10,8226,intelligence_option,48,125,125,4,7,laura03,50,linked,喔，妮可尔派我来的。,
10,laura10,8258,intelligence_option,48,126,126,4,11,laura11,50,linked,只是听说过你，想来看看你长得什么模样。,
11,laura11,8328,message,48,128,128,,,,50,linked,我……对不起，这种关心有点让我紧张。不知道为什么，我真傻，我知道。哎，你走好。,laura11
12,laura14,8398,message,48,130,130,,,,50,linked,啊，我还算不上是权威。你应该去找神父墨菲斯。我确定他能比我更能帮你。,laura14
13,laura15,8492,message,48,132,132,,,,50,linked,可我的意思是……呃……我要走了。,laura15
