procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,2020,message_lookup,41,100,100,,,,,linked,你看到一名大教堂的虔诚教徒。,
8,child00,3040,reply,41,101,101,,,,,linked,我们可以帮助治疗受伤的身体和精神，你需要帮助吗？,
8,child00,3072,intelligence_option,41,102,102,4,12,child04,50,linked,是的，请帮我。,
8,child00,3104,intelligence_option,41,103,103,5,22,child11,50,linked,你们是谁？,
8,child00,3138,intelligence_option,41,104,104,-3,9,child01,50,linked,哦。,
9,child01,3184,message,41,105,105,,,,50,linked,很好，孩子，我现在就给你做检查。,
10,child02,3362,message,41,106,106,,,,50,linked,恭顺的人会有好报。你没有受任何伤，我的孩子。去玩吧。,
11,child03,3432,message,41,107,107,,,,50,linked,你的伤治好了。以后要小心。,
12,child04,3774,message,41,108,108,,,,50,linked,你受伤了。,
12,child04,3802,message,41,109,109,,,,50,linked,你没受伤，很好。,
12,child04,3834,message,41,110,110,,,,50,linked,看得出，你中毒了。,
12,child04,3878,message,41,111,111,,,,50,linked,嗯，你被辐射了。抱歉，我们治不了这个。,
12,child04,3928,message_lookup,41,113,113,,,,,linked,我们需要你捐助,
12,child04,3952,message_lookup,41,114,114,,,,,linked,元才能给你治伤。可以吗？,
12,child04,3956,reply,41,,"add(add(message_str(41, 113), fetch_global(6)), message_str(41, 114))",,,,,dynamic-number,,
12,child04,3988,intelligence_option,41,115,115,3,13,child04a,50,linked,好。,
12,child04,4020,intelligence_option,41,116,116,3,4,childend,50,linked,不干。,
12,child04,4052,intelligence_option,41,117,117,3,19,child09,50,linked,可是我没那么多钱啊。,
12,child04,4078,message_lookup,41,118,118,,,,,linked,要不给你,
12,child04,4102,message_lookup,41,119,119,,,,,linked,元？,
12,child04,4118,intelligence_option,41,,"add(add(message_str(41, 118), fetch_global(8)), message_str(41, 119))",3,14,child05,50,dynamic-number,,
14,child05,4262,reply,41,120,120,,,,,linked,我们不讨价还价。你到底接不接受这个价格？,
14,child05,4294,intelligence_option,41,121,121,3,15,child05a,50,linked,好，当然。,
14,child05,4326,intelligence_option,41,122,122,3,4,childend,50,linked,不，谢了。,
16,child06,4462,message,41,123,123,,,,50,linked,谢谢，我的孩子，那我们开始治疗吧。,
16,child06,4490,message,41,124,124,,,,50,linked,谢谢，我的孩子，那我们开始治疗吧。,
17,child07,4676,message,41,125,125,,,,50,linked,好了。愿教徒的和平和祝福永远伴随你。,
18,child08,4774,reply,41,126,126,,,,,linked,你的钱不够，那你捐出所有的钱，我们还是愿意给你治疗的，可以吗？,
18,child08,4806,intelligence_option,41,127,127,3,16,child06,50,linked,好。,
18,child08,4838,intelligence_option,41,128,128,3,4,childend,50,linked,不。,
19,child09,4878,reply,41,129,129,,,,,linked,捐出你所有的钱，我们就给你治疗的，可以吗？,
19,child09,4910,intelligence_option,41,130,130,3,20,child09a,50,linked,好。,
19,child09,4942,intelligence_option,41,131,131,3,4,childend,50,linked,不。,
21,child10,5104,message,41,132,132,,,,50,linked,你的钱是有能力捐助的，你应该好好学学数学，我的孩子。,
22,child11,5168,reply,41,133,133,,,,,linked,我们是大教堂的教徒。我们和废土上受难的人们一起生活和奋斗。如果你到了晒骨场，可以去教堂参观一下。,
22,child11,5200,intelligence_option,41,134,134,3,4,childend,50,linked,谢谢。,
22,child11,5232,intelligence_option,41,135,135,3,23,child12,50,linked,你是干什么的？,
23,child12,5272,reply,41,136,136,,,,,linked,我们是医疗师，也是和平的布道者。我们治疗身体的伤痛，也治疗人们的灵魂。我们只要求一点点相当于医疗成本的捐献。,
23,child12,5304,intelligence_option,41,137,137,3,25,child14,50,linked,听起来很不错。,
23,child12,5336,intelligence_option,41,138,138,3,24,child13,50,linked,我看这都是胡说八道。,
24,child13,5382,message,41,139,139,,,,50,linked,我们不管你怎么想。你大概不愿意听我讲信仰问题了。那么，如有需要，欢迎你来找我们。,
25,child14,5446,reply,41,140,140,,,,,linked,这是最崇高的信念！我们致力于废土的最终和平。所有生物都会化为一身。,
25,child14,5478,intelligence_option,41,141,141,3,4,childend,50,linked,谢谢，再见！,
26,child15,5520,message_lookup,41,142,142,,,,,linked,没时间聊天了。我们要走了，这地方太危险了。,
27,child16,5594,message_lookup,41,143,143,,,,,linked,你为什么要这么做？我们又没伤害你！,
39,Goodbyes,7248,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
