procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
7,look_at_p_proc,2358,message_lookup,671,300,300,,,,,no-msg,,
9,lucy00,2426,reply,671,302,302,,,,,no-msg,,
9,lucy00,2476,intelligence_option,671,303,303,-3,10,lucy01,,no-msg,,
9,lucy00,2524,intelligence_option,671,304,304,4,11,lucy02,,no-msg,,
9,lucy00,2572,intelligence_option,671,305,305,6,12,lucy03,,no-msg,,
10,lucy01,2634,message,671,306,306,,,,,no-msg,,
11,lucy02,2720,message,671,307,307,,,,,no-msg,,
12,lucy03,2806,message,671,308,308,,,,,no-msg,,
13,lucy04,2892,message,671,309,309,,,,,no-msg,,
14,lucy05,2978,message,671,310,310,,,,,no-msg,,
26,Goodbyes,4624,message_lookup,634,,"random(100, 105)",,,,,no-msg,,
