; Fallout INT disassembly (analysis only; not recompilable source)
; source: C:\Users\Thales\codes\github.com\thalesfu\fallout1resource\workspace\raw\master\SCRIPTS\BLKROOM.INT
; sha256: 058824FABEAC6170E5C1CB846E2683AEB28061B35473E164B8911DAF286AFD2B

.startup
00000000  8002  critical_start
00000002  C001  push_int 18
00000008  800D  d_to_a
0000000A  C001  push_int 132
00000010  8004  jump
00000012  8010  exit_program
00000014  801A  pop
00000016  8020  pop_flags_return
00000018  801A  pop
0000001A  8021  pop_flags_exit
0000001C  801A  pop
0000001E  8022  pop_flags_return_extern
00000020  801A  pop
00000022  8023  pop_flags_exit_extern
00000024  8024  pop_flags_return_val_extern
00000026  8025  pop_flags_return_val_exit
00000028  8026  pop_flags_return_val_exit_extern

.startup_tail
00000084  802C  set_global
00000086  C001  push_int 0
0000008C  8003  critical_done
0000008E  C001  push_int 150
00000094  8004  jump

.procedure 0 .............. offset=0x00000096 size=0 args=0 flags=0x00000000

.procedure 1 start offset=0x00000096 size=164 args=0 flags=0x00000000
00000096  802B  push_base
00000098  C001  push_int 290
0000009E  80C7  script_action
000000A0  C001  push_int 2
000000A6  8033  equal
000000A8  802F  if
000000AA  C001  push_int 290
000000B0  80BD  source_obj
000000B2  80C8  op_80c8
000000B4  80BF  dude_obj
000000B6  8033  equal
000000B8  802F  if
000000BA  C001  push_int 290
000000C0  C001  push_int 0
000000C6  80C1  local_var
000000C8  C001  push_int 0
000000CE  8033  equal
000000D0  802F  if
000000D2  C001  push_int 260
000000D8  80BF  dude_obj
000000DA  C001  push_int 4
000000E0  80CA  get_critter_stat
000000E2  C001  push_int 6
000000E8  8038  greater
000000EA  802F  if
000000EC  C001  push_int 111
000000F2  C001  push_int 100
000000F8  8105  message_str
          ; message_lookup: list=111, message=100 | 碎石在出口处堆得很高。它重得无法搬动。你在想净水芯片是否会在这里。如果是的话，它再也拿不到了。, status=linked
000000FA  80B8  display_msg
000000FC  C001  push_int 276
00000102  8004  jump
00000104  C001  push_int 111
0000010A  C001  push_int 101
00000110  8105  message_str
          ; message_lookup: list=111, message=101 | 巨大的石块堵住了进房间的路。你用力搬动一块石头，但它动都不动。, status=linked
00000112  80B8  display_msg
00000114  C001  push_int 0
0000011A  C001  push_int 1
00000120  80C2  set_local_var
00000122  C001  push_int 0
00000128  800D  d_to_a
0000012A  8019  swapa
0000012C  802A  pop_to_base
0000012E  8029  pop_base
00000130  800C  a_to_d
00000132  801C  pop_return
00000134  802A  pop_to_base
00000136  8029  pop_base
00000138  801C  pop_return
