procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
2,look_at_p_proc,3086,message_lookup,278,220,220,,,,,linked,你看到剃刀，利刃帮的老大。,
2,look_at_p_proc,3110,message_lookup,278,221,221,,,,,linked,你看到一个很漂亮的女人，尽管她的双眼透着哀伤。,
3,description_p_proc,3178,message_lookup,278,220,220,,,,,linked,你看到剃刀，利刃帮的老大。,
3,description_p_proc,3202,message_lookup,278,221,221,,,,,linked,你看到一个很漂亮的女人，尽管她的双眼透着哀伤。,
4,talk_p_proc,3278,message_lookup,669,,"random(100, 105)",,,,,dynamic-number,,
4,talk_p_proc,3360,message_lookup,278,,"random(215, 217)",,,,,dynamic-number,,
4,talk_p_proc,3436,message_lookup,278,222,222,,,,,linked,拜托你走开。我很忙。,
10,Razor01,4864,reply,278,100,100,,,,,linked,你好，我能为你做什么？,
10,Razor01,4896,intelligence_option,278,101,101,4,11,Razor02,50,linked,你是谁,
10,Razor01,4928,intelligence_option,278,102,102,4,12,Razor03,50,linked,你是这个帮的老大？,
10,Razor01,4960,intelligence_option,278,103,103,4,62,RazorEnd,50,linked,别介意。,
10,Razor01,4994,intelligence_option,278,104,104,-3,50,Razor41,50,linked,呃……什么？,
11,Razor02,5034,reply,278,105,105,,,,,linked,我叫剃刀，我是我们中最有领袖像的人。,
11,Razor02,5060,option,278,106,106,,12,Razor03,50,linked,那么你是这个帮的老大了？,
11,Razor02,5086,option,278,107,107,,13,Razor04,50,linked,对南面被圈起来的地方有什么看法？,
11,Razor02,5106,message_lookup,278,108,108,,,,,linked,很高兴见到你，先生。,
11,Razor02,5142,option,,,<unresolved>,,,,,dynamic-number,,
11,Razor02,5168,option,278,109,109,,62,RazorEnd,50,linked,很高兴见到你，但我得走了。,
12,Razor03,5222,reply,278,110,110,,,,,linked,帮？我们简直不能称为帮，可这还是我说了算。,
