procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,5168,message_lookup,49,100,100,,,,,linked,你看到洛克西里，盗贼工会的头。,
2,do_dialogue,6330,message_lookup,49,267,267,,,,,linked,洛克西里似乎没空理你。,
2,do_dialogue,6556,message_lookup,49,268,268,,,,,linked,茉莉会给你报酬。,
3,loxley00a,6604,reply,49,104,104,,,,,linked,哎呀，谢谢你。装斯文真累，对吧？好，言归正传，我叫洛克西里。你是？,LOX_0A
3,loxley00a,6630,message_lookup,49,105,105,,,,,linked,我是,
3,loxley00a,6658,message_lookup,49,106,106,,,,,linked,。,
3,loxley00a,6674,intelligence_option,,,<unresolved>,,,,,dynamic-number,,
3,loxley00a,6706,intelligence_option,49,107,107,4,72,loxley00a1,51,linked,关你什么事？,
3,loxley00a,6738,intelligence_option,49,108,108,4,25,loxley22,50,linked,这是什么地方？,
4,loxley01,6794,reply,49,109,109,,,,,linked,你这样通过外面的防御，真他妈的酷毙了，兄弟！真让我印象深刻。报个名儿吧！,LOX_1M
4,loxley01,6816,reply,49,110,110,,,,,linked,你这样通过外面的防御，真他妈的帅呆了！宝贝儿，你叫什么？,LOX_1F
4,loxley01,6842,message_lookup,49,111,111,,,,,linked,我是,
4,loxley01,6870,message_lookup,49,112,112,,,,,linked,。,
4,loxley01,6886,intelligence_option,,,<unresolved>,,,,,dynamic-number,,
4,loxley01,6918,intelligence_option,49,113,113,4,73,loxley01a,51,linked,关你屁事？,
4,loxley01,6950,intelligence_option,49,114,114,4,25,loxley22,50,linked,这是什么地方？,
4,loxley01,6982,intelligence_option,49,115,115,5,74,loxley01b,49,linked,朋友，你的口音可真有特点。,
4,loxley01,7014,intelligence_option,49,116,116,4,75,loxley01c,51,linked,你讲话像个白痴。,
4,loxley01,7048,intelligence_option,49,117,117,-3,64,loxley90,50,linked,啊哈？,
5,loxley02,7088,reply,49,118,118,,,,,linked,很高兴认识你，起码……目前为止是。让我们换另外一个客套话题如何？我日，日，日啊，你他妈的来这干吗？,LOX_2F
5,loxley02,7120,intelligence_option,49,119,119,4,7,loxley03,49,linked,我想加入工会。,
5,loxley02,7152,intelligence_option,49,120,120,4,6,loxley02_1,50,linked,我得问你点事儿。,
5,loxley02,7184,intelligence_option,49,121,121,4,23,loxley18,51,linked,我要把你们统统送班房去！,
7,loxley03,7330,reply,49,122,122,,,,,linked,喔，好极了。一个入伙的。呃，你初试完成的不错。但是如果你真的想加入，你还得再完成复试。,LOX_3
7,loxley03,7362,intelligence_option,49,123,123,4,8,loxley04,50,linked,什么复试？,
7,loxley03,7394,intelligence_option,49,124,124,4,76,loxley03a,51,linked,听起来很难……你就让我直接通过得了。,
7,loxley03,7426,intelligence_option,49,125,125,4,22,loxley17,50,linked,那个……第一个测试是什么来着？,
8,loxley04,7466,reply,49,126,126,,,,,linked,很简单，真的。你证明自己是个盗贼。成功后，你将成为行会的一员！否则，你将永远不会见到我们了。除非你不明白最后一句是个警告而再次回来。,LOX_4
8,loxley04,7498,intelligence_option,49,127,127,4,9,loxley05,50,linked,测试内容是什么？,
8,loxley04,7530,intelligence_option,49,128,128,4,77,loxley04a,51,linked,你的意思是如果我搞砸了你要么脑袋搬家，要么准备宰了我。,
8,loxley04,7562,intelligence_option,49,129,129,4,15,loxley10,50,linked,你在威胁我吗？,
9,loxley05,7602,reply,49,130,130,,,,,linked,它非常，非常的简单。在富人区，你可以找到达伦·海托的家，那里满是值钱的东西可以拿。做好冒险的准备了吗？接受这个挑战吗？,LOX_5
9,loxley05,7634,intelligence_option,49,131,131,4,10,loxley06,50,linked,我准备好了!,
9,loxley05,7666,intelligence_option,49,132,132,4,12,loxley07,50,linked,去他妈的，我不去！,
10,loxley06,7728,message,49,133,133,,,,50,linked,就得要这种精气神啊，兄弟！,LOX_6M
10,loxley06,7756,message,49,134,134,,,,50,linked,就得要这种精气神啊，甜心！,LOX_6F
10,loxley06,7778,message_lookup,766,103,103,,,,,different-message-list,,
10,loxley06,7800,message_lookup,766,104,104,,,,,different-message-list,,
11,loxley06b,7888,message,49,135,135,,,,50,linked,去问外屋的茉莉就行了。她会告诉你细节，给你一张地图和一些帮你完成任务的工具。不过记着，如果你狗胆包天把我们出卖给条子，我们在他们到之前就会消失得无影无踪。不说丧气话了，精神点！祝你好运，回头见！,LOX_6B
12,loxley07,7952,reply,49,136,136,,,,,linked,呃，那你他妈的在这搞什么？来这里观光旅游？感受这里的温馨格调？还是因为我长得帅而慕名而来？,LOX_7
12,loxley07,7984,intelligence_option,49,137,137,4,6,loxley02_1,50,linked,不，我来问你几个问题。,
12,loxley07,8016,intelligence_option,49,138,138,4,78,loxley07a,51,linked,显然不是因为你长得帅。,
12,loxley07,8048,intelligence_option,49,139,139,4,7,loxley03,50,linked,你说对了，我想加入工会。,
13,loxley08,8094,message,49,140,140,,,,50,linked,就为了这？几个问题！好吧，你要么是吃了豹子胆要么就是个十足的傻逼。问吧，问吧！……问完了我们欢送你出门，如何？,LOX_8
14,loxley09,8188,message,49,141,141,,,,51,linked,别扯蛋了！你认为我会相信那种鬼话吗！滚出去，你个土老冒！,LOX_9
15,loxley10,8252,reply,49,142,142,,,,,linked,啊，很有个性！不过，我们现在都是朋友，不是吗？,LOX_10
15,loxley10,8284,intelligence_option,49,143,143,4,16,loxley11,51,linked,我没觉得。,
15,loxley10,8316,intelligence_option,49,144,144,4,17,loxley12,49,linked,你是对的。不好意思。,
16,loxley11,8386,message,49,145,145,,,,51,linked,哦，让人伤心。我们建立友情的机会没了。【叹气】茉莉，送这个老土出去。,LOX_11
17,loxley12,8450,reply,49,146,146,,,,,linked,呵，来来去去，我喜欢有激情的人。我觉得你会让我们欢乐的小家庭如虎添翼，想入伙吗？,LOX_12
17,loxley12,8482,intelligence_option,49,147,147,4,18,loxley12b,50,linked,当然！,
17,loxley12,8514,intelligence_option,49,148,148,4,19,loxley13,51,linked,我想你脑子进水了。,
18,loxley12b,8560,message,49,149,149,,,,50,linked,好！,lox_12b
19,loxley13,8654,message,49,150,150,,,,50,linked,唉，稀泥糊不上墙。你的话真的很让人失望。你本来可以成为一个优秀的盗贼的，但本质上，你还是那种脑袋不开窍的人，进不来行会的。所以，茉莉，送客。,LOX_13
20,loxley14,8732,reply,49,151,151,,,,,linked,哦，你把我当成什么人了？如果你装酷做冷血杀手，去找德克和他手下的那帮子家伙玩。我的意思是，如果你搞砸了－－目前而言，我觉得你是不太容易成功的－－我们直接闪人就是了。好了，你到底要不要接受复试？,LOX_14
20,loxley14,8764,intelligence_option,49,152,152,4,9,loxley05,50,linked,当然。,
20,loxley14,8796,intelligence_option,49,153,153,4,12,loxley07,51,linked,不。,
21,loxley16,8866,message,49,154,154,,,,50,linked,啊～不啊～我怕怕～活着不容易啊，洛克西里，我宁愿做一辈子胆小鬼也不愿意出一时的风头。哈，你不就是这种小人吗？滚！,LOX_16
22,loxley17,8930,reply,49,155,155,,,,,linked,还没弄明白，啊？初试就是到达这里！所以我才给你入会的机会。,LOX_17
22,loxley17,8962,intelligence_option,49,156,156,4,10,loxley06,50,linked,没问题，你让我干什么我就干什么！,
22,loxley17,8994,intelligence_option,49,157,157,4,9,loxley05,50,linked,下个测试是什么？,
22,loxley17,9026,intelligence_option,49,158,158,4,6,loxley02_1,50,linked,唔，我唯一要做的就是问你几个问题。,
23,loxley18,9066,reply,49,159,159,,,,,linked,哈哈哈。哇，太叫人吃惊了。送我们进监狱，就凭你？我可以问一下，你打算怎么完成这个伟大壮举的呢？,LOX_18
23,loxley18,9098,intelligence_option,49,160,160,4,79,loxley18a,51,linked,你们老老实实的跟我走就没人会受伤。,
23,loxley18,9130,intelligence_option,49,161,161,4,17,loxley12,50,linked,好，或许这次我可以放你一马。,
24,loxley21,9170,reply,49,162,162,,,,,linked,关我什么事？这很简单，真的。报上你的名字，否则我们送你出门。,LOX_21
24,loxley21,9196,message_lookup,49,163,163,,,,,linked,好。我是,
24,loxley21,9224,message_lookup,49,164,164,,,,,linked,。,
24,loxley21,9240,intelligence_option,,,<unresolved>,,,,,dynamic-number,,
24,loxley21,9272,intelligence_option,49,165,165,4,15,loxley10,51,linked,我给你脸上盖个鞋底印怎么样？,
25,loxley22,9312,reply,49,166,166,,,,,linked,这儿是著名的盗贼工会！看你通过防御的身手，我还以为你知道的。不过没关系，你很有发展前途，工会需要你这样的人。,LOX_22
25,loxley22,9344,intelligence_option,49,167,167,4,8,loxley04,50,linked,好，我需要做什么？,
25,loxley22,9376,intelligence_option,49,168,168,4,6,loxley02_1,50,linked,不了，谢谢。我就是想问你几个问题。,
25,loxley22,9408,intelligence_option,49,169,169,4,15,loxley10,51,linked,没门儿。,
26,loxley23,9448,reply,49,170,170,,,,,linked,嗯，你通过了我的防御系统，你一定身手不凡。你叫什么？,LOX_23
26,loxley23,9474,message_lookup,49,171,171,,,,,linked,我是,
26,loxley23,9502,message_lookup,49,172,172,,,,,linked,。,
26,loxley23,9518,intelligence_option,,,<unresolved>,,,,,dynamic-number,,
26,loxley23,9550,intelligence_option,49,173,173,4,80,loxley23a,51,linked,关你屁事？,
26,loxley23,9582,intelligence_option,49,174,174,4,25,loxley22,50,linked,这是什么地方？,
26,loxley23,9614,intelligence_option,49,175,175,5,81,loxley23b,49,linked,朋友，你的口音可真有特点。,
26,loxley23,9646,intelligence_option,49,176,176,4,82,loxley23c,51,linked,你讲话像个白痴。,
