procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
3,critter_p_proc,2260,message_lookup,115,,"random(110, 114)",,,,,dynamic-number,,
5,description_p_proc,2398,message_lookup,115,100,100,,,,,linked,你看见一个沙荫镇的居民。,
7,look_at_p_proc,2806,message_lookup,115,100,100,,,,,linked,你看见一个沙荫镇的居民。,
9,talk_p_proc,2924,message_lookup,669,,"random(100, 105)",,,,,dynamic-number,,
11,Citizen01,3164,reply,115,101,101,,,,,linked,欢迎来到沙荫镇，陌生人！,
11,Citizen01,3196,intelligence_option,115,103,103,4,12,Citizen02,50,linked,这里都是做什么的？,
11,Citizen01,3228,intelligence_option,115,102,102,4,15,CitizenEnd,50,linked,哦，谢谢。,
11,Citizen01,3262,intelligence_option,115,104,104,-3,15,CitizenEnd,50,linked,哼哈！,
12,Citizen02,3304,reply,115,,fetch_global(3),,,,,dynamic-number,,
12,Citizen02,3336,intelligence_option,115,106,106,4,13,Citizen03,50,linked,你们是怎么存活下来的？,
12,Citizen02,3368,intelligence_option,115,107,107,4,14,Citizen04,50,linked,谁是你们的领导？,
12,Citizen02,3426,intelligence_option,115,,fetch_global(5),1,15,CitizenEnd,50,dynamic-number,,
28,Goodbyes,5414,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
