procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
5,look_at_p_proc,5068,message_lookup,339,100,100,,,,,linked,你看到玛塞尔。,
5,look_at_p_proc,5092,message_lookup,339,101,101,,,,,linked,你看到一个貌似很强硬的女人。,
8,talk_p_proc,5396,message_lookup,185,166,166,,,,,different-message-list,,
10,Marcelles00,6938,reply,339,102,102,,,,,linked,感谢上帝，你在这儿！有疯子抓住辛西娅当成人质。他威胁说要杀了她！你应该去帮帮她。,
10,Marcelles00,6970,intelligence_option,339,103,103,4,12,Marcelles02,50,linked,不，别烦我。,
10,Marcelles00,7002,intelligence_option,339,104,104,4,62,UpReact,50,linked,唔。我会去看看的。,
10,Marcelles00,7036,intelligence_option,339,105,105,-3,11,Marcelles01,50,linked,妈的！,
11,Marcelles01,7082,message,339,106,106,,,,50,linked,喔，见鬼，我希望你能搞定这件事。他就在她的房间里。帮帮她！,
12,Marcelles02,7146,reply,339,107,107,,,,,linked,你的冷酷真是令人难以置信。没有你的帮助她会死的。,
12,Marcelles02,7178,intelligence_option,339,108,108,4,13,Marcelles02a,51,linked,忍耐吧。这就是生活。,
12,Marcelles02,7210,intelligence_option,339,109,109,4,56,MarcellesEnd,50,linked,行了，别对着我唠唠叨叨。我去帮忙就是了。,
14,Marcelles03,7330,message,339,110,110,,,,50,linked,帮帮辛西娅吧。她有麻烦了。,
15,Marcelles04,7384,reply,339,111,111,,,,,linked,谢谢你帮了辛西娅一把。她很少惹麻烦的。加你额外的一宿当作谢礼。算我的。不过没什么其他的了。,
15,Marcelles04,7418,intelligence_option,339,112,112,-3,16,Marcelles05,50,linked,嗯嗯。呵呵。,
15,Marcelles04,7450,intelligence_option,339,113,113,4,16,Marcelles05,50,linked,谢谢。,
16,Marcelles05,7496,message,339,114,114,,,,50,linked,没问题。一号房间。跟我来。,
16,Marcelles05,7658,message_lookup,339,115,115,,,,,linked,住的愉快。别惹麻烦。,
17,Marcelles06,7744,reply,339,116,116,,,,,linked,你本应救下辛西娅的。现在她死了，这都怪你。现在你开心了？,
17,Marcelles06,7776,intelligence_option,339,117,117,4,56,MarcellesEnd,50,linked,无所谓，随你怎么说。,
17,Marcelles06,7810,intelligence_option,339,118,118,-3,56,MarcellesEnd,50,linked,嗯……,
18,Marcelles07,7864,reply,339,119,119,,,,,linked,欢迎光临“躺躺屋”。需要点什么，陌生人？,
18,Marcelles07,7896,intelligence_option,339,120,120,4,25,Marcelles12,50,linked,我在找水。,
18,Marcelles07,7928,intelligence_option,339,121,121,4,26,Marcelles13,50,linked,我需要好好睡一晚上。,
18,Marcelles07,7960,intelligence_option,339,122,122,7,27,Marcelles14,50,linked,我在打听消息。,
18,Marcelles07,7994,intelligence_option,339,123,123,-3,19,Marcelles08,50,linked,嗯……,
19,Marcelles08,8034,reply,339,124,124,,,,,linked,是的，你们这样的我们也提供服务。一晚上二十五块。一个礼拜一百五十块。,
19,Marcelles08,8068,intelligence_option,339,125,125,-3,22,Marcelles09,50,linked,不。,
19,Marcelles08,8102,intelligence_option,339,126,126,-3,20,Marcelles08a,50,linked,啊哈。,
19,Marcelles08,8136,intelligence_option,339,127,127,-3,21,Marcelles08b,50,linked,啊哈。哇咔咔。,
22,Marcelles09,8682,message,339,128,128,,,,50,linked,哈，你也是。住的愉快。,
23,Marcelles10,8728,message,339,129,129,,,,50,linked,好的，谢谢。你的房间是一号。跟我来。别在这儿随便开枪，行吗？,
23,Marcelles10,8756,message_lookup,339,130,130,,,,,linked,住的愉快。,
24,Marcelles11,8810,message,339,131,131,,,,50,linked,租房间可以，先拿钱来。,
25,Marcelles12,8856,message,339,132,132,,,,50,linked,那你应该去斯卡姆·匹特酒吧。我听说那儿的酒里掺水不少。,
26,Marcelles13,8896,reply,339,133,133,,,,,linked,那些事情我不太清楚，不过我可以租给你个房间。这是个休息康复的好地方。二十五块一天，一个礼拜一百五十。大多数人都一租一个礼拜。愿意的话，你也能按这个房价租。,
26,Marcelles13,8928,intelligence_option,339,134,134,4,21,Marcelles08b,50,linked,那好。一个礼拜。,
26,Marcelles13,8960,intelligence_option,339,135,135,4,20,Marcelles08a,50,linked,就一晚上。,
26,Marcelles13,8992,intelligence_option,339,136,136,4,56,MarcellesEnd,50,linked,不，谢了。,
27,Marcelles14,9032,reply,339,137,137,,,,,linked,我只是个旅馆经理，小家伙。别问我这么多问题。,
27,Marcelles14,9064,intelligence_option,339,138,138,5,28,Marcelles14a,50,linked,五十块，告诉我你所知道的。,
27,Marcelles14,9096,intelligence_option,339,182,182,4,56,MarcellesEnd,50,linked,不，谢了。,
29,Marcelles15,9258,message,339,139,139,,,,50,linked,你这个连五十块也没有的穷鬼。我从来不说道别人，知道么？想要房间的时候再来吧。,
30,Marcelles16,9328,message,339,140,140,,,,50,linked,你把我想成什么了？一个傻瓜？想贿赂我的话，带上足够的钱再说。,
31,Marcelles17,9368,reply,339,141,141,,,,,linked,欢迎回来，有什么需要的？,
31,Marcelles17,9400,intelligence_option,339,142,142,4,32,Marcelles17a,50,linked,我想租个房间。,
31,Marcelles17,9432,intelligence_option,339,184,184,4,56,MarcellesEnd,50,linked,呃，没什么。无所谓了。,
31,Marcelles17,9466,intelligence_option,339,143,143,-3,32,Marcelles17a,50,linked,嗯……,
33,Marcelles18,9640,reply,339,144,144,,,,,linked,你已经从我这里租了一号房间。需要我领你去吗？,
33,Marcelles18,9672,intelligence_option,339,145,145,4,34,Marcelles18a,50,linked,当然。,
