procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
2,look_at_p_proc,1110,message_lookup,911,101,101,,,,,linked,墙上的这一块看上去很奇怪。,
2,look_at_p_proc,1134,message_lookup,911,100,100,,,,,linked,你看见一堵结实的墙。,
3,description_p_proc,1364,message_lookup,911,102,102,,,,,linked,你看见一扇拉门。,
4,use_p_proc,1522,message_lookup,911,106,106,,,,,linked,你探测出这门上的一个陷阱。,
4,use_p_proc,1558,message_lookup,911,105,105,,,,,linked, 探测出这门上的一个陷阱。,
4,use_p_proc,1584,message_lookup,911,104,104,,,,,linked,你引爆了门上的陷阱。,
4,use_p_proc,1676,message_lookup,911,103,103,,,,,linked,门锁着。,
4,use_p_proc,1768,message_lookup,911,106,106,,,,,linked,你探测出这门上的一个陷阱。,
4,use_p_proc,1804,message_lookup,911,105,105,,,,,linked, 探测出这门上的一个陷阱。,
4,use_p_proc,1830,message_lookup,911,104,104,,,,,linked,你引爆了门上的陷阱。,
4,use_p_proc,1956,message_lookup,911,103,103,,,,,linked,门锁着。,
5,use_skill_on_p_proc,2114,message_lookup,911,106,106,,,,,linked,你探测出这门上的一个陷阱。,
5,use_skill_on_p_proc,2144,message_lookup,766,103,103,,,,,different-message-list,,
5,use_skill_on_p_proc,2166,message_lookup,766,104,104,,,,,different-message-list,,
5,use_skill_on_p_proc,2212,message_lookup,911,105,105,,,,,linked, 探测出这门上的一个陷阱。,
5,use_skill_on_p_proc,2238,message_lookup,911,104,104,,,,,linked,你引爆了门上的陷阱。,
5,use_skill_on_p_proc,2424,message_lookup,911,111,111,,,,,linked,你撬开了门上的锁。,
5,use_skill_on_p_proc,2444,message_lookup,766,103,103,,,,,different-message-list,,
5,use_skill_on_p_proc,2466,message_lookup,766,104,104,,,,,different-message-list,,
5,use_skill_on_p_proc,2522,message_lookup,911,112,112,,,,,linked,这锁太难了，当下你撬不开。,
5,use_skill_on_p_proc,2546,message_lookup,911,110,110,,,,,linked,你没能撬开这锁。,
6,use_obj_on_p_proc,2776,message_lookup,911,106,106,,,,,linked,你探测出这门上的一个陷阱。,
6,use_obj_on_p_proc,2812,message_lookup,911,105,105,,,,,linked, 探测出这门上的一个陷阱。,
6,use_obj_on_p_proc,2838,message_lookup,911,104,104,,,,,linked,你引爆了门上的陷阱。,
6,use_obj_on_p_proc,2930,message_lookup,911,108,108,,,,,linked,门锁已经开了。,
6,use_obj_on_p_proc,3022,message_lookup,911,106,106,,,,,linked,你探测出这门上的一个陷阱。,
6,use_obj_on_p_proc,3058,message_lookup,911,105,105,,,,,linked, 探测出这门上的一个陷阱。,
6,use_obj_on_p_proc,3084,message_lookup,911,104,104,,,,,linked,你引爆了门上的陷阱。,
6,use_obj_on_p_proc,3176,message_lookup,911,108,108,,,,,linked,门锁已经开了。,
6,use_obj_on_p_proc,3258,message_lookup,911,111,111,,,,,linked,你撬开了门上的锁。,
6,use_obj_on_p_proc,3274,message_lookup,766,103,103,,,,,different-message-list,,
6,use_obj_on_p_proc,3296,message_lookup,766,104,104,,,,,different-message-list,,
6,use_obj_on_p_proc,3378,message_lookup,911,109,109,,,,,linked,碰上这个困难的锁，你弄坏了你的撬锁工具。,
