procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
3,critter_p_proc,1550,message_lookup,172,101,101,,,,,linked,好吧，你现在可以走了。,
3,critter_p_proc,1630,message_lookup,172,116,116,,,,,linked,嘿！不准那么做！,
4,look_at_p_proc,1890,message_lookup,172,100,100,,,,,linked,你看见安德鲁，这里的狱卒。,
6,talk_p_proc,1998,message_lookup,172,102,102,,,,,linked,嘿！你！站住！,
10,Andrew01,2664,reply,172,103,103,,,,,linked,我能帮你吗？,
10,Andrew01,2696,intelligence_option,172,104,104,4,11,Andrew02,50,linked,你是谁？,
10,Andrew01,2728,intelligence_option,172,105,105,4,12,Andrew03,50,linked,你在干什么？,
10,Andrew01,2760,intelligence_option,172,106,106,4,13,Andrew04,50,linked,不，谢了。,
10,Andrew01,2794,intelligence_option,172,113,113,-3,15,Andrew06,50,linked,呃！,
11,Andrew02,2848,reply,172,107,107,,,,,linked,我是安德鲁。我的工作是看守这个牢房。,
11,Andrew02,2880,intelligence_option,172,105,105,4,12,Andrew03,50,linked,你在干什么？,
11,Andrew02,2912,intelligence_option,172,106,106,4,13,Andrew04,50,linked,不，谢了。,
12,Andrew03,2952,reply,172,108,108,,,,,linked,我看守这个牢房。我确保坏人不会进来或出去。,
12,Andrew03,2984,intelligence_option,172,109,109,6,14,Andrew05,50,linked,为什么你不让人们进这个牢房？,
12,Andrew03,3016,intelligence_option,172,110,110,4,13,Andrew04,50,linked,哦。,
13,Andrew04,3062,message,172,111,111,,,,50,linked,再见，别惹麻烦。,
14,Andrew05,3102,reply,172,112,112,,,,,linked,有人也许会留些东西在这帮助犯人逃跑。也许也有人会被锁在里面，而且会被关到我们能拿到钥匙为止。,
14,Andrew05,3134,intelligence_option,172,110,110,4,13,Andrew04,50,linked,哦。,
15,Andrew06,3206,message,172,114,114,,,,50,linked,往前走，老兄。,
15,Andrew06,3234,message,172,115,115,,,,50,linked,往前走，小姐。,
