procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
2,pickup_p_proc,760,message_lookup,954,100,100,,,,,linked,这个容器是锁着的。,
3,use_p_proc,816,message_lookup,954,100,100,,,,,linked,这个容器是锁着的。,
4,use_skill_on_p_proc,974,message_lookup,954,101,101,,,,,linked,你顺利的解开了锁。,
4,use_skill_on_p_proc,994,message_lookup,766,103,103,,,,,different-message-list,,
4,use_skill_on_p_proc,1016,message_lookup,766,104,104,,,,,different-message-list,,
4,use_skill_on_p_proc,1068,message_lookup,954,102,102,,,,,linked,你还没有能力解除这把锁。,
4,use_skill_on_p_proc,1096,message_lookup,954,103,103,,,,,linked,你解锁失败了。,
4,use_skill_on_p_proc,1120,message_lookup,954,104,104,,,,,linked,这个锁柜已经打开了。,
4,use_skill_on_p_proc,1182,message_lookup,954,100,100,,,,,linked,这个容器是锁着的。,
5,use_obj_on_p_proc,1342,message_lookup,954,101,101,,,,,linked,你顺利的解开了锁。,
5,use_obj_on_p_proc,1362,message_lookup,766,103,103,,,,,different-message-list,,
5,use_obj_on_p_proc,1384,message_lookup,766,104,104,,,,,different-message-list,,
5,use_obj_on_p_proc,1436,message_lookup,954,102,102,,,,,linked,你还没有能力解除这把锁。,
5,use_obj_on_p_proc,1452,message_lookup,954,105,105,,,,,linked,你把开锁工具弄断了。,
5,use_obj_on_p_proc,1502,message_lookup,954,103,103,,,,,linked,你解锁失败了。,
5,use_obj_on_p_proc,1526,message_lookup,954,104,104,,,,,linked,这个锁柜已经打开了。,
6,look_at_p_proc,1582,message_lookup,954,100,100,,,,,linked,这个容器是锁着的。,
