procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
8,goto01,2762,reply,682,108,108,,,,,linked,你和我们不是一个种类。不要和我讲话。,
8,goto01,2796,intelligence_option,682,109,109,-3,9,goto02,51,linked,垃圾！,
8,goto01,2828,intelligence_option,682,110,110,4,10,goto03,51,linked,你没有权利对我那样说话。,
8,goto01,2860,intelligence_option,682,111,111,4,11,goto04,51,linked,你不明白。我是来放你出去的。,
9,goto02,2906,message,682,112,112,,,,51,linked,别来耍我。,
10,goto03,2976,message,682,113,113,,,,51,linked,我没有这个权利，我也不关心，你快走，让我独自待会。,
11,goto04,3046,message,682,128,128,,,,51,linked,对，我能猜出来。走，离我们远点。,
12,goto05,3110,reply,682,114,114,,,,,linked,我不会告诉你任何事情。走开。,
12,goto05,3144,intelligence_option,682,115,115,-3,9,goto02,51,linked,吼！！,
12,goto05,3176,intelligence_option,682,116,116,4,13,goto06,51,linked,我真的是来这里放你们走的。我是一个正常的人类。,
12,goto05,3208,intelligence_option,682,117,117,4,21,dialog_end,51,linked,如果你想要那样。没问题。再见。,
13,goto06,3254,message,682,118,118,,,,51,linked,你不记得上周骗我的小手段了吗？上次我没有上当，这次也不会。,
14,goto07,3318,reply,682,119,119,,,,,linked,什么？没有穿长袍？你就是坏人！,
14,goto07,3352,intelligence_option,682,115,115,-3,9,goto02,51,linked,吼！！,
14,goto07,3384,intelligence_option,682,120,120,4,15,goto08,51,linked,我是来让你们获得自由的。,
15,goto08,3430,message,682,122,122,,,,51,linked,残忍的人。离我们远点。,
16,goto09,3494,reply,682,123,123,,,,,linked,我不会出卖我们的人，你可以要了我的命，但是不能让我违背良心。,
16,goto09,3528,intelligence_option,682,115,115,-3,9,goto02,51,linked,吼！！,
16,goto09,3560,intelligence_option,682,124,124,4,18,goto11,51,linked,你真的不明白嘛。我是一个人类，到这里来救你们。,
16,goto09,3592,intelligence_option,682,125,125,4,21,dialog_end,51,linked,我不逼你在这个该死的地方继续腐烂。你随便好了。,
17,goto10,3638,message,682,126,126,,,,51,linked,你还在嘲笑我。,
18,goto11,3708,message,682,127,127,,,,51,linked,从一个男人嘴里吐出了阴毒的字眼。,
20,escape,3854,message_lookup,682,107,107,,,,,linked,我们自由了！我们自由了！,
33,Goodbyes,5542,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
