procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
4,airgrd00,3654,message_lookup,673,,"random(102, 104)",,,,,dynamic-number,,
5,airgrd01,3702,reply,673,105,105,,,,,linked,普通人类不能在这里携带武器！不许动，报上你的身份！,
5,airgrd01,3736,intelligence_option,673,106,106,-3,6,airgrd02,51,linked,呃！,
5,airgrd01,3768,intelligence_option,673,107,107,4,25,airgrdtim,50,linked,嗯，对不起。我会把它放好的。,
5,airgrd01,3800,intelligence_option,673,108,108,4,6,airgrd02,51,linked,我只是通过这儿，没必要通报身份。,
5,airgrd01,3832,intelligence_option,673,109,109,4,25,airgrdtim,50,linked,我老想说这句，“死！死！死！”,
6,airgrd02,3878,message,673,110,110,,,,51,linked,你敬酒不吃吃罚酒。,
7,airgrd03,3942,reply,673,111,111,,,,,linked,停下！小鬼，你来这儿干啥？,
7,airgrd03,3976,intelligence_option,673,112,112,-3,6,airgrd02,51,linked,嗯！,
7,airgrd03,4008,intelligence_option,673,113,113,4,9,airgrd04,50,linked,"我啊，嗯, 做事。",
7,airgrd03,4040,intelligence_option,673,114,114,4,8,airgrd03a,50,linked,我很重要任务。你没权拦下问我。,
7,airgrd03,4072,intelligence_option,673,115,115,4,6,airgrd02,51,linked,别和我说话，大家伙。,
9,airgrd04,4220,reply,673,116,116,,,,,linked,你那些话骗不过我。快点老实说，否则我就认定你不怀好意。我保证你不会喜欢那样……,
9,airgrd04,4252,intelligence_option,673,117,117,4,10,airgrd04a,50,linked,嗯，不，真的，没撒谎，我就是来做事的。,
9,airgrd04,4284,intelligence_option,673,118,118,6,11,airgrd04b,50,linked,我给我们的领袖传信来得。,
12,airgrd05,4550,message,673,119,119,,,,51,linked,我觉得你话里有鬼。我肯定你不准进去。,
13,airgrd06,4614,reply,673,120,120,,,,,linked,你可以通过，不过下次，要遵守正式规定……,
13,airgrd06,4646,intelligence_option,673,121,121,4,23,bluff_end,50,linked,好，谢谢。待会儿见。,
13,airgrd06,4678,intelligence_option,673,122,122,4,14,airgrd07,51,linked,又有什么事？,
13,airgrd06,4710,intelligence_option,673,123,123,4,23,bluff_end,50,linked,祝福你，兄弟。,
14,airgrd07,4756,message,673,124,124,,,,51,linked,真正跟随大主教的人都应该清楚这些。你是个奸细！,
15,airgrd08,4858,message,673,,"random(125, 127)",,,,50,dynamic-number,,
15,airgrd08,4890,message_lookup,673,,"random(125, 127)",,,,,dynamic-number,,
16,airgrd09,4962,reply,673,128,128,,,,,linked,你到这儿可来错了。不说清楚就是死……,
16,airgrd09,4996,intelligence_option,673,129,129,-3,17,airgrd10,51,linked,噗嗤！,
16,airgrd09,5028,intelligence_option,673,130,130,4,17,airgrd10,51,linked,我没有什么好说的。,
16,airgrd09,5060,intelligence_option,673,131,131,4,18,airgrd11,51,linked,我来这就是为了从你们这些家伙手里拯救人类。,
16,airgrd09,5092,intelligence_option,673,132,132,4,6,airgrd02,51,linked,哦，闭嘴！,
17,airgrd10,5138,message,673,133,133,,,,51,linked,你别装疯卖傻来骗我。我可烦了……,
18,airgrd11,5202,reply,673,134,134,,,,,linked,看，这样多傻多固执，我们都是“人类”。我们和你们都是一样的人。,
18,airgrd11,5234,intelligence_option,673,135,135,4,6,airgrd02,51,linked,这是什么垃圾？,
18,airgrd11,5266,intelligence_option,673,136,136,4,19,airgrd12,51,linked,你不可能是人类。,
19,airgrd12,5306,reply,673,137,137,,,,,linked,我的名字是凯尔。我也和你们一样，是父母生的。主教监督了我重生的过程。这肌肉、这皮肤、还有这力量可不让我比你们这种人差。虽然我不喜欢融合表现出的所有那些东西，但这是我们和平共处的最好办法。,
19,airgrd12,5338,intelligence_option,673,138,138,4,20,airgrd13,51,linked,就我的观察，这可是错误的. 我来这就是为了消灭你和你这类人的。,
19,airgrd12,5370,intelligence_option,673,139,139,6,21,airgrd14,51,linked,也许你算人类，但是这并不代表着你们融合就是对的。我想我们会是敌人。,
20,airgrd13,5416,message,673,140,140,,,,51,linked,很遗憾你走上这条路，不过你不会再走下去了……,
21,airgrd14,5486,message,673,141,141,,,,51,linked,看到你的脑袋插在矛上真是遗憾。,
22,airgrd15,5556,message,673,142,142,,,,51,linked,有人闯进来了！,
23,bluff_end,5672,message_lookup,673,200,200,,,,,linked,通过蒙骗守卫获得通行，你获得,
23,bluff_end,5696,message_lookup,673,201,201,,,,,linked,点经验值。,
38,Goodbyes,7442,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
