procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
7,look_at_p_proc,3136,message_lookup,319,100,100,,,,,linked,你看到索菲娅，一个兄弟会新兵的指导员。,
8,goto00,3178,reply,319,301,301,,,,,linked,你好。我从前没有在这边见过你，你迷路了吗？我能帮忙吗？,
8,goto00,3212,intelligence_option,319,302,302,-3,9,goto01,50,linked,这……,
8,goto00,3244,intelligence_option,319,303,303,4,10,goto02,50,linked,你能告诉我图书馆怎么走吗？,
8,goto00,3276,intelligence_option,319,304,304,4,11,goto03,50,linked,我在找弗蕾。,
8,goto00,3308,intelligence_option,319,305,305,4,10,goto02,50,linked,这里是哪里？,
8,goto00,3340,intelligence_option,319,306,306,4,32,anger,51,linked,就算我迷路了，我也不会找你这样的白痴问路！,
9,goto01,3386,message,319,307,307,,,,51,linked,我简直不敢相信，现在我们会接受这样的人来做新兵。上天保佑。,
10,goto02,3426,reply,319,308,308,,,,,linked,这里是图书馆。我们在这里存储所有关于武器和科技的资料，当然，我们也有关于兄弟会的历史。,
10,goto02,3482,intelligence_option,319,309,309,4,12,goto04,50,linked,我必须要修理好一个净水芯片。你能帮我吗？,
10,goto02,3514,intelligence_option,319,310,310,4,13,goto05,50,linked,关于你们在制造的武器我想知道更多。,
10,goto02,3546,intelligence_option,319,311,311,4,14,goto06,50,linked,这里是我能找到磁盘的地方吗？,
10,goto02,3578,intelligence_option,319,312,312,4,33,gotoend,50,linked,不用了，谢谢你的帮忙。,
10,goto02,3690,intelligence_option,319,313,313,4,32,anger,51,linked,我在找一支可以提高我杀人技术的大枪。,
11,goto03,3730,reply,319,314,314,,,,,linked,我是弗蕾的助手。弗蕾在那边。,
11,goto03,3762,intelligence_option,319,315,315,4,33,gotoend,50,linked,谢谢你。,
11,goto03,3794,intelligence_option,319,316,316,4,15,goto07,50,linked,你作为弗蕾的助手都做些什么呢？,
12,goto04,3834,reply,319,317,317,,,,,linked,我的专业涉及的是兄弟会历史方面。你的问题似乎是一个制造方面的问题，也许你该去问弗蕾。,
12,goto04,3866,intelligence_option,319,318,318,4,15,goto07,50,linked,我以为你们研究员都知道这方面的事情。,
12,goto04,3898,intelligence_option,319,319,319,4,14,goto06,50,linked,我想了解兄弟会的历史。,
12,goto04,3930,intelligence_option,319,320,320,4,32,anger,51,linked,你的帮助实在太大啦！,
12,goto04,3962,intelligence_option,319,321,321,4,33,gotoend,50,linked,好的，谢谢你。,
13,goto05,4002,reply,319,322,322,,,,,linked,关于那件事你必须和研究员负责人弗蕾谈。我有更重要的事情要做。,
13,goto05,4034,intelligence_option,319,323,323,4,33,gotoend,50,linked,我会去问弗蕾的。,
13,goto05,4066,intelligence_option,319,324,324,4,16,goto08,50,linked,更重要的事情？比如说呢？,
13,goto05,4098,intelligence_option,319,325,325,4,17,goto09,50,linked,你认为兄弟会的武器制造不重要吗？,
14,goto06,4138,reply,319,326,326,,,,,linked,图书馆里有许多磁盘。它们分为历史，科技和武器设计三类。,
14,goto06,4170,intelligence_option,319,327,327,4,19,goto11,50,linked,我想看看科技方面的磁盘。,
14,goto06,4202,intelligence_option,319,328,328,4,19,goto11,50,linked,我想看看武器设计方面的磁盘。,
14,goto06,4258,intelligence_option,319,329,329,4,20,goto12,50,linked,我想看看兄弟会历史方面的磁盘。,
14,goto06,4290,intelligence_option,319,330,330,4,15,goto07,50,linked,我被派到这里问弗蕾关于兄弟会历史的问题。,
15,goto07,4330,reply,319,331,331,,,,,linked,我的专业领域是兄弟会历史方面。好像有些人已经开始忘记我们历史的重要性了。,
15,goto07,4386,intelligence_option,319,332,332,4,20,goto12,50,linked,关于兄弟会的历史你能告诉我什么？,
15,goto07,4418,intelligence_option,319,333,333,4,17,goto09,50,linked,有什么会比历史更重要呢？,
15,goto07,4530,intelligence_option,319,334,334,4,9,goto01,51,linked,你每个月的那几天快来了吧？,
15,goto07,4562,intelligence_option,319,335,335,4,13,goto05,50,linked,我想问问别人关于武器的事。,
16,goto08,4608,message,319,336,336,,,,50,linked,像是保管兄弟会历史等等。看上去有些人已经开始忘记我们历史的重要性了。,
17,goto09,4648,reply,319,337,337,,,,,linked,弗蕾似乎认为，研究开发新的武器以及解剖变种人尸体比历史更为重要。她忘记了，我们的历史是我们生命的重要组成部分，现在的情况已经很坏了，有很多新兵甚至不知道罗杰·马克松是谁，以及他究竟为我们做过什么。,
17,goto09,4704,intelligence_option,319,338,338,4,20,goto12,49,linked,我想要学习关于兄弟会历史的更多知识。你有什么资料可以给我吗？,
17,goto09,4736,intelligence_option,319,339,339,4,39,DownReact,51,linked,嗯，也许弗蕾才是我真正想见的人。再见。,
17,goto09,4768,intelligence_option,319,341,341,4,9,goto01,51,linked,听起来弗蕾是对的！谁想要了解这些垃圾呢？！,
17,goto09,4800,intelligence_option,319,342,342,4,18,goto10,50,linked,我也认为历史是十分重要的，但我现在要找的是新的科技和更好的武器。,
18,goto10,4846,message,319,343,343,,,,50,linked,这种事情你得去和弗蕾谈。,
