procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
7,look_at_p_proc,2516,message_lookup,865,100,100,,,,,linked,你看到骑士保罗。,
8,Paul01,2558,reply,865,101,101,,,,,linked,啊哈，你就是那个新兵吧。欢迎加入。我能帮你点什么？,
8,Paul01,2590,intelligence_option,865,102,102,4,9,Paul02,50,linked,你是谁，到这里来做什么？,
8,Paul01,2622,intelligence_option,865,103,103,4,11,Paul04,50,linked,我可以在哪里搞到武器？,
8,Paul01,2678,intelligence_option,865,104,104,4,14,Paul07,50,linked,弗蕾告诉我这里能见到一个新型武器。,
8,Paul01,2734,intelligence_option,865,105,105,4,16,Paul09,50,linked,你有净水芯片吗？,
8,Paul01,2790,intelligence_option,865,106,106,4,19,Paul12,50,linked,你有能量装甲的部件吗？,
8,Paul01,2822,intelligence_option,865,108,108,4,23,PaulEnd,50,linked,没什么，谢了。,
8,Paul01,2856,intelligence_option,865,107,107,-3,22,Paul15,50,linked,什么？,
9,Paul02,2896,reply,865,109,109,,,,,linked,我是保罗，能量武器开发部门负责人。,
9,Paul02,2928,intelligence_option,865,110,110,4,10,Paul03,50,linked,什么类型的能量武器？,
9,Paul02,2984,intelligence_option,865,111,111,4,14,Paul07,50,linked,你有弗蕾设计的激光手枪吗？,
10,Paul03,3024,reply,865,112,112,,,,,linked,激光，脉冲……，随便啥的，我都能做……呃，至少我能复制。,
10,Paul03,3056,intelligence_option,865,113,113,4,11,Paul04,50,linked,怎样我才能搞到一个？,
10,Paul03,3088,intelligence_option,865,114,114,4,23,PaulEnd,50,linked,太好了，继续这样干。再见。,
11,Paul04,3128,reply,865,115,115,,,,,linked,你要武器该找迈克尔，他可以给你武器，不过要先得到塔鲁斯的批准。,
11,Paul04,3160,intelligence_option,865,116,116,4,12,Paul05,50,linked,好的，在哪可以找到他们？,
11,Paul04,3192,intelligence_option,865,117,117,4,23,PaulEnd,50,linked,OK。谢谢你的帮助，再见。,
12,Paul05,3232,reply,865,118,118,,,,,linked,他们都在基地的一层。塔鲁斯通常在训练室，迈克尔在储藏室外面值班。,
12,Paul05,3264,intelligence_option,865,119,119,4,13,Paul06,50,linked,谢谢，能再问你些别的问题吗？,
12,Paul05,3296,intelligence_option,865,120,120,4,23,PaulEnd,50,linked,谢谢。我要走了。,
13,Paul06,3336,reply,865,121,121,,,,,linked,当然，我能帮你什么？,
13,Paul06,3368,intelligence_option,865,122,122,4,11,Paul04,50,linked,什么地方能搞到新武器？,
13,Paul06,3424,intelligence_option,865,123,123,4,16,Paul09,50,linked,你有净水芯片吗？,
13,Paul06,3480,intelligence_option,865,124,124,4,19,Paul12,50,linked,你有能量装甲的配件吗？,
13,Paul06,3536,intelligence_option,865,125,125,4,14,Paul07,50,linked,我可以看看激光手枪吗？,
13,Paul06,3568,intelligence_option,865,126,126,4,23,PaulEnd,50,linked,事实上，我要走了。再见。,
14,Paul07,3608,reply,865,127,127,,,,,linked,是的，激光武器最近已经研究成功了。【他从工作台上拿起一把小手枪交给你。】,
14,Paul07,3640,intelligence_option,865,128,128,4,15,Paul08,50,linked,真不错，能给我吗？,
14,Paul07,3672,intelligence_option,865,129,129,4,18,Paul11,50,linked,这玩意能对人产生什么样的伤害？,
15,Paul08,3712,reply,865,130,130,,,,,linked,这个不会对你有多大用处。镜头和放大器都不完善。【他从你这里拿走激光枪放在工作台上】如果你真的想要，去找塔鲁斯或者迈克尔吧。,
15,Paul08,3744,intelligence_option,865,131,131,4,12,Paul05,50,linked,谢谢，他们在哪？,
15,Paul08,3776,intelligence_option,865,132,132,4,23,PaulEnd,50,linked,谢谢，我要走了。,
15,Paul08,3808,intelligence_option,865,133,133,4,13,Paul06,50,linked,我可以问些别的问题吗？,
16,Paul09,3848,reply,865,134,134,,,,,linked,净水芯片？老避难所的东西？,
16,Paul09,3880,intelligence_option,865,135,135,4,17,Paul10,50,linked,是的！……你有吗？,
17,Paul10,3920,reply,865,136,136,,,,,linked,没有，那些东西基本上都变成垃圾了。我们不自己处理水，这里用的水都是商队从哈勃城运来的。,
17,Paul10,3952,intelligence_option,865,138,138,4,13,Paul06,50,linked,我能问你些别的问题吗？,
17,Paul10,3984,intelligence_option,865,137,137,4,23,PaulEnd,50,linked,那好吧，谢谢。我还是要自己去找了。再见。,
18,Paul11,4024,reply,865,139,139,,,,,linked,在一个训练有素的战士手里，它可以把一个人切成两半。激光束能在你还没反应过来的时候，就飞快的切开你的肉。,
18,Paul11,4056,intelligence_option,865,140,140,4,15,Paul08,50,linked,能把这个给我吗？,
19,Paul12,4096,reply,865,141,141,,,,,linked,不。我只管能量武器。你该去找凯尔问能量装甲的事情。,
19,Paul12,4128,intelligence_option,865,142,142,4,20,Paul13,50,linked,事实上凯尔并没有那些部件，我去他那也没用。,
19,Paul12,4160,intelligence_option,865,143,143,4,23,PaulEnd,50,linked,谢谢。再见。,
20,Paul13,4200,reply,865,144,144,,,,,linked,那么，我帮不了你。对不起了。,
20,Paul13,4232,intelligence_option,865,146,146,4,13,Paul06,50,linked,我可以问些别的问题吗？,
20,Paul13,4264,intelligence_option,865,145,145,4,23,PaulEnd,50,linked,谢谢。我要走了。再见。,
21,Paul14,4310,message_lookup,865,147,147,,,,,linked,你好，新兵。,
21,Paul14,4338,message_lookup,865,148,148,,,,,linked,。我能帮你做点什么？,
21,Paul14,4342,reply,,,<unresolved>,,,,,dynamic-number,,
21,Paul14,4374,intelligence_option,865,149,149,4,9,Paul02,50,linked,你是谁？你在这里做什么？,
21,Paul14,4406,intelligence_option,865,150,150,4,11,Paul04,50,linked,那里可以搞到武器？,
21,Paul14,4462,intelligence_option,865,151,151,4,14,Paul07,50,linked,弗蕾告诉我有新的武器。,
21,Paul14,4518,intelligence_option,865,152,152,4,16,Paul09,50,linked,你有净水芯片吗？,
21,Paul14,4574,intelligence_option,865,153,153,4,19,Paul12,50,linked,你有能量装甲的部件吗？,
21,Paul14,4606,intelligence_option,865,155,155,4,23,PaulEnd,50,linked,没什么，谢谢。,
21,Paul14,4640,intelligence_option,865,154,154,-3,22,Paul15,50,linked,什么？,
22,Paul15,4686,message,865,156,156,,,,50,linked,嘿……在你对某些重要的东西流口水之前，快离开。,
35,Goodbyes,6334,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
