procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
2,KnightBRandom,874,message_lookup,330,101,101,,,,,linked,我一直在想以前的涡沦式引擎是什么样的。,
2,KnightBRandom,920,message_lookup,330,102,102,,,,,linked,小伙子，我希望我们有一辆汽车。,
2,KnightBRandom,974,message_lookup,330,103,103,,,,,linked,你知道那个男人已经登上月球了吗？或者……至少我认为他们是那么说的。,
2,KnightBRandom,1028,message_lookup,330,104,104,,,,,linked,你能想象外面那些没有现代科技的生活吗？嗯，其实我们现在的生活也和那差不多了。,
2,KnightBRandom,1082,message_lookup,330,105,105,,,,,linked,我找不到我需要的文件。,
2,KnightBRandom,1136,message_lookup,330,106,106,,,,,linked,有一天我会成为一个游侠。,
2,KnightBRandom,1190,message_lookup,330,107,107,,,,,linked,塔鲁斯是一个有经验的骑士，我从来没想过要升到他的上面去。,
2,KnightBRandom,1244,message_lookup,330,108,108,,,,,linked,托马斯是钢铁兄弟会最出色的骑士。我敢打赌，他能一脚踢飞敌人的头。,
2,KnightBRandom,1298,message_lookup,330,109,109,,,,,linked,我想抓住那些袭击者，让他们后悔做强盗。,
2,KnightBRandom,1352,message_lookup,330,110,110,,,,,linked,那是它……什么？哦抱歉，我现在不能谈话。,
2,KnightBRandom,1406,message_lookup,330,111,111,,,,,linked,我想知道会发生什么事如果我……哦！？你打断我的思路了。,
7,look_at_p_proc,2160,message_lookup,330,100,100,,,,,linked,骑士,
