procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,3912,message_lookup,496,100,100,,,,,linked,你看到一个女人。,
2,do_dialogue,4560,message,496,143,143,,,,51,linked,我知道你是谁。请原谅我的无礼，我不想跟变态杀人狂说话。再见。,
3,viola00,5322,reply,496,101,101,,,,,linked,我不希望死，先生。我不是一个士兵。,
3,viola00,5344,reply,496,102,102,,,,,linked,我不希望死，小姐。我不是一个士兵。,
3,viola00,5376,intelligence_option,496,103,103,7,16,viola09,50,linked,听我问话，我就不杀你。,
3,viola00,5408,intelligence_option,496,104,104,7,17,viola10,50,linked,我也不是士兵，只有在迫不得已的时候才杀人。,
3,viola00,5440,intelligence_option,496,105,105,4,18,viola11,50,linked,你怎么没去赞美主教！或者做做祷告什么的？,
3,viola00,5496,intelligence_option,496,106,106,4,19,viola12,50,linked,你可以拿些喝的来换你的命，他们把酒都放哪了？,
3,viola00,5528,intelligence_option,496,107,107,4,87,violacombat,50,linked,晚安！婊子！,
3,viola00,5562,intelligence_option,496,299,299,-3,86,violaend,50,linked,我走了。,
3,viola00,5596,intelligence_option,496,108,108,-3,87,violacombat,50,linked,我是个大兵！哇哈哈哈哈！哇哈哈哈哈！,
4,viola01,5650,reply,496,109,109,,,,,linked,很高兴你能和我谈话，我听说你和劳拉的事情了，你没必要这样做。,
4,viola01,5682,intelligence_option,496,110,110,7,20,viola13,50,linked,你认为我会如何去做？,
4,viola01,5714,intelligence_option,496,111,111,4,21,viola14,50,linked,劳拉？谁是劳拉？,
4,viola01,5746,intelligence_option,496,112,112,4,22,viola15,50,linked,噢，哦。,
4,viola01,5858,intelligence_option,496,113,113,4,87,violacombat,50,linked,啊，你听了不该听的东西，你会死的。,
4,viola01,5892,intelligence_option,496,114,114,-3,86,violaend,50,linked,说，什，啥？啊！,
5,viola02,5938,message,496,115,115,,,,50,linked,我认为我们该说的都说了，再见。,
6,viola03,5984,message,496,116,116,,,,50,linked,我不会和一个用武器指着我的人说话，除非你把它收起来。,
7,viola04,6024,reply,496,117,117,,,,,linked,又见面了。但愿你会喜欢这个地方。,
7,viola04,6056,intelligence_option,496,118,118,7,22,viola15,50,linked,我们有更高层次的娱乐方式。,
