procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,1354,message_lookup,142,100,100,,,,,linked,你看见戴安娜，一个沙漠强盗。,
3,Diana00,2244,reply,142,101,101,,,,,linked,我是戴安娜，要我帮忙吗？,
3,Diana00,2318,intelligence_option,142,102,102,4,4,Diana01,50,linked,我在找一个叫坦蒂的女人，你见过她吗？,
3,Diana00,2350,intelligence_option,142,103,103,4,12,Dianaend,50,linked,没什么，谢谢。,
3,Diana00,2408,intelligence_option,142,104,104,4,5,Diana02,50,linked,来约个会如何？,
3,Diana00,2440,intelligence_option,142,105,105,4,7,Diana04,50,linked,你在这做什么？,
3,Diana00,2496,intelligence_option,142,106,106,7,8,Diana05,50,linked,关于这个营地你能告诉我些什么？,
3,Diana00,2530,intelligence_option,142,107,107,-3,9,Diana10,50,linked,啊哈？,
4,Diana01,2570,reply,142,108,108,,,,,linked,如果她也是来自沙荫镇的女孩之一，也许你该去那边找找。我只是在这儿工作。,
4,Diana01,2602,intelligence_option,142,109,109,4,12,Dianaend,50,linked,噢，好吧，谢谢你。,
4,Diana01,2634,intelligence_option,142,110,110,4,6,Diana03,50,linked,你能修理我的装备吗？,
5,Diana02,2680,message,142,111,111,,,,50,linked,你看，我现在太忙了，没功夫答应你。,
6,Diana03,2726,message,142,112,112,,,,50,linked,伽尔叫我修理营地的装备，我都没时间修复我们的装备，更别提陌生人的东西了，抱歉。,
7,Diana04,2766,reply,142,113,113,,,,,linked,我是营地的军械整备，只有我才有技术为伽尔的人修理维护武器装备。,
7,Diana04,2798,intelligence_option,142,114,114,4,6,Diana03,50,linked,你能修理我的装备吗？,
7,Diana04,2854,intelligence_option,142,115,115,7,8,Diana05,50,linked,关于这个营地你能告诉我些什么？,
8,Diana05,2894,reply,142,116,116,,,,,linked,这儿由死亡之手伽尔控制，他是个可怕冷酷的首领。他能保证我们能在沙漠这个不毛之地活下来。,
8,Diana05,2940,intelligence_option,142,117,117,4,4,Diana01,50,linked,我在找一个叫坦蒂的女子，你见过她吗？,
8,Diana05,2972,intelligence_option,142,118,118,4,6,Diana03,50,linked,你能修理我的装备吗？,
9,Diana10,3018,message,142,119,119,,,,50,linked,我现在很忙，请到别处去。,
10,Diana11,3058,reply,142,120,120,,,,,linked,你是伽尔的新朋友对吗？你想要什么？,
10,Diana11,3090,intelligence_option,142,104,104,4,9,Diana10,50,linked,来约个会如何？,
10,Diana11,3122,intelligence_option,142,118,118,4,11,Diana12,50,linked,你能修理我的装备吗？,
10,Diana11,3156,intelligence_option,142,107,107,-3,9,Diana10,50,linked,啊哈？,
11,Diana12,3202,message,142,121,121,,,,50,linked,哟，你的装备看起来还能用，我还有更重要的事情做。,
14,talk_p_proc,3388,message_lookup,136,,"random(102, 106)",,,,,dynamic-number,,
15,Critter_Action,3676,message_lookup,136,,"random(102, 106)",,,,,dynamic-number,,
28,Goodbyes,5582,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
