procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,1662,message_lookup,143,100,100,,,,,linked,你看见艾丽娅，一个沙漠强盗。,
3,alya00,2348,reply,143,101,101,,,,,linked,我是可汗的艾丽娅。我有什么能帮你？,
3,alya00,2422,intelligence_option,143,102,102,4,4,alya01,50,linked,我在找一个叫坦蒂的女孩。你见过她吗？,
3,alya00,2480,intelligence_option,143,103,103,4,5,alya02,50,linked,吻你一下如何？,
3,alya00,2512,intelligence_option,143,104,104,4,6,alya03,50,linked,为什么你们这些强盗攻击沙荫镇？,
3,alya00,2544,intelligence_option,143,105,105,4,14,alyaend,50,linked,不，谢了。,
3,alya00,2578,intelligence_option,143,106,106,-3,8,alya05,50,linked,呼哟！,
4,alya01,2624,message,143,107,107,,,,50,linked,如果她是其中一个从沙荫镇捉来的女人，可能你应该在那里看看。现在走开，我还要把我这些刀磨锋利。,
5,alya02,2670,message,143,108,108,,,,50,linked,亲亲这个！,
6,alya03,2734,reply,143,109,109,,,,,linked,我们没攻击沙荫镇的人。我们和他们来自同一个地方。也只有这样才能让他们和我们分享粮食！,
6,alya03,2766,intelligence_option,143,110,110,4,7,alya04,50,linked,但是你们伤害他们的家畜还威胁他们。,
6,alya03,2798,intelligence_option,143,111,111,4,12,alya09,50,linked,我感觉很公平。,
6,alya03,2830,intelligence_option,143,112,112,4,14,alyaend,50,linked,嗯，是啊。我想我该走了。,
7,alya04,2870,reply,143,113,113,,,,,linked,听起来你和他们一样窝囊。听着，如果他们有了饥荒的麻烦，那么是他们自己没预先计划的错。想想我们是用自己的能耐和他们做买卖。,
7,alya04,2902,intelligence_option,143,114,114,4,9,alya06,50,linked,用能耐做买卖？！？这怎么会是用能耐来买卖？你们没有给他们任何东西。,
7,alya04,2934,intelligence_option,143,115,115,4,11,alya08,50,linked,嗯，没错，如果鸡也会有三条腿的话。,
7,alya04,2966,intelligence_option,143,116,116,4,14,alyaend,50,linked,嗯，好吧。我想现在我该走了。,
8,alya05,3012,message,143,117,117,,,,50,linked,我很抱歉，但是我听不懂你在说什么。我正在磨锋利这些刀，而且我不喜欢被打搅。,
9,alya06,3052,reply,143,118,118,,,,,linked,我给他们的可能是最重要的东西。我们给他们枯燥的生活添加刺激。,
9,alya06,3084,intelligence_option,143,119,119,4,10,alya07,50,linked,我不认为他们想要你们这种刺激。,
9,alya06,3116,intelligence_option,143,120,120,4,16,combat,50,linked,我想我会重新让他们过得无聊。我要打你开始！,
9,alya06,3148,intelligence_option,143,121,121,4,14,alyaend,50,linked,嗯，是啊。我想我现在该走了。,
10,alya07,3194,message,143,122,122,,,,50,linked,我没有要求他们要。不过既然你肯定不懂什么叫找乐子。我想先了结你。,
11,alya08,3264,message,143,123,123,,,,50,linked,嘲笑我对你可不是好兆头。最后一句，离我远点。,
12,alya09,3328,message,143,124,124,,,,50,linked,该死的这当然公平。现在从我眼前滚开。,
13,alya10,3374,message,143,125,125,,,,50,linked,我现在正忙着准备我们下次进攻。,
15,talk_p_proc,3474,message_lookup,136,,"random(102, 106)",,,,,dynamic-number,,
17,Critter_Action,3848,message_lookup,136,,"random(102, 106)",,,,,dynamic-number,,
30,Goodbyes,5754,message_lookup,634,,"random(100, 105)",,,,,dynamic-number,,
