procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
3,talk_p_proc,1386,message_lookup,657,,"random(127, 130)",,,,,dynamic-number,,
4,critter_p_proc,1540,message_lookup,657,131,131,,,,,linked,嗨，我是鲍勃。,
5,Dealer00,1616,reply,657,100,100,,,,,linked,嗨！欢迎来看我的老爷车。这里面有你喜欢的吗？,
5,Dealer00,1648,intelligence_option,657,101,101,4,7,Dealer02,50,linked,你一定是开玩笑。这些车都是坏的。,
5,Dealer00,1680,intelligence_option,657,102,102,4,14,DealerEnd,50,linked,呃，只是随便看看，谢谢。,
5,Dealer00,1714,intelligence_option,657,103,103,-3,6,Dealer01,50,linked,用力!,
6,Dealer01,1760,message,657,104,104,,,,50,linked,哦，对不起，你看起来不像可以买得起我们的车。,
7,Dealer02,1826,reply,657,105,105,,,,,linked,但是，先生，这些都是非常好的车。,
7,Dealer02,1848,reply,657,106,106,,,,,linked,但是，女士，这些都是非常好的车。,
7,Dealer02,1880,intelligence_option,657,107,107,4,8,Dealer03,50,linked,它们根本无法开动。,
7,Dealer02,1912,intelligence_option,657,108,108,4,14,DealerEnd,50,linked,好的，是的，再见。,
8,Dealer03,1952,reply,657,109,109,,,,,linked,我们有专门的部门给这些车提供百分百的售后服务。,
8,Dealer03,1984,intelligence_option,657,110,110,4,9,Dealer04,50,linked,好吧，你们的服务部门在哪？,
8,Dealer03,2016,intelligence_option,657,111,111,4,13,Dealer08,51,linked,你是个笨蛋。,
8,Dealer03,2048,intelligence_option,657,112,112,4,14,DealerEnd,50,linked,再见。,
9,Dealer04,2114,reply,657,113,113,,,,,linked,就在这，先生【这商人指着一块空地】,
9,Dealer04,2136,reply,657,114,114,,,,,linked,就在这，女士【这商人指着一块空地】,
9,Dealer04,2168,intelligence_option,657,115,115,4,10,Dealer05,50,linked,哪儿？这里什么都没有。,
9,Dealer04,2200,intelligence_option,657,116,116,4,13,Dealer08,51,linked,你疯了。,
9,Dealer04,2232,intelligence_option,657,112,112,4,14,DealerEnd,50,linked,再见。,
10,Dealer05,2272,reply,657,117,117,,,,,linked,你说什么？你没看到他们正在为一辆新预定的'56科维嘎忙活吗？一笔非常棒的买卖。,
10,Dealer05,2304,intelligence_option,657,118,118,4,11,Dealer06,50,linked,随便你怎么说。,
10,Dealer05,2336,intelligence_option,657,119,119,4,13,Dealer08,51,linked,你真的是疯了。,
10,Dealer05,2368,intelligence_option,657,120,120,4,14,DealerEnd,50,linked,再见。,
11,Dealer06,2408,reply,657,121,121,,,,,linked,我们还有非常棒的优惠。你随时可以带车来加油。而且第一次是免费的。你觉得怎么样？,
11,Dealer06,2440,intelligence_option,657,122,122,4,12,Dealer07,49,linked,把油箱装满汽油，然后你会把你的车卖出去的。,
11,Dealer06,2472,intelligence_option,657,123,123,4,13,Dealer08,51,linked,你需要一个医生。,
11,Dealer06,2504,intelligence_option,657,124,124,4,14,DealerEnd,50,linked,我走了。,
12,Dealer07,2550,message,657,125,125,,,,49,linked,对不起，我们没有汽油。下次再来吧。再见。,
13,Dealer08,2596,message,657,126,126,,,,51,linked,原谅我的无礼，我不需要它。祝你愉快。,
