procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
4,look_at_p_proc,1760,message_lookup,351,100,100,,,,,linked,你看到一个赌徒。,
9,gambler1,2456,message_lookup,351,101,101,,,,,linked,啊！给我出个大奖！,
9,gambler1,2512,message_lookup,351,102,102,,,,,linked,我希望你不要给这里带来任何麻烦。,
9,gambler1,2594,message_lookup,351,103,103,,,,,linked,他把枪掏了出来！,
9,gambler1,2626,message_lookup,351,104,104,,,,,linked,她把枪掏了出来！,
10,gambler2,2684,message_lookup,351,,"random(105, 107)",,,,,dynamic-number,,
11,gambler3,2742,message_lookup,351,,"random(108, 110)",,,,,dynamic-number,,
12,gambler4,2800,message_lookup,351,,"random(111, 113)",,,,,dynamic-number,,
13,gambler5,2932,message_lookup,351,114,114,,,,,linked,嘿，今天你的战绩如何？我的不错。,
13,gambler5,2964,message_lookup,351,115,115,,,,,linked,嘿，今晚你的战绩如何？我的不错。,
13,gambler5,3006,message_lookup,351,,"add(114, fetch(0))",,,,,dynamic-number,,
