procedure_index,procedure_name,instruction_offset,call,message_list_id,message_number,message_expression,intelligence,target_procedure_index,target_procedure_name,reaction,link_status,msg_text,msg_audio
1,start,1834,message_lookup,499,100,100,,,,,linked,你看到一个高大强壮的男人。,
4,dane00,3758,reply,499,101,101,,,,,linked,我们这不是碰巧遇见把？你不会是来杀我的吧？,
4,dane00,3796,reply,499,102,102,,,,,linked,我知道，虽然父亲不会主动拥抱自己的儿子，但是我爱你，爸爸！,
4,dane00,3840,message,499,103,103,,,,50,linked,主教，这就是我应该成为的？主教？,
5,dane01,3894,reply,499,104,104,,,,,linked,不是没人喜欢达恩……,
5,dane01,3932,reply,499,105,105,,,,,linked,朋友你最喜欢什么颜色？我喜欢牛奶的颜色！,
5,dane01,3976,message,499,106,106,,,,50,linked,你是个白痴，达恩。他们不久就来杀你，你活该！窝囊废！窝囊废！,
6,dane02,4030,reply,499,107,107,,,,,linked,妈妈，你认为他们会扔下一个炸弹吗？,
6,dane02,4068,reply,499,108,108,,,,,linked,他们会幽雅而沉着的去做的！,
6,dane02,4106,reply,499,109,109,,,,,linked,我的名字是达恩，不是汤姆！,
6,dane02,4150,message,499,110,110,,,,50,linked,你真他妈有诗意！哥们！真烂！烂！烂！,
7,dane03,4204,reply,499,111,111,,,,,linked,我喜欢汉迪先生！我想要和他可爱的小嫩手干……,
7,dane03,4242,reply,499,112,112,,,,,linked,我疯了！我他妈崩溃了！我操！我已经彻底发飚了！想想和平！想想同一！,
7,dane03,4286,message,499,113,113,,,,50,linked,我要！我要海洛因！给我拿海洛因！我操！我的海洛因！,
8,dane04,4340,reply,499,114,114,,,,,linked,即使现在他们仍然在监视我们！夜行团先生！费利克斯和蒂莫西！小猫眯！小狗狗！夜行团！,
8,dane04,4378,reply,499,115,115,,,,,linked,闭嘴！否则别人会认为你是一个乱喷屎的屁眼！你给我安静点！,
8,dane04,4416,reply,499,116,116,,,,,linked,拉舍尔！你必须杀死拉舍尔！拯救孩子们！那些可怜的花骨朵，还有可怜的我。,
8,dane04,4460,message,499,117,117,,,,50,linked,闭嘴！你个狗杂种！给我安静！,
9,dane05,4514,reply,499,118,118,,,,,linked,【走调的歌声】曾经，我迷失了自己，但是现在我觉醒啦！我现在已经大彻大悟了！,
9,dane05,4552,reply,499,119,119,,,,,linked,你知道吗？我有次偷听到梦神墨菲斯朝夜行团挥动他的拳头。不，不，也没准是我闻到的？,
9,dane05,4596,message,499,120,120,,,,50,linked,你们这些白痴就知道对我哭喊，怎么不对那些烂牛奶和破工具哭去？,
10,dane06,4650,reply,499,121,121,,,,,linked,有人会修烤箱吗？,
10,dane06,4688,reply,499,122,122,,,,,linked,他们当然可以，傻瓜！可惜他们不能修理你的头，狗杂种！,
