index,chunk_index,file_offset,payload_offset,payload_size,opcode,opcode_name,version
0,0,30,34,6,0x0A,init_video_mode,0
1,0,40,44,8,0x05,init_video_buffers,2
2,0,52,56,766,0x0C,set_palette,0
3,0,822,826,4,0x15,documented_unknown_15,0
4,0,830,834,0,0x01,end_of_chunk,0
5,1,838,842,6,0x02,create_timer,0
6,1,848,852,1080,0x0F,set_decoding_map,0
7,1,1932,1936,44418,0x11,video_data_11,3
8,1,46354,46358,132,0x13,documented_unknown_13,0
9,1,46490,46494,0,0x04,start_stop_audio,0
10,1,46494,46498,6,0x07,send_buffer,1
11,1,46504,46508,0,0x01,end_of_chunk,0
12,2,46512,46516,1080,0x0F,set_decoding_map,0
13,2,47596,47600,14074,0x11,video_data_11,3
14,2,61674,61678,132,0x13,documented_unknown_13,0
15,2,61810,61814,0,0x04,start_stop_audio,0
16,2,61814,61818,6,0x07,send_buffer,1
17,2,61824,61828,0,0x01,end_of_chunk,0
18,3,61832,61836,1080,0x0F,set_decoding_map,0
19,3,62916,62920,14064,0x11,video_data_11,3
20,3,76984,76988,132,0x13,documented_unknown_13,0
21,3,77120,77124,0,0x04,start_stop_audio,0
22,3,77124,77128,6,0x07,send_buffer,1
23,3,77134,77138,0,0x01,end_of_chunk,0
24,4,77142,77146,1080,0x0F,set_decoding_map,0
25,4,78226,78230,14080,0x11,video_data_11,3
26,4,92310,92314,132,0x13,documented_unknown_13,0
27,4,92446,92450,0,0x04,start_stop_audio,0
28,4,92450,92454,6,0x07,send_buffer,1
29,4,92460,92464,0,0x01,end_of_chunk,0
30,5,92468,92472,1080,0x0F,set_decoding_map,0
31,5,93552,93556,14056,0x11,video_data_11,3
32,5,107612,107616,132,0x13,documented_unknown_13,0
33,5,107748,107752,0,0x04,start_stop_audio,0
34,5,107752,107756,6,0x07,send_buffer,1
35,5,107762,107766,0,0x01,end_of_chunk,0
36,6,107770,107774,1080,0x0F,set_decoding_map,0
37,6,108854,108858,14028,0x11,video_data_11,3
38,6,122886,122890,132,0x13,documented_unknown_13,0
39,6,123022,123026,0,0x04,start_stop_audio,0
40,6,123026,123030,6,0x07,send_buffer,1
41,6,123036,123040,0,0x01,end_of_chunk,0
42,7,123044,123048,1080,0x0F,set_decoding_map,0
43,7,124128,124132,14078,0x11,video_data_11,3
44,7,138210,138214,132,0x13,documented_unknown_13,0
45,7,138346,138350,0,0x04,start_stop_audio,0
46,7,138350,138354,6,0x07,send_buffer,1
47,7,138360,138364,0,0x01,end_of_chunk,0
48,8,138368,138372,1080,0x0F,set_decoding_map,0
49,8,139452,139456,14052,0x11,video_data_11,3
50,8,153508,153512,132,0x13,documented_unknown_13,0
51,8,153644,153648,0,0x04,start_stop_audio,0
52,8,153648,153652,6,0x07,send_buffer,1
53,8,153658,153662,0,0x01,end_of_chunk,0
54,9,153666,153670,1080,0x0F,set_decoding_map,0
55,9,154750,154754,4750,0x11,video_data_11,3
56,9,159504,159508,132,0x13,documented_unknown_13,0
57,9,159640,159644,0,0x04,start_stop_audio,0
58,9,159644,159648,6,0x07,send_buffer,1
59,9,159654,159658,0,0x01,end_of_chunk,0
60,10,159662,159666,1080,0x0F,set_decoding_map,0
61,10,160746,160750,14,0x11,video_data_11,3
62,10,160764,160768,132,0x13,documented_unknown_13,0
63,10,160900,160904,0,0x04,start_stop_audio,0
64,10,160904,160908,6,0x07,send_buffer,1
65,10,160914,160918,0,0x01,end_of_chunk,0
66,11,160922,160926,1080,0x0F,set_decoding_map,0
67,11,162006,162010,14,0x11,video_data_11,3
68,11,162024,162028,132,0x13,documented_unknown_13,0
69,11,162160,162164,0,0x04,start_stop_audio,0
70,11,162164,162168,6,0x07,send_buffer,1
71,11,162174,162178,0,0x01,end_of_chunk,0
72,12,162182,162186,1080,0x0F,set_decoding_map,0
73,12,163266,163270,14,0x11,video_data_11,3
74,12,163284,163288,132,0x13,documented_unknown_13,0
75,12,163420,163424,0,0x04,start_stop_audio,0
76,12,163424,163428,6,0x07,send_buffer,1
77,12,163434,163438,0,0x01,end_of_chunk,0
78,13,163442,163446,1080,0x0F,set_decoding_map,0
79,13,164526,164530,14,0x11,video_data_11,3
80,13,164544,164548,132,0x13,documented_unknown_13,0
81,13,164680,164684,0,0x04,start_stop_audio,0
82,13,164684,164688,6,0x07,send_buffer,1
83,13,164694,164698,0,0x01,end_of_chunk,0
84,14,164702,164706,1080,0x0F,set_decoding_map,0
85,14,165786,165790,14,0x11,video_data_11,3
86,14,165804,165808,132,0x13,documented_unknown_13,0
87,14,165940,165944,0,0x04,start_stop_audio,0
88,14,165944,165948,6,0x07,send_buffer,1
89,14,165954,165958,0,0x01,end_of_chunk,0
90,15,165962,165966,1080,0x0F,set_decoding_map,0
91,15,167046,167050,14,0x11,video_data_11,3
92,15,167064,167068,132,0x13,documented_unknown_13,0
93,15,167200,167204,0,0x04,start_stop_audio,0
94,15,167204,167208,6,0x07,send_buffer,1
95,15,167214,167218,0,0x01,end_of_chunk,0
96,16,167222,167226,1080,0x0F,set_decoding_map,0
97,16,168306,168310,14026,0x11,video_data_11,3
98,16,182336,182340,132,0x13,documented_unknown_13,0
99,16,182472,182476,0,0x04,start_stop_audio,0
100,16,182476,182480,6,0x07,send_buffer,1
101,16,182486,182490,0,0x01,end_of_chunk,0
102,17,182494,182498,1080,0x0F,set_decoding_map,0
103,17,183578,183582,14076,0x11,video_data_11,3
104,17,197658,197662,132,0x13,documented_unknown_13,0
105,17,197794,197798,0,0x04,start_stop_audio,0
106,17,197798,197802,6,0x07,send_buffer,1
107,17,197808,197812,0,0x01,end_of_chunk,0
108,18,197816,197820,1080,0x0F,set_decoding_map,0
109,18,198900,198904,14044,0x11,video_data_11,3
110,18,212948,212952,132,0x13,documented_unknown_13,0
111,18,213084,213088,0,0x04,start_stop_audio,0
112,18,213088,213092,6,0x07,send_buffer,1
113,18,213098,213102,0,0x01,end_of_chunk,0
114,19,213106,213110,1080,0x0F,set_decoding_map,0
115,19,214190,214194,14052,0x11,video_data_11,3
116,19,228246,228250,132,0x13,documented_unknown_13,0
117,19,228382,228386,0,0x04,start_stop_audio,0
118,19,228386,228390,6,0x07,send_buffer,1
119,19,228396,228400,0,0x01,end_of_chunk,0
120,20,228404,228408,1080,0x0F,set_decoding_map,0
121,20,229488,229492,14022,0x11,video_data_11,3
122,20,243514,243518,132,0x13,documented_unknown_13,0
123,20,243650,243654,0,0x04,start_stop_audio,0
124,20,243654,243658,6,0x07,send_buffer,1
125,20,243664,243668,0,0x01,end_of_chunk,0
126,21,243672,243676,1080,0x0F,set_decoding_map,0
127,21,244756,244760,14022,0x11,video_data_11,3
128,21,258782,258786,132,0x13,documented_unknown_13,0
129,21,258918,258922,0,0x04,start_stop_audio,0
130,21,258922,258926,6,0x07,send_buffer,1
131,21,258932,258936,0,0x01,end_of_chunk,0
132,22,258940,258944,1080,0x0F,set_decoding_map,0
133,22,260024,260028,14028,0x11,video_data_11,3
134,22,274056,274060,132,0x13,documented_unknown_13,0
135,22,274192,274196,0,0x04,start_stop_audio,0
136,22,274196,274200,6,0x07,send_buffer,1
137,22,274206,274210,0,0x01,end_of_chunk,0
138,23,274214,274218,1080,0x0F,set_decoding_map,0
139,23,275298,275302,14028,0x11,video_data_11,3
140,23,289330,289334,132,0x13,documented_unknown_13,0
141,23,289466,289470,0,0x04,start_stop_audio,0
142,23,289470,289474,6,0x07,send_buffer,1
143,23,289480,289484,0,0x01,end_of_chunk,0
144,24,289488,289492,1080,0x0F,set_decoding_map,0
145,24,290572,290576,14022,0x11,video_data_11,3
146,24,304598,304602,132,0x13,documented_unknown_13,0
147,24,304734,304738,0,0x04,start_stop_audio,0
148,24,304738,304742,6,0x07,send_buffer,1
149,24,304748,304752,0,0x01,end_of_chunk,0
150,25,304756,304760,1080,0x0F,set_decoding_map,0
151,25,305840,305844,14048,0x11,video_data_11,3
152,25,319892,319896,132,0x13,documented_unknown_13,0
153,25,320028,320032,0,0x04,start_stop_audio,0
154,25,320032,320036,6,0x07,send_buffer,1
155,25,320042,320046,0,0x01,end_of_chunk,0
156,26,320050,320054,1080,0x0F,set_decoding_map,0
157,26,321134,321138,14028,0x11,video_data_11,3
158,26,335166,335170,132,0x13,documented_unknown_13,0
159,26,335302,335306,0,0x04,start_stop_audio,0
160,26,335306,335310,6,0x07,send_buffer,1
161,26,335316,335320,0,0x01,end_of_chunk,0
162,27,335324,335328,1080,0x0F,set_decoding_map,0
163,27,336408,336412,14028,0x11,video_data_11,3
164,27,350440,350444,132,0x13,documented_unknown_13,0
165,27,350576,350580,0,0x04,start_stop_audio,0
166,27,350580,350584,6,0x07,send_buffer,1
167,27,350590,350594,0,0x01,end_of_chunk,0
168,28,350598,350602,1080,0x0F,set_decoding_map,0
169,28,351682,351686,14022,0x11,video_data_11,3
170,28,365708,365712,132,0x13,documented_unknown_13,0
