index,chunk_index,file_offset,payload_offset,payload_size,opcode,opcode_name,version
0,0,30,34,6,0x0A,init_video_mode,0
1,0,40,44,8,0x05,init_video_buffers,2
2,0,52,56,766,0x0C,set_palette,0
3,0,822,826,4,0x15,documented_unknown_15,0
4,0,830,834,0,0x01,end_of_chunk,0
5,1,838,842,10,0x03,init_audio_buffers,1
6,1,852,856,0,0x01,end_of_chunk,0
7,2,860,864,2932,0x08,audio_frame,0
8,2,3796,3800,6,0x09,silence_frame,0
9,2,3806,3810,0,0x01,end_of_chunk,0
10,3,3814,3818,2952,0x08,audio_frame,0
11,3,6770,6774,6,0x09,silence_frame,0
12,3,6780,6784,0,0x01,end_of_chunk,0
13,4,6788,6792,2952,0x08,audio_frame,0
14,4,9744,9748,6,0x09,silence_frame,0
15,4,9754,9758,0,0x01,end_of_chunk,0
16,5,9762,9766,2952,0x08,audio_frame,0
17,5,12718,12722,6,0x09,silence_frame,0
18,5,12728,12732,0,0x01,end_of_chunk,0
19,6,12736,12740,2952,0x08,audio_frame,0
20,6,15692,15696,6,0x09,silence_frame,0
21,6,15702,15706,0,0x01,end_of_chunk,0
22,7,15710,15714,2952,0x08,audio_frame,0
23,7,18666,18670,6,0x09,silence_frame,0
24,7,18676,18680,0,0x01,end_of_chunk,0
25,8,18684,18688,2952,0x08,audio_frame,0
26,8,21640,21644,6,0x09,silence_frame,0
27,8,21650,21654,0,0x01,end_of_chunk,0
28,9,21658,21662,2952,0x08,audio_frame,0
29,9,24614,24618,6,0x09,silence_frame,0
30,9,24624,24628,0,0x01,end_of_chunk,0
31,10,24632,24636,2952,0x08,audio_frame,0
32,10,27588,27592,6,0x09,silence_frame,0
33,10,27598,27602,0,0x01,end_of_chunk,0
34,11,27606,27610,2952,0x08,audio_frame,0
35,11,30562,30566,6,0x09,silence_frame,0
36,11,30572,30576,0,0x01,end_of_chunk,0
37,12,30580,30584,2952,0x08,audio_frame,0
38,12,33536,33540,6,0x09,silence_frame,0
39,12,33546,33550,0,0x01,end_of_chunk,0
40,13,33554,33558,2952,0x08,audio_frame,0
41,13,36510,36514,6,0x09,silence_frame,0
42,13,36520,36524,0,0x01,end_of_chunk,0
43,14,36528,36532,2952,0x08,audio_frame,0
44,14,39484,39488,6,0x09,silence_frame,0
45,14,39494,39498,0,0x01,end_of_chunk,0
46,15,39502,39506,2952,0x08,audio_frame,0
47,15,42458,42462,6,0x09,silence_frame,0
48,15,42468,42472,0,0x01,end_of_chunk,0
49,16,42476,42480,6,0x02,create_timer,0
50,16,42486,42490,1080,0x0F,set_decoding_map,0
51,16,43570,43574,2952,0x08,audio_frame,0
52,16,46526,46530,6,0x09,silence_frame,0
53,16,46536,46540,44410,0x11,video_data_11,3
54,16,90950,90954,132,0x13,documented_unknown_13,0
55,16,91086,91090,0,0x04,start_stop_audio,0
56,16,91090,91094,6,0x07,send_buffer,1
57,16,91100,91104,0,0x01,end_of_chunk,0
58,17,91108,91112,1080,0x0F,set_decoding_map,0
59,17,92192,92196,2932,0x08,audio_frame,0
60,17,95128,95132,6,0x09,silence_frame,0
61,17,95138,95142,14036,0x11,video_data_11,3
62,17,109178,109182,132,0x13,documented_unknown_13,0
63,17,109314,109318,0,0x04,start_stop_audio,0
64,17,109318,109322,6,0x07,send_buffer,1
65,17,109328,109332,0,0x01,end_of_chunk,0
66,18,109336,109340,1080,0x0F,set_decoding_map,0
67,18,110420,110424,2952,0x08,audio_frame,0
68,18,113376,113380,6,0x09,silence_frame,0
69,18,113386,113390,14050,0x11,video_data_11,3
70,18,127440,127444,132,0x13,documented_unknown_13,0
71,18,127576,127580,0,0x04,start_stop_audio,0
72,18,127580,127584,6,0x07,send_buffer,1
73,18,127590,127594,0,0x01,end_of_chunk,0
74,19,127598,127602,1080,0x0F,set_decoding_map,0
75,19,128682,128686,2952,0x08,audio_frame,0
76,19,131638,131642,6,0x09,silence_frame,0
77,19,131648,131652,14060,0x11,video_data_11,3
78,19,145712,145716,132,0x13,documented_unknown_13,0
79,19,145848,145852,0,0x04,start_stop_audio,0
80,19,145852,145856,6,0x07,send_buffer,1
81,19,145862,145866,0,0x01,end_of_chunk,0
82,20,145870,145874,1080,0x0F,set_decoding_map,0
83,20,146954,146958,2952,0x08,audio_frame,0
84,20,149910,149914,6,0x09,silence_frame,0
85,20,149920,149924,14072,0x11,video_data_11,3
86,20,163996,164000,132,0x13,documented_unknown_13,0
87,20,164132,164136,0,0x04,start_stop_audio,0
88,20,164136,164140,6,0x07,send_buffer,1
89,20,164146,164150,0,0x01,end_of_chunk,0
90,21,164154,164158,1080,0x0F,set_decoding_map,0
91,21,165238,165242,2952,0x08,audio_frame,0
92,21,168194,168198,6,0x09,silence_frame,0
93,21,168204,168208,14046,0x11,video_data_11,3
94,21,182254,182258,132,0x13,documented_unknown_13,0
95,21,182390,182394,0,0x04,start_stop_audio,0
96,21,182394,182398,6,0x07,send_buffer,1
97,21,182404,182408,0,0x01,end_of_chunk,0
98,22,182412,182416,1080,0x0F,set_decoding_map,0
99,22,183496,183500,2952,0x08,audio_frame,0
100,22,186452,186456,6,0x09,silence_frame,0
101,22,186462,186466,14066,0x11,video_data_11,3
102,22,200532,200536,132,0x13,documented_unknown_13,0
103,22,200668,200672,0,0x04,start_stop_audio,0
104,22,200672,200676,6,0x07,send_buffer,1
105,22,200682,200686,0,0x01,end_of_chunk,0
106,23,200690,200694,1080,0x0F,set_decoding_map,0
107,23,201774,201778,2952,0x08,audio_frame,0
108,23,204730,204734,6,0x09,silence_frame,0
109,23,204740,204744,14068,0x11,video_data_11,3
110,23,218812,218816,132,0x13,documented_unknown_13,0
111,23,218948,218952,0,0x04,start_stop_audio,0
112,23,218952,218956,6,0x07,send_buffer,1
113,23,218962,218966,0,0x01,end_of_chunk,0
114,24,218970,218974,1080,0x0F,set_decoding_map,0
115,24,220054,220058,2952,0x08,audio_frame,0
116,24,223010,223014,6,0x09,silence_frame,0
117,24,223020,223024,14022,0x11,video_data_11,3
118,24,237046,237050,132,0x13,documented_unknown_13,0
119,24,237182,237186,0,0x04,start_stop_audio,0
120,24,237186,237190,6,0x07,send_buffer,1
121,24,237196,237200,0,0x01,end_of_chunk,0
122,25,237204,237208,1080,0x0F,set_decoding_map,0
123,25,238288,238292,2952,0x08,audio_frame,0
124,25,241244,241248,6,0x09,silence_frame,0
125,25,241254,241258,14050,0x11,video_data_11,3
126,25,255308,255312,132,0x13,documented_unknown_13,0
127,25,255444,255448,0,0x04,start_stop_audio,0
128,25,255448,255452,6,0x07,send_buffer,1
129,25,255458,255462,0,0x01,end_of_chunk,0
130,26,255466,255470,1080,0x0F,set_decoding_map,0
131,26,256550,256554,2952,0x08,audio_frame,0
132,26,259506,259510,6,0x09,silence_frame,0
133,26,259516,259520,14022,0x11,video_data_11,3
134,26,273542,273546,132,0x13,documented_unknown_13,0
135,26,273678,273682,0,0x04,start_stop_audio,0
136,26,273682,273686,6,0x07,send_buffer,1
137,26,273692,273696,0,0x01,end_of_chunk,0
138,27,273700,273704,1080,0x0F,set_decoding_map,0
139,27,274784,274788,2952,0x08,audio_frame,0
140,27,277740,277744,6,0x09,silence_frame,0
141,27,277750,277754,14032,0x11,video_data_11,3
142,27,291786,291790,132,0x13,documented_unknown_13,0
143,27,291922,291926,0,0x04,start_stop_audio,0
144,27,291926,291930,6,0x07,send_buffer,1
145,27,291936,291940,0,0x01,end_of_chunk,0
146,28,291944,291948,1080,0x0F,set_decoding_map,0
147,28,293028,293032,2952,0x08,audio_frame,0
148,28,295984,295988,6,0x09,silence_frame,0
149,28,295994,295998,14040,0x11,video_data_11,3
150,28,310038,310042,132,0x13,documented_unknown_13,0
151,28,310174,310178,0,0x04,start_stop_audio,0
152,28,310178,310182,6,0x07,send_buffer,1
153,28,310188,310192,0,0x01,end_of_chunk,0
154,29,310196,310200,1080,0x0F,set_decoding_map,0
155,29,311280,311284,2952,0x08,audio_frame,0
156,29,314236,314240,6,0x09,silence_frame,0
157,29,314246,314250,14062,0x11,video_data_11,3
158,29,328312,328316,132,0x13,documented_unknown_13,0
159,29,328448,328452,0,0x04,start_stop_audio,0
160,29,328452,328456,6,0x07,send_buffer,1
161,29,328462,328466,0,0x01,end_of_chunk,0
162,30,328470,328474,1080,0x0F,set_decoding_map,0
163,30,329554,329558,2952,0x08,audio_frame,0
164,30,332510,332514,6,0x09,silence_frame,0
165,30,332520,332524,14048,0x11,video_data_11,3
166,30,346572,346576,132,0x13,documented_unknown_13,0
167,30,346708,346712,0,0x04,start_stop_audio,0
168,30,346712,346716,6,0x07,send_buffer,1
169,30,346722,346726,0,0x01,end_of_chunk,0
170,31,346730,346734,1080,0x0F,set_decoding_map,0
171,31,347814,347818,2952,0x08,audio_frame,0
172,31,350770,350774,6,0x09,silence_frame,0
173,31,350780,350784,14082,0x11,video_data_11,3
