path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,40264,0,813,13516,116,67,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
1,,40368,0,811,13913,113,69,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
2,,40472,0,809,14110,110,70,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
3,,40576,0,807,14507,107,72,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
4,,40680,0,661,14522,122,72,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
5,,40784,0,805,14704,104,73,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
6,,40888,0,657,14720,120,73,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
7,,40992,0,659,14721,121,73,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
8,,41096,0,653,14918,118,74,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
9,,41200,0,655,14919,119,74,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
10,,41304,0,663,14920,120,74,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
11,,41408,0,803,15101,101,75,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
12,,41512,0,649,15116,116,75,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
13,,41616,0,651,15117,117,75,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
14,,41720,0,645,15120,120,75,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
15,,41824,0,801,15298,98,76,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
16,,41928,0,369,15314,114,76,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
17,,42032,0,647,15315,115,76,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
18,,42136,0,643,15321,121,76,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
19,,42240,0,365,15512,112,77,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
20,,42344,0,367,15513,113,77,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
21,,42448,0,641,15521,121,77,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
