path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,44420,0,25,13086,86,65,0,50331668,0x03000014,wall,,00000111.pro,-1,,0
1,,44508,0,26,13087,87,65,0,50331651,0x03000003,wall,,00000093.pro,-1,,0
2,,44596,0,27,13088,88,65,4,50332269,0x0300026D,wall,,00000621.pro,-1,,0
3,,44684,0,28,13089,89,65,4,50332269,0x0300026D,wall,,00000621.pro,-1,,0
4,,44772,0,29,13090,90,65,0,33554440,0x02000008,scenery,door,00000008.pro,-1,,0
5,,44864,0,30,13091,91,65,4,50332269,0x0300026D,wall,,00000621.pro,-1,,0
6,,44952,0,31,13092,92,65,4,50332269,0x0300026D,wall,,00000621.pro,-1,,0
7,,45040,0,32,13093,93,65,0,50331651,0x03000003,wall,,00000093.pro,-1,,0
8,,45128,0,33,13094,94,65,0,50331667,0x03000013,wall,,00000112.pro,-1,,0
9,,45216,0,34,13095,95,65,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
10,,45304,0,35,13286,86,66,0,50332269,0x0300026D,wall,,00000621.pro,-1,,0
11,,45392,0,36,13287,87,66,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
12,,45480,0,37,13288,88,66,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
13,,45568,0,38,13289,89,66,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
14,,45656,0,39,13291,91,66,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
15,,45744,0,40,13292,92,66,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
16,,45832,0,41,13293,93,66,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
17,,45920,0,42,13294,94,66,4,50332269,0x0300026D,wall,,00000621.pro,-1,,0
18,,46008,0,43,13295,95,66,0,50332270,0x0300026E,wall,,00000622.pro,-1,,0
19,,46096,0,44,13486,86,67,0,50331660,0x0300000C,wall,,00000079.pro,-1,,0
20,,46184,0,45,13494,94,67,0,50331666,0x03000012,wall,,00000125.pro,-1,,0
21,,46272,0,46,13495,95,67,0,50331878,0x030000E6,wall,,00000230.pro,-1,,0
22,,46360,0,47,13686,86,68,0,50331661,0x0300000D,wall,,00000078.pro,-1,,0
23,,46448,0,48,13694,94,68,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
24,,46536,0,49,13695,95,68,0,50331879,0x030000E7,wall,,00000231.pro,-1,,0
25,,46624,0,50,13886,86,69,0,50331660,0x0300000C,wall,,00000079.pro,-1,,0
26,,46712,0,51,13894,94,69,0,50331666,0x03000012,wall,,00000125.pro,-1,,0
27,,46800,0,52,13895,95,69,0,50331878,0x030000E6,wall,,00000230.pro,-1,,0
28,,46888,0,53,14086,86,70,0,50331661,0x0300000D,wall,,00000078.pro,-1,,0
29,,46976,0,54,14094,94,70,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
30,,47064,0,55,14095,95,70,0,50331879,0x030000E7,wall,,00000231.pro,-1,,0
31,,47152,0,56,14286,86,71,0,50331660,0x0300000C,wall,,00000079.pro,-1,,0
32,,47240,0,57,14294,94,71,0,50331666,0x03000012,wall,,00000125.pro,-1,,0
33,,47328,0,58,14295,95,71,0,50331880,0x030000E8,wall,,00000232.pro,-1,,0
34,,47416,0,59,14310,110,71,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
35,,47504,0,60,14311,111,71,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
36,,47592,0,61,14312,112,71,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
37,,47680,0,62,14486,86,72,0,50331661,0x0300000D,wall,,00000078.pro,-1,,0
38,,47768,0,63,14488,88,72,0,33554573,0x0200008D,scenery,generic,00000142.pro,-1,,0
39,,47856,0,64,14494,94,72,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
40,,47944,0,65,14495,95,72,0,50331881,0x030000E9,wall,,00000233.pro,-1,,0
41,,48032,0,66,14508,108,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
42,,48120,0,67,14509,109,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
43,,48208,0,68,14510,110,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
44,,48296,0,69,14511,111,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
45,,48384,0,70,14512,112,72,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
46,,48472,0,71,14686,86,73,0,50331660,0x0300000C,wall,,00000079.pro,-1,,0
47,,48560,0,72,14694,94,73,0,50331666,0x03000012,wall,,00000125.pro,-1,,0
48,,48648,0,73,14695,95,73,0,50331878,0x030000E6,wall,,00000230.pro,-1,,0
49,,48736,0,74,14706,106,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
50,,48824,0,75,14707,107,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
51,,48912,0,76,14708,108,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
52,,49000,0,77,14709,109,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
53,,49088,0,78,14713,113,73,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
54,,49176,0,79,14886,86,74,0,50331661,0x0300000D,wall,,00000078.pro,-1,,0
55,,49264,0,80,14889,89,74,0,33554481,0x02000031,scenery,generic,00000050.pro,-1,,0
56,,49352,0,81,14891,91,74,0,33554481,0x02000031,scenery,generic,00000050.pro,-1,,0
57,,49440,0,82,14894,94,74,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
58,,49528,0,83,14895,95,74,0,50331879,0x030000E7,wall,,00000231.pro,-1,,0
59,,49616,0,84,14904,104,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
60,,49704,0,85,14905,105,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
61,,49792,0,86,14906,106,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
62,,49880,0,87,14907,107,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
63,,49968,0,88,14913,113,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
64,,50056,0,89,14914,114,74,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
65,,50144,0,90,15086,86,75,0,50331660,0x0300000C,wall,,00000079.pro,-1,,0
66,,50232,0,91,15094,94,75,0,50331666,0x03000012,wall,,00000125.pro,-1,,0
67,,50320,0,92,15095,95,75,0,50331880,0x030000E8,wall,,00000232.pro,-1,,0
68,,50408,0,93,15102,102,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
69,,50496,0,94,15103,103,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
70,,50584,0,95,15104,104,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
71,,50672,0,96,15105,105,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
72,,50760,0,97,15114,114,75,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
73,,50848,0,98,15286,86,76,0,50331661,0x0300000D,wall,,00000078.pro,-1,,0
74,,50936,0,99,15294,94,76,0,50331663,0x0300000F,wall,,00000080.pro,-1,,0
75,,51024,0,100,15295,95,76,0,50331881,0x030000E9,wall,,00000233.pro,-1,,0
76,,51112,0,101,15300,100,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
77,,51200,0,102,15301,101,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
78,,51288,0,103,15302,102,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
79,,51376,0,104,15303,103,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
80,,51464,0,105,15315,115,76,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
81,,51552,0,106,15486,86,77,0,50331660,0x0300000C,wall,,00000079.pro,-1,,0
82,,51640,0,107,15494,94,77,0,50331666,0x03000012,wall,,00000125.pro,-1,,0
83,,51728,0,108,15495,95,77,0,50331878,0x030000E6,wall,,00000230.pro,-1,,0
84,,51816,0,109,15498,98,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
85,,51904,0,110,15499,99,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
86,,51992,0,111,15500,100,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
87,,52080,0,112,15501,101,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
88,,52168,0,113,15515,115,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
89,,52256,0,114,15516,116,77,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
90,,52344,0,115,15686,86,78,0,50331661,0x0300000D,wall,,00000078.pro,-1,,0
