path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,90992,0,39,8534,134,42,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
1,,91080,0,40,8535,135,42,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
2,,91168,0,41,8536,136,42,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
3,,91256,0,47,8732,132,43,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
4,,91344,0,48,8733,133,43,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
5,,91432,0,49,8734,134,43,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
6,,91520,0,50,8735,135,43,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
7,,91608,0,51,8736,136,43,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
8,,91696,0,60,8930,130,44,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
9,,91784,0,61,8931,131,44,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
10,,91872,0,63,8932,132,44,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
11,,91960,0,65,8933,133,44,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
12,,92048,0,66,8937,137,44,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
13,,92136,0,72,9128,128,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
14,,92224,0,74,9129,129,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
15,,92312,0,75,9130,130,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
16,,92400,0,76,9131,131,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
17,,92488,0,78,9137,137,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
18,,92576,0,79,9138,138,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
19,,92664,0,90,9326,126,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
20,,92752,0,91,9327,127,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
21,,92840,0,92,9328,128,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
22,,92928,0,94,9329,129,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
23,,93016,0,96,9338,138,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
24,,93104,0,105,9524,124,47,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
25,,93192,0,106,9525,125,47,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
26,,93280,0,107,9526,126,47,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
27,,93368,0,108,9527,127,47,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
28,,93456,0,112,9539,139,47,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
29,,93544,0,123,9722,122,48,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
30,,93632,0,124,9723,123,48,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
31,,93720,0,125,9724,124,48,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
32,,93808,0,126,9725,125,48,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
33,,93896,0,132,9739,139,48,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
34,,93984,0,133,9740,140,48,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
35,,94072,0,142,9920,120,49,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
36,,94160,0,144,9921,121,49,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
37,,94248,0,145,9922,122,49,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
38,,94336,0,146,9923,123,49,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
