path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,40264,0,1015,6906,106,34,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
1,,40368,0,1017,7303,103,36,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
2,,40472,0,1019,7500,100,37,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
3,,40576,0,1021,7897,97,39,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
4,,40680,0,1013,7912,112,39,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
5,,40784,0,1023,8094,94,40,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
6,,40888,0,25,8110,110,40,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
7,,40992,0,26,8111,111,40,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
8,,41096,0,27,8308,108,41,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
9,,41200,0,28,8309,109,41,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
10,,41304,0,29,8310,110,41,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
11,,41408,0,1025,8491,91,42,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
12,,41512,0,30,8506,106,42,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
13,,41616,0,31,8507,107,42,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
14,,41720,0,32,8510,110,42,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
15,,41824,0,33,8680,80,43,0,33554536,0x02000068,scenery,generic,00000105.pro,-1,,0
16,,41912,0,34,8681,81,43,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
17,,42000,0,1027,8688,88,43,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
18,,42104,0,35,8704,104,43,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
19,,42208,0,36,8705,105,43,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
20,,42312,0,37,8711,111,43,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
21,,42416,0,38,8846,46,44,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
22,,42504,0,39,8879,79,44,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
23,,42592,0,41,8902,102,44,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
24,,42696,0,42,8903,103,44,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
25,,42800,0,43,8911,111,44,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
26,,42904,0,44,8912,112,44,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
27,,43008,0,45,9046,46,45,0,33554559,0x0200007F,scenery,generic,00000128.pro,-1,,0
28,,43096,0,1029,9085,85,45,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
29,,43200,0,48,9100,100,45,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
30,,43304,0,49,9101,101,45,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
31,,43408,0,50,9112,112,45,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
32,,43512,0,51,9247,47,46,0,33554558,0x0200007E,scenery,generic,00000127.pro,-1,,0
33,,43600,0,1031,9282,82,46,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
34,,43704,0,53,9298,98,46,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
35,,43808,0,54,9299,99,46,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
36,,43912,0,55,9313,113,46,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
37,,44016,0,56,9325,125,46,0,33554558,0x0200007E,scenery,generic,00000127.pro,-1,,0
38,,44104,0,57,9496,96,47,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
39,,44208,0,58,9497,97,47,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
40,,44312,0,59,9513,113,47,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
41,,44416,0,60,9514,114,47,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
42,,44520,0,61,9668,68,48,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
43,,44608,0,1033,9679,79,48,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
44,,44712,0,62,9694,94,48,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
45,,44816,0,63,9695,95,48,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
46,,44920,0,64,9714,114,48,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
47,,45024,0,65,9868,68,49,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
