path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,44404,0,25,5912,112,29,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
1,,44492,0,26,6110,110,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
2,,44580,0,27,6111,111,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
3,,44668,0,28,6111,111,30,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
4,,44772,0,29,6113,113,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
5,,44860,0,30,6114,114,30,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
6,,44948,0,31,6114,114,30,0,83886098,0x05000012,misc,,00000018.pro,-1,,0
7,,45052,0,32,6308,108,31,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
8,,45140,0,33,6308,108,31,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
9,,45244,0,34,6309,109,31,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
10,,45332,0,35,6313,113,31,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
11,,45436,0,36,6315,115,31,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
12,,45524,0,37,6316,116,31,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
13,,45612,0,38,6504,104,32,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
14,,45700,0,39,6505,105,32,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
15,,45788,0,40,6506,106,32,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
16,,45876,0,41,6507,107,32,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
17,,45964,0,42,6507,107,32,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
18,,46068,0,43,6510,110,32,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
19,,46172,0,44,6514,114,32,0,83886097,0x05000011,misc,,00000017.pro,-1,,0
20,,46276,0,45,6517,117,32,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
21,,46364,0,46,6518,118,32,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
22,,46452,0,47,6702,102,33,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
23,,46540,0,48,6703,103,33,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
24,,46628,0,49,6718,118,33,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
25,,46716,0,50,6900,100,34,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
26,,46804,0,51,6901,101,34,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
27,,46892,0,52,6901,101,34,0,33554481,0x02000031,scenery,generic,00000050.pro,-1,,0
28,,46980,0,53,6917,117,34,0,33554481,0x02000031,scenery,generic,00000050.pro,-1,,0
29,,47068,0,54,6919,119,34,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
30,,47156,0,55,7098,98,35,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
