path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,41296,0,25,7108,108,35,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
1,,41400,0,26,7109,109,35,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
2,,41504,0,27,7306,106,36,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
3,,41608,0,28,7307,107,36,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
4,,41712,0,29,7308,108,36,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
5,,41816,0,30,7504,104,37,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
6,,41920,0,31,7505,105,37,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
7,,42024,0,32,7508,108,37,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
8,,42128,0,33,7702,102,38,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
9,,42232,0,34,7703,103,38,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
10,,42336,0,35,7709,109,38,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
11,,42440,0,36,7900,100,39,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
12,,42544,0,37,7901,101,39,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
13,,42648,0,38,7909,109,39,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
14,,42752,0,39,7910,110,39,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
15,,42856,0,40,8098,98,40,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
16,,42960,0,41,8099,99,40,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
17,,43064,0,42,8110,110,40,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
18,,43168,0,43,8296,96,41,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
19,,43272,0,44,8297,97,41,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
20,,43376,0,45,8311,111,41,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
21,,43480,0,46,8494,94,42,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
22,,43584,0,47,8495,95,42,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
23,,43688,0,48,8511,111,42,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
24,,43792,0,49,8512,112,42,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
25,,43896,0,50,8692,92,43,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
26,,44000,0,51,8693,93,43,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
27,,44104,0,52,8704,104,43,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
28,,44192,0,53,8712,112,43,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
29,,44296,0,54,8890,90,44,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
30,,44400,0,55,8891,91,44,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
31,,44504,0,56,8902,102,44,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
32,,44592,0,57,8903,103,44,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
33,,44680,0,58,8904,104,44,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
34,,44768,0,59,8913,113,44,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
35,,44872,0,60,9088,88,45,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
36,,44976,0,61,9089,89,45,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
37,,45080,0,62,9100,100,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
38,,45168,0,63,9101,101,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
39,,45256,0,64,9102,102,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
40,,45344,0,65,9103,103,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
41,,45432,0,66,9105,105,45,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
42,,45520,0,67,9113,113,45,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
43,,45624,0,68,9114,114,45,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
44,,45728,0,69,9286,86,46,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
45,,45832,0,70,9287,87,46,0,83886099,0x05000013,misc,,00000019.pro,-1,,0
46,,45936,0,71,9298,98,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
47,,46024,0,72,9299,99,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
48,,46112,0,73,9300,100,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
49,,46200,0,74,9301,101,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
50,,46288,0,75,9301,101,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
51,,46376,0,76,9305,105,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
52,,46464,0,77,9306,106,46,0,83886092,0x0500000C,misc,,00000012.pro,-1,,0
53,,46552,0,78,9314,114,46,0,83886096,0x05000010,misc,,00000016.pro,-1,,0
54,,46656,0,79,9466,66,47,0,33554558,0x0200007E,scenery,generic,00000127.pro,-1,,0
55,,46744,0,80,9466,66,47,0,33554534,0x02000066,scenery,generic,00000103.pro,-1,,0
56,,46832,0,81,9468,68,47,0,33554537,0x02000069,scenery,generic,00000106.pro,-1,,0
57,,46920,0,82,9468,68,47,0,33554535,0x02000067,scenery,generic,00000104.pro,-1,,0
