path,inventory_quantity,file_offset,elevation_group,object_id,tile,tile_x,tile_y,rotation,pid,pid_hex,prototype_type,prototype_subtype,prototype_filename,script_id,script_filename,inventory_length
0,,44424,0,25,7692,92,38,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
1,,44512,0,26,7700,100,38,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
2,,44600,0,27,7716,116,38,0,50331763,0x03000073,wall,,00000030.pro,-1,,0
3,,44688,0,28,7892,92,39,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
4,,44776,0,29,7900,100,39,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
5,,44864,0,30,7916,116,39,0,50331762,0x03000072,wall,,00000029.pro,-1,,0
6,,44952,0,31,8092,92,40,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
7,,45040,0,32,8100,100,40,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
8,,45128,0,33,8116,116,40,0,50331763,0x03000073,wall,,00000030.pro,-1,,0
9,,45216,0,34,8117,117,40,0,33554545,0x02000071,scenery,generic,00000114.pro,-1,,0
10,,45304,0,35,8292,92,41,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
11,,45392,0,36,8293,93,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
12,,45480,0,37,8294,94,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
13,,45568,0,38,8295,95,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
14,,45656,0,39,8296,96,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
15,,45744,0,40,8297,97,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
16,,45832,0,41,8298,98,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
17,,45920,0,42,8299,99,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
18,,46008,0,43,8300,100,41,0,50331768,0x03000078,wall,,00000035.pro,-1,,0
19,,46096,0,44,8301,101,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
20,,46184,0,45,8302,102,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
21,,46272,0,46,8303,103,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
22,,46360,0,47,8304,104,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
23,,46448,0,48,8305,105,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
24,,46536,0,49,8306,106,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
25,,46624,0,50,8307,107,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
26,,46712,0,51,8308,108,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
27,,46800,0,52,8309,109,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
28,,46888,0,53,8310,110,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
29,,46976,0,54,8311,111,41,0,33554776,0x02000158,scenery,generic,00000345.pro,-1,,0
