index,chunk_index,file_offset,payload_offset,payload_size,opcode,opcode_name,version
0,0,30,34,6,0x0A,init_video_mode,0
1,0,40,44,8,0x05,init_video_buffers,2
2,0,52,56,766,0x0C,set_palette,0
3,0,822,826,4,0x15,documented_unknown_15,0
4,0,830,834,0,0x01,end_of_chunk,0
5,1,838,842,10,0x03,init_audio_buffers,1
6,1,852,856,0,0x01,end_of_chunk,0
7,2,860,864,2932,0x08,audio_frame,0
8,2,3796,3800,6,0x09,silence_frame,0
9,2,3806,3810,0,0x01,end_of_chunk,0
10,3,3814,3818,2952,0x08,audio_frame,0
11,3,6770,6774,6,0x09,silence_frame,0
12,3,6780,6784,0,0x01,end_of_chunk,0
13,4,6788,6792,2952,0x08,audio_frame,0
14,4,9744,9748,6,0x09,silence_frame,0
15,4,9754,9758,0,0x01,end_of_chunk,0
16,5,9762,9766,2952,0x08,audio_frame,0
17,5,12718,12722,6,0x09,silence_frame,0
18,5,12728,12732,0,0x01,end_of_chunk,0
19,6,12736,12740,2952,0x08,audio_frame,0
20,6,15692,15696,6,0x09,silence_frame,0
21,6,15702,15706,0,0x01,end_of_chunk,0
22,7,15710,15714,2952,0x08,audio_frame,0
23,7,18666,18670,6,0x09,silence_frame,0
24,7,18676,18680,0,0x01,end_of_chunk,0
25,8,18684,18688,2952,0x08,audio_frame,0
26,8,21640,21644,6,0x09,silence_frame,0
27,8,21650,21654,0,0x01,end_of_chunk,0
28,9,21658,21662,2952,0x08,audio_frame,0
29,9,24614,24618,6,0x09,silence_frame,0
30,9,24624,24628,0,0x01,end_of_chunk,0
31,10,24632,24636,2952,0x08,audio_frame,0
32,10,27588,27592,6,0x09,silence_frame,0
33,10,27598,27602,0,0x01,end_of_chunk,0
34,11,27606,27610,2952,0x08,audio_frame,0
35,11,30562,30566,6,0x09,silence_frame,0
36,11,30572,30576,0,0x01,end_of_chunk,0
37,12,30580,30584,2952,0x08,audio_frame,0
38,12,33536,33540,6,0x09,silence_frame,0
39,12,33546,33550,0,0x01,end_of_chunk,0
40,13,33554,33558,2952,0x08,audio_frame,0
41,13,36510,36514,6,0x09,silence_frame,0
42,13,36520,36524,0,0x01,end_of_chunk,0
43,14,36528,36532,2952,0x08,audio_frame,0
44,14,39484,39488,6,0x09,silence_frame,0
45,14,39494,39498,0,0x01,end_of_chunk,0
46,15,39502,39506,2952,0x08,audio_frame,0
47,15,42458,42462,6,0x09,silence_frame,0
48,15,42468,42472,0,0x01,end_of_chunk,0
49,16,42476,42480,6,0x02,create_timer,0
50,16,42486,42490,1080,0x0F,set_decoding_map,0
51,16,43570,43574,2952,0x08,audio_frame,0
52,16,46526,46530,6,0x09,silence_frame,0
53,16,46536,46540,44408,0x11,video_data_11,3
54,16,90948,90952,132,0x13,documented_unknown_13,0
55,16,91084,91088,0,0x04,start_stop_audio,0
56,16,91088,91092,6,0x07,send_buffer,1
57,16,91098,91102,0,0x01,end_of_chunk,0
58,17,91106,91110,1080,0x0F,set_decoding_map,0
59,17,92190,92194,2932,0x08,audio_frame,0
60,17,95126,95130,6,0x09,silence_frame,0
61,17,95136,95140,14022,0x11,video_data_11,3
62,17,109162,109166,132,0x13,documented_unknown_13,0
63,17,109298,109302,0,0x04,start_stop_audio,0
64,17,109302,109306,6,0x07,send_buffer,1
65,17,109312,109316,0,0x01,end_of_chunk,0
66,18,109320,109324,1080,0x0F,set_decoding_map,0
67,18,110404,110408,2952,0x08,audio_frame,0
68,18,113360,113364,6,0x09,silence_frame,0
69,18,113370,113374,14060,0x11,video_data_11,3
70,18,127434,127438,132,0x13,documented_unknown_13,0
71,18,127570,127574,0,0x04,start_stop_audio,0
72,18,127574,127578,6,0x07,send_buffer,1
73,18,127584,127588,0,0x01,end_of_chunk,0
74,19,127592,127596,1080,0x0F,set_decoding_map,0
75,19,128676,128680,2952,0x08,audio_frame,0
76,19,131632,131636,6,0x09,silence_frame,0
77,19,131642,131646,14082,0x11,video_data_11,3
78,19,145728,145732,132,0x13,documented_unknown_13,0
79,19,145864,145868,0,0x04,start_stop_audio,0
80,19,145868,145872,6,0x07,send_buffer,1
81,19,145878,145882,0,0x01,end_of_chunk,0
82,20,145886,145890,1080,0x0F,set_decoding_map,0
83,20,146970,146974,2952,0x08,audio_frame,0
84,20,149926,149930,6,0x09,silence_frame,0
85,20,149936,149940,14082,0x11,video_data_11,3
86,20,164022,164026,132,0x13,documented_unknown_13,0
87,20,164158,164162,0,0x04,start_stop_audio,0
88,20,164162,164166,6,0x07,send_buffer,1
89,20,164172,164176,0,0x01,end_of_chunk,0
90,21,164180,164184,1080,0x0F,set_decoding_map,0
91,21,165264,165268,2952,0x08,audio_frame,0
92,21,168220,168224,6,0x09,silence_frame,0
93,21,168230,168234,14084,0x11,video_data_11,3
94,21,182318,182322,132,0x13,documented_unknown_13,0
95,21,182454,182458,0,0x04,start_stop_audio,0
96,21,182458,182462,6,0x07,send_buffer,1
97,21,182468,182472,0,0x01,end_of_chunk,0
98,22,182476,182480,1080,0x0F,set_decoding_map,0
99,22,183560,183564,2952,0x08,audio_frame,0
100,22,186516,186520,6,0x09,silence_frame,0
101,22,186526,186530,14056,0x11,video_data_11,3
102,22,200586,200590,132,0x13,documented_unknown_13,0
103,22,200722,200726,0,0x04,start_stop_audio,0
104,22,200726,200730,6,0x07,send_buffer,1
105,22,200736,200740,0,0x01,end_of_chunk,0
106,23,200744,200748,1080,0x0F,set_decoding_map,0
107,23,201828,201832,2952,0x08,audio_frame,0
108,23,204784,204788,6,0x09,silence_frame,0
109,23,204794,204798,14052,0x11,video_data_11,3
110,23,218850,218854,132,0x13,documented_unknown_13,0
111,23,218986,218990,0,0x04,start_stop_audio,0
112,23,218990,218994,6,0x07,send_buffer,1
113,23,219000,219004,0,0x01,end_of_chunk,0
114,24,219008,219012,1080,0x0F,set_decoding_map,0
115,24,220092,220096,2952,0x08,audio_frame,0
116,24,223048,223052,6,0x09,silence_frame,0
117,24,223058,223062,14062,0x11,video_data_11,3
118,24,237124,237128,132,0x13,documented_unknown_13,0
119,24,237260,237264,0,0x04,start_stop_audio,0
120,24,237264,237268,6,0x07,send_buffer,1
121,24,237274,237278,0,0x01,end_of_chunk,0
122,25,237282,237286,1080,0x0F,set_decoding_map,0
123,25,238366,238370,2952,0x08,audio_frame,0
124,25,241322,241326,6,0x09,silence_frame,0
125,25,241332,241336,14032,0x11,video_data_11,3
126,25,255368,255372,132,0x13,documented_unknown_13,0
127,25,255504,255508,0,0x04,start_stop_audio,0
128,25,255508,255512,6,0x07,send_buffer,1
129,25,255518,255522,0,0x01,end_of_chunk,0
130,26,255526,255530,1080,0x0F,set_decoding_map,0
131,26,256610,256614,2952,0x08,audio_frame,0
132,26,259566,259570,6,0x09,silence_frame,0
133,26,259576,259580,14050,0x11,video_data_11,3
134,26,273630,273634,132,0x13,documented_unknown_13,0
135,26,273766,273770,0,0x04,start_stop_audio,0
136,26,273770,273774,6,0x07,send_buffer,1
137,26,273780,273784,0,0x01,end_of_chunk,0
138,27,273788,273792,1080,0x0F,set_decoding_map,0
139,27,274872,274876,2952,0x08,audio_frame,0
140,27,277828,277832,6,0x09,silence_frame,0
141,27,277838,277842,14024,0x11,video_data_11,3
142,27,291866,291870,132,0x13,documented_unknown_13,0
143,27,292002,292006,0,0x04,start_stop_audio,0
144,27,292006,292010,6,0x07,send_buffer,1
145,27,292016,292020,0,0x01,end_of_chunk,0
146,28,292024,292028,1080,0x0F,set_decoding_map,0
147,28,293108,293112,2952,0x08,audio_frame,0
148,28,296064,296068,6,0x09,silence_frame,0
149,28,296074,296078,14040,0x11,video_data_11,3
150,28,310118,310122,132,0x13,documented_unknown_13,0
151,28,310254,310258,0,0x04,start_stop_audio,0
152,28,310258,310262,6,0x07,send_buffer,1
153,28,310268,310272,0,0x01,end_of_chunk,0
154,29,310276,310280,1080,0x0F,set_decoding_map,0
155,29,311360,311364,2952,0x08,audio_frame,0
156,29,314316,314320,6,0x09,silence_frame,0
157,29,314326,314330,14028,0x11,video_data_11,3
158,29,328358,328362,132,0x13,documented_unknown_13,0
159,29,328494,328498,0,0x04,start_stop_audio,0
160,29,328498,328502,6,0x07,send_buffer,1
161,29,328508,328512,0,0x01,end_of_chunk,0
162,30,328516,328520,1080,0x0F,set_decoding_map,0
163,30,329600,329604,2952,0x08,audio_frame,0
164,30,332556,332560,6,0x09,silence_frame,0
165,30,332566,332570,14042,0x11,video_data_11,3
166,30,346612,346616,132,0x13,documented_unknown_13,0
167,30,346748,346752,0,0x04,start_stop_audio,0
168,30,346752,346756,6,0x07,send_buffer,1
169,30,346762,346766,0,0x01,end_of_chunk,0
170,31,346770,346774,1080,0x0F,set_decoding_map,0
171,31,347854,347858,2952,0x08,audio_frame,0
172,31,350810,350814,6,0x09,silence_frame,0
173,31,350820,350824,14026,0x11,video_data_11,3
