occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,You see Deputy Fry.,You see Deputy Fry.,1,1,1,1,True
2,101,101,101,,,Hello friend. Deputy Tony Fry at your service.,Hello friend. Deputy Tony Fry at your service.,2,2,1,1,True
3,102,102,102,,,What is this place?,What is this place?,3,3,1,1,True
4,103,103,103,,,Get out of my way or they'll have to plant you six feet under.,Get out of my way or they'll have to plant you six feet under.,4,4,1,1,True
5,104,104,104,,,I didn't do it.,I didn't do it.,5,5,1,1,True
6,105,105,105,,,Nice to meet you.  Bye.,Nice to meet you.  Bye.,6,6,1,1,True
7,106,106,106,,,Wug.,Wug.,7,7,1,1,True
8,107,107,107,,,Ack!,Ack!,8,8,1,1,True
9,108,108,108,,,"Oh, a newcomer!  Welcome to the Hub!  I thought you were part of the caravans. Did you come in with them?","Oh, a newcomer!  Welcome to the Hub!  I thought you were part of the caravans. Did you come in with them?",9,9,1,1,True
10,109,109,109,,,Yes.,Yes.,10,10,1,1,True
11,110,110,110,,,No.,No.,11,11,1,1,True
12,111,111,111,,,"I'm not surprised.  Most of the new members of our city come in with the caravans, even with the missing caravans we've had. It's a fine city, but be careful who you associate with.  People like Decker and his thugs can get you into a lot of trouble.","I'm not surprised.  Most of the new members of our city come in with the caravans, even with the missing caravans we've had. It's a fine city, but be careful who you associate with.  People like Decker and his thugs can get you into a lot of trouble.",12,12,1,1,True
13,112,112,112,,,Who's Decker?,Who's Decker?,13,13,1,1,True
14,113,113,113,,,Missing Caravans?,Missing Caravans?,14,14,1,1,True
15,114,114,114,,,"Okay, thanks.","Okay, thanks.",15,15,1,1,True
16,115,115,115,,,"That's surprising.  It's been pretty rough out there, especially with the missing caravans. But you're safe now, just stay away from the Maltese Falcon. They're a bunch of trouble makers, Decker and his crew.","That's surprising.  It's been pretty rough out there, especially with the missing caravans. But you're safe now, just stay away from the Maltese Falcon. They're a bunch of trouble makers, Decker and his crew.",16,16,1,1,True
17,116,116,116,,,Who's Decker?,Who's Decker?,17,17,1,1,True
18,117,117,117,,,Missing Caravans?,Missing Caravans?,18,18,1,1,True
19,118,118,118,,,"Yeah, well, I'm pretty rough.","Yeah, well, I'm pretty rough.",19,19,1,1,True
20,119,119,119,,,Guess so.  So did you have any other questions?,Guess so.  So did you have any other questions?,20,20,1,1,True
21,120,120,120,,,Who's Decker?,Who's Decker?,21,21,1,1,True
22,121,121,121,,,What was that about missing caravans?,What was that about missing caravans?,22,22,1,1,True
23,122,122,122,,,"That's it, thanks.","That's it, thanks.",23,23,1,1,True
