occurrence,number,number_raw,source_number,audio,source_audio,text,source_text,source_line_start,source_line_end,number_occurrence,number_occurrence_count,effective
1,100,100,100,,,You see a traveller.,You see a traveller.,1,1,1,1,True
2,101,101,101,,,"What do you want, stranger?","What do you want, stranger?",2,2,1,1,True
3,102,102,102,,,Who are you?,Who are you?,3,3,1,1,True
4,103,103,103,,,What are you doing out here?,What are you doing out here?,4,4,1,1,True
5,104,104,104,,,Where's the nearest town?,Where's the nearest town?,5,5,1,1,True
6,105,105,105,,,"Nothing, thanks.","Nothing, thanks.",6,6,1,1,True
7,106,106,106,,,Uhh . . .,Uhh . . .,7,7,1,1,True
8,107,107,107,,,I'm a scout.,I'm a scout.,8,8,1,1,True
9,108,108,108,,,I'm on the watch for raiders and monsters.,I'm on the watch for raiders and monsters.,9,9,1,1,True
10,109,109,109,,,That would be Junktown. It's not far from here.,That would be Junktown. It's not far from here.,10,10,1,1,True
11,110,110,110,,,You see a guard from Junktown.,You see a guard from Junktown.,11,11,1,1,True
